AF3_delta	AF3_theta	AF3_alpha	AF3_beta	AF3_gamma	AF4_delta	AF4_theta	AF4_alpha	AF4_beta	AF4_gamma	F3_delta	F3_theta	F3_alpha	F3_beta	F3_gamma	F4_delta	F4_theta	F4_alpha	F4_beta	F4_gamma	F7_delta	F7_theta	F7_alpha	F7_beta	F7_gamma	F8_delta	F8_theta	F8_alpha	F8_beta	F8_gamma	FC5_delta	FC5_theta	FC5_alpha	FC5_beta	FC5_gamma	FC6_delta	FC6_theta	FC6_alpha	FC6_beta	FC6_gamma	O1_delta	O1_theta	O1_alpha	O1_beta	O1_gamma	O2_delta	O2_theta	O2_alpha	O2_beta	O2_gamma	P7_delta	P7_theta	P7_alpha	P7_beta	P7_gamma	P8_delta	P8_theta	P8_alpha	P8_beta	P8_gamma	T7_delta	T7_theta	T7_alpha	T7_beta	T7_gamma	T8_delta	T8_theta	T8_alpha	T8_beta	T8_gamma
30.42562421369475	29.01418475123945	49.634819106115415	116.6321671075747	67.97512043599221	31.100861486649105	34.94191039890216	50.32571419810976	119.79310824383838	71.92201631160964	33.1068418832123	34.032702241175166	52.15661414662612	125.03599620269448	72.18861258048018	30.39334005470882	33.53314667149888	48.561410313536044	108.30974489855528	66.68783938532722	33.623679586011946	40.95931099687464	62.48316412781133	149.2510382352712	87.35422869231714	33.252084479479194	44.4806398295253	49.965876058364294	139.89758117357567	89.48551378511259	32.871120064522145	35.134211896260126	58.75492332136361	141.98246187050646	80.1531651454008	32.34214217424788	37.990553180114254	48.474617642327054	122.9184687429025	77.32612717710002	34.207072653291924	39.34827761408826	55.96898176063699	136.55249449932083	78.76954722726019	34.379304743804155	36.750380157713586	54.601481852328696	131.6366617176925	77.50300196305281	34.18125569990977	39.47715807730064	55.717651778131206	138.97432523641274	77.7912037562167	38.352886256278964	45.52010313472846	65.60770609424779	170.92606001568	106.9432846921803	35.15153759340096	40.327106272831045	57.95811542512661	145.67669756704134	81.13091121758559	31.502646455711268	39.60823246972545	54.830620186344916	131.90126286447733	84.9853588593447
27.703826696366065	35.74948727990018	45.431258432629626	112.22721094874991	77.30763757333963	29.476735339761145	38.03716101876825	46.072439832515734	111.43745226293885	82.40930429512909	25.450216296567753	36.23545780453398	46.3274925687074	117.93550846327537	89.26258369240864	27.963552918717934	34.884144034436325	42.940649798323925	105.80178557999014	81.18021378620979	30.027613958481332	41.519123619185386	50.980401855410435	146.64815254970955	97.54603131282475	35.2242353885741	44.369987352545465	59.13227867533978	155.4279773801106	99.74687654247994	25.18509152101401	39.797245803120234	49.57650125700011	135.0222307522704	95.8053533393751	31.411661393329354	39.612742272872914	45.5167639274034	119.32744835486922	88.55775199078825	27.801291996397445	37.65646782383946	47.390931941354935	120.78855115615086	98.32467591679946	30.045526129627035	39.04109800271097	47.28127462029437	125.55503302982231	96.38196381314047	27.550771880809876	35.56948744112989	46.9617090064156	127.99232298002244	98.44934530138516	35.94313116808901	48.17434124818443	62.08600511904577	167.5506647556001	123.01458453258647	22.974919782845646	38.73548803147815	49.64526370320651	138.55132802399407	100.4903784603054	34.66331734988	42.369725440276646	50.46478771318667	129.83736378423046	98.96909371027456
39.8200574918034	46.314068187841485	61.80831170283136	143.2469237259558	83.65820956491626	34.0845334997357	29.52396176897423	58.65776388967549	144.51479296952823	76.79988882909458	35.52331345902867	37.53063916863951	61.590227805672846	154.204497025389	79.96871945493885	33.88249342617298	35.75862125290223	56.951626060954794	140.24212289496555	71.78743365452155	39.022825520574415	42.529674812831686	69.18787950836992	175.48677480236574	95.49488126411401	36.75022575522874	40.616481524958274	68.84352404637026	171.33538731068697	95.47943606214454	37.64172997352185	42.18628663087871	66.29495064156907	168.58826919761515	90.51603227986537	34.98641044640344	39.70934655981243	62.49397943888283	156.45231003014038	80.9270936233625	37.25528057614677	42.03984326415885	66.89810808004682	172.2015401182461	94.80060053111548	36.700696190413964	41.81482817291234	66.31542108576237	170.13435250308135	92.66221944667453	37.45021856489796	41.11344733322323	66.87666677152386	171.16417010123456	93.16445948913109	42.63234801623782	50.78754391224471	79.58645932974547	205.60554831538528	117.56874198389372	38.045780829991514	43.243681793744585	68.01242845223682	173.82355085365123	95.51596732942795	34.390076952771054	40.497760684901465	68.07639199678223	171.8321932245752	93.75053203114342
31.560243247489282	34.9936360319243	49.93270719197893	105.76684396023464	67.9128967774007	24.847393846881452	36.841896039429265	50.01057404832668	105.30089845338384	68.7152648645901	26.852328462286497	35.76611868911071	50.59236581386911	110.51818380597558	71.31293175251744	24.077684200688182	34.1681498571648	46.52175378176868	101.3965476206202	60.063960057083676	37.36469907526287	45.25691563171177	58.464949472409096	132.56942061542355	88.92144523031449	30.067276873929387	43.10847490289325	60.87152729448717	134.45657679327442	81.85146041204383	31.451958166506625	38.576013868357734	56.643015105585796	126.2250378376802	79.60489369008903	26.079091892596903	38.44652325354401	54.80371180528046	117.29352342941456	68.48958100546925	28.98036073755242	38.96009028070569	53.334984135094786	129.03581761931224	73.4860177169633	28.57730363960625	39.237932720738414	54.31676169264087	124.5564610508894	72.24292198287264	28.91352328776831	38.33770303318023	52.183680290323395	122.17632334236956	77.44138670128349	33.78889747196932	45.60943635504178	67.62286532891603	159.9029661008992	99.2191699347778	29.62087600528698	40.261920924572664	53.63290704240666	130.36587599326762	80.99039352554964	26.613780839512945	35.17726569536521	57.161529661862076	134.15691737826745	75.99092986576272
42.74008025172955	55.043819014356984	62.861074264481665	157.32917217252134	101.94689265488036	40.210266120278376	51.28349924668077	61.196327641972964	152.62188610781908	101.183399441022	39.94600251275222	52.238405183163685	61.929945639540065	164.5550366917274	108.17055313650653	38.62011985688889	50.50075317014026	60.509083367411904	151.0766832758645	94.64269461154694	41.112762132356465	58.087523069724966	70.7155387935803	182.71445548041558	118.3470933937072	41.85446126230854	55.98768714356699	69.81938654064484	172.7705156538459	113.71602799101187	41.45562058360148	55.981683803403705	69.68790052529536	176.90212211768895	111.97387643156185	42.18640861660369	52.48643866238798	63.89136580835353	154.28405432232108	107.13008721442274	42.794113771933844	56.681846083106876	69.01665003647085	179.4278146225695	114.13585059291363	43.190952198337854	56.868542308503635	69.7568231918007	173.08496837055074	115.54806501965273	42.67091694604186	56.499914946140066	67.98435019467594	178.27221858522728	114.20380345077628	46.91261691210157	64.59617990939631	81.17547843901752	210.94115500454922	140.95324428847823	42.73749422304442	56.754558739016574	68.4536518950815	179.13664324319092	115.64651832563523	41.80880174636904	52.893490863876906	67.6937476860566	178.17420262031715	118.1757504172804
25.303408385351254	34.36130514728387	44.111179449087665	104.26239522999009	68.33644806663872	28.66877276625551	36.80784225957587	47.83930955493608	110.14787753365877	72.36347016355194	27.093259884680542	36.068093457640934	44.30591860862454	105.00872280114424	69.68832168331474	23.976931996654766	34.50572316642932	42.13482923247628	93.61362756717828	60.28869315749242	30.978815700973513	37.23726831380294	45.01883945482012	125.84426524709315	82.45393299571231	33.133761640069736	41.662209399051896	56.43281632323688	131.86076695658784	86.48765893893899	27.331640426625682	37.31238936813179	47.52185265758921	112.29414950923497	68.31096530364982	31.576019124664086	38.90508027240429	48.77245074782873	112.6169642598742	69.66998653938984	29.080975429508197	39.48070905591297	50.04765344720105	107.41171564703471	72.80090237432208	28.492905977553917	39.70550436098072	48.51802377418357	108.29184112084025	66.05130777729366	28.42339626421381	38.106967183217776	48.08750832819261	102.71291956276612	71.83566083119821	34.2523640169226	47.12039734932802	62.459391927531755	142.88242101399302	94.66131145525974	28.648723520348447	38.07941392226172	48.22930835874762	108.80084235805867	77.37494133031524	32.32685088519064	41.087606669454395	51.42750545627401	120.75080135078485	72.48514407853966
26.697966378231307	31.77747524027524	37.42149897064076	92.13590775645243	60.56106155022917	25.904971579951095	33.8294506772823	38.01337332277409	96.55790026163254	61.3335559537672	27.073410621878757	29.786538138396196	35.84096515004347	92.97475968476917	66.88874939217199	27.582462014803546	29.79288079098115	34.0864085467293	78.93840717804727	59.91468689350071	28.33441411828464	34.417680911023425	44.197829468918876	109.4252578740058	76.13836843257943	28.915865711987216	39.20303383462905	48.27800238783844	116.42898329306851	81.93798451876995	27.303939260146414	29.78214037568853	41.27904995853628	101.77185368655502	70.79181455919544	29.94351775787381	33.139614991974646	40.53885017238778	93.52309325995806	67.89024223499406	28.92544174532364	30.176690520346146	40.812978532570966	92.26947175960083	68.1247871786515	26.894516996924338	30.21800428568495	36.717616238501975	83.46227318954851	66.62894212524193	28.584159494014777	30.906699457957174	37.959645698700335	99.14711498096518	65.13202933695837	30.10209017882716	41.65256773111604	50.86426368620368	123.922904139267	96.76026728974196	28.80076121448007	30.615911537617016	42.2662023202043	108.62044019896163	73.52425419607913	23.41047927898672	33.73291167845222	41.804802093514624	107.85729197000337	76.50745845357973
28.213593700149204	28.97054864026743	39.35041469295052	92.61060151014519	49.87286636955991	26.398522766338154	30.70310718342092	40.95052810861308	93.531832707213	56.41954172187339	27.5262878923553	30.136857706369103	39.81504251293108	93.74938315009734	51.434429376971515	24.234912690133257	26.39430642802902	35.77389459216025	81.11363410099703	45.534324953784655	43.0207853844352	51.679521846751825	73.5024543330973	170.108301527463	104.99991677113691	28.54231640075103	35.25021510716829	49.582443660235455	111.15659776686955	64.06896430463611	31.51480661512536	34.135472967944466	39.63899423914556	102.1411191037487	57.1052421519836	27.253558287455366	26.624924395898713	40.40912801834837	89.76435523112025	53.11686930124546	26.093840882744523	28.098476832147146	37.63156389519345	96.24443104911875	57.012735489600544	24.959074643703467	29.00973476109329	37.036365245644504	92.87833759968571	62.72789186600024	25.864725827436096	28.999111913651234	38.50281081027114	95.15601723002192	61.75659454802972	33.27059771197939	41.94294422619596	52.38847326089944	132.89801554126018	79.46732765866743	29.093616575375535	33.83343077026539	40.912433736478214	96.14264020476726	63.11718556335499	22.730714625106348	32.63346366952762	43.02848797923432	96.11710318414741	62.845914007785126
31.154987921217327	40.87962207406094	49.24838294638951	112.93712922889505	59.73162492254276	26.366198442485313	30.10462902548489	41.69275681916109	100.09803827728739	60.958990638417966	24.5482973325988	27.395061558597295	40.714109925834414	89.30421335294876	57.670364034628925	24.304371779139593	26.798773927700765	36.73959642102358	80.63273579334061	48.45183802280886	46.803006909531334	51.331548732786516	72.00487239815482	173.90080615723096	107.62804786840891	32.688765887444255	34.1462441589088	51.81604116133982	124.99610511789531	73.65542022376822	22.24550747209328	35.24734245680921	42.84799405572965	100.62025005201704	67.39424546641447	29.90721884913881	26.367806418860944	43.309798979988074	101.30028868737581	53.560342023980645	26.666825068229063	28.04963631121936	40.726748702119835	90.50236507159116	58.9494745853788	26.465071767234228	26.25603301487694	42.13174532393607	91.10644116864725	58.40724430697098	23.997310332577307	28.414466175080364	38.617785829717434	95.84617531634984	59.13841349279208	34.47807219134369	33.08034680190495	53.84292911143061	134.00076981296283	82.0315122353297	29.763884757328924	34.026799342451994	39.05956626711047	100.71001666250044	64.3685398158948	31.93643221362102	30.168064061108158	43.0906279729566	111.8287058184435	63.163611489873105
21.355752820170075	35.15285795534909	39.089374425627746	99.08588174204978	53.86645327473575	27.41180833000598	37.29013278691281	39.79558238227264	106.16666482147672	55.17402632583597	24.905737492667555	35.328672855190824	39.10130642434182	98.14370248795055	55.22057436555012	24.39284637686928	33.29210251454833	32.08689544420971	89.26829371928127	50.17018942883379	43.20458752941746	57.05357467347428	79.3570428370722	210.8751003687028	142.49820809553572	33.089692417226445	42.812055173235024	45.551723078134	127.74371749317775	64.27957901183673	26.782032397804628	34.91822866153089	42.02000671301812	107.56823723522803	68.7950811376129	29.18478177643208	37.22385053928197	34.3383689486354	103.86493326861643	53.70468667992999	26.0703204465998	30.978299671266463	40.78668588825519	101.18404272418385	67.88614647594137	24.519248308069212	31.386426954853974	39.66960534552257	97.33902416250149	65.42647612923604	26.733372745902578	31.684527395284384	39.09483553151468	99.61688341958727	67.34439824757584	28.504821056817374	45.46303598760384	57.28438916002801	154.46504001803575	102.48784613819437	24.224736717978296	30.35547188707725	39.40871713014612	99.88990862297476	71.27758226605573	28.09968941150114	38.46272932968931	41.70265814522085	103.09273926265658	66.47801382656212
