AF3_delta	AF3_theta	AF3_alpha	AF3_beta	AF3_gamma	AF4_delta	AF4_theta	AF4_alpha	AF4_beta	AF4_gamma	F3_delta	F3_theta	F3_alpha	F3_beta	F3_gamma	F4_delta	F4_theta	F4_alpha	F4_beta	F4_gamma	F7_delta	F7_theta	F7_alpha	F7_beta	F7_gamma	F8_delta	F8_theta	F8_alpha	F8_beta	F8_gamma	FC5_delta	FC5_theta	FC5_alpha	FC5_beta	FC5_gamma	FC6_delta	FC6_theta	FC6_alpha	FC6_beta	FC6_gamma	O1_delta	O1_theta	O1_alpha	O1_beta	O1_gamma	O2_delta	O2_theta	O2_alpha	O2_beta	O2_gamma	P7_delta	P7_theta	P7_alpha	P7_beta	P7_gamma	P8_delta	P8_theta	P8_alpha	P8_beta	P8_gamma	T7_delta	T7_theta	T7_alpha	T7_beta	T7_gamma	T8_delta	T8_theta	T8_alpha	T8_beta	T8_gamma	average_hr	hrv	Condition
32.19263173576407	36.99494533513963	55.913825877340116	128.00391622025958	73.11135063318896	32.69006669951648	37.713587193054245	54.161105499038875	129.9225388318992	73.37826037183076	29.74433319159249	35.011914602003884	48.2161159705617	111.19155667390339	61.1705207299741	28.375995252936118	33.94231562400687	39.19717379924777	94.94206628917873	53.81404478653768	33.010412881419526	41.02433141755123	56.525495629594026	132.04098532892107	82.64453570414439	35.40518198717073	38.93450749263211	54.586222865979636	138.38632386600045	78.81230727909622	28.340204577724826	33.39639004082075	48.90017030566443	105.12278649427125	64.28139372399723	31.78831309441256	35.99246158970937	46.46477166165793	118.34414133819166	66.77606574353014	25.292522885849415	29.936869583720892	37.78386386976685	83.45103500092347	61.053888310211754	25.500191264030065	31.783295087104314	41.437271545535005	84.80071301348258	65.9685666969799	22.415692476212598	26.67481990084581	39.518822028135226	81.32592729350567	54.727119965007915	30.019646112701302	37.81100876823824	42.61164035788485	110.90043079672539	71.72146827007691	31.06706570839856	39.872594008116096	47.4591236448187	111.90984347530382	57.668362474164965	30.87862630463912	35.84901446070327	47.73114104406903	109.95959758027804	72.63341152738846	14.650051921079957	0.10764465031209117	low
25.33472600368426	31.730807471123565	49.339960716591314	107.95169184899684	69.54752918170455	23.818784266350825	29.786203844097244	51.5180546653338	116.69730465142909	76.4644495333879	23.245554344038027	30.189093767226712	44.84816505692384	102.16029026981548	60.86322432796913	20.550293840759192	24.628179525819146	39.57463240711101	87.40226674664655	56.7519685758396	27.868859824845984	35.43809371387083	49.447118100901875	112.9536312661881	69.72305805335354	27.687693796146835	37.470314964436035	55.175750411507906	128.36548061041032	81.86933737137481	29.392045050258808	27.96790828307208	42.93373789702885	87.10396811210497	53.550787186107364	24.883623766783884	27.288701569712565	46.539826780314996	103.09307524918125	69.68631981487678	20.987191188001095	27.004089622297776	35.611347624316394	87.2203312100377	47.31466858112639	25.386042101817523	26.06423924939455	39.64286516986246	79.98894979565159	50.326329843133124	18.39079304197105	25.17568194509233	29.303061712653328	85.62167723808928	48.3535840831328	25.981857595800978	31.268549596705327	32.59975670034514	96.19906441237592	57.94869873078995	26.199877240959623	25.648636979212817	36.99915099633149	89.03540449384269	46.383828368935774	28.282606291015487	31.270863635040904	43.583134674781135	95.99870432815112	61.47893217713701	18.638940809968844	0.027206082041201438	low
24.712159890677366	31.554885501457697	48.99336202126306	126.08594764139885	73.14046495179356	31.691069428420015	36.41428945853771	46.62238805432649	121.80051491745112	77.20822350733727	21.075769596404303	30.814351659436593	42.136233043880814	101.61601062125673	72.7892224449927	25.019308614586027	32.5169246125312	36.55770368793135	88.57090345143115	62.28746712639735	31.667621656816834	38.476347086911844	54.95530992489058	129.06747714546347	77.40364481701761	34.4981706362021	41.95246062063101	49.49194413412524	127.4813867161344	81.95125670408478	23.206504571091003	27.898623070107075	43.546544847327034	98.6505395102518	65.15254884441745	32.21467416882247	38.25266227264915	44.17108743013436	103.88949375302519	70.00140554002708	23.014310541054478	32.1253835193528	36.41635021507145	90.66112791816525	58.4449148440368	27.294227750867304	32.43440580985814	40.71719823753123	88.32071019860794	64.3425221881861	21.4837722349025	26.021146877443556	31.737869876729707	88.49853686458287	37.75235749152639	31.600241393386497	35.631040990710815	39.25420619475659	99.36126922490546	73.2222858896874	31.240882207970095	31.383775603491483	41.512605917364965	89.49661220129539	51.774564089742334	32.64402241223022	39.05367680430447	47.03088644865679	94.20954517294999	74.30229061598898	12.92782969885773	0.19834792090812553	low
24.080669794202137	31.844564211697868	50.250895972050095	123.49120706765456	70.70328512343299	30.880451957564212	35.73792131558746	47.63438941599208	118.33214048307525	74.0555997747599	21.936184585267586	31.603215281776286	38.634526918576206	103.63160464948436	60.66077761578214	14.32252003904617	28.406792496081106	28.565759092829342	81.06516313313746	53.71227274031241	25.75903313766913	35.41278558584233	54.108149398088095	128.42444330705635	73.66076691696364	43.433543995624014	53.302983158478824	71.50411458376821	179.08846585709676	114.77412018444849	22.402804624852266	28.90287479690697	39.30665647776824	99.33474393320792	52.39465448008057	22.96995157854947	31.676078644514487	35.25712208176538	90.26701022123908	64.15402497335671	18.329703919220247	25.46823607091051	33.18970964026369	83.37420535224511	48.425602662288064	24.884075484148724	24.241182676933903	27.852816770526875	85.19256767946183	45.989428112661614	12.754585413453258	21.244610882520128	29.911623112108714	73.80680041849735	42.34562593111039	22.82319389613984	29.325070194393277	32.06834124778194	89.66107505222179	63.78378185066484	22.346559462610493	21.927629594533673	31.611987803513887	68.1717718204037	37.551943924715104	22.98915141409984	27.644185602762132	34.78332393428864	88.57899393549823	55.45552929782356	7.48894080996885	0.0807597942320785	low
30.55546565410625	30.007431771457696	52.784052252392215	128.56736720552774	72.42601792367319	31.34718105523827	35.022195188312224	52.36272797132105	122.79540508019168	70.16804351311974	27.852919381048462	30.176771423957998	43.754888081205145	107.92145242927762	52.92053756281675	26.64899939908004	32.182750130572636	38.69896735467916	85.32896849619283	44.95820887849523	31.653254555648434	36.59617688172764	55.69335543950835	136.58800585127457	77.8517442494263	31.956787902978796	41.26549807863919	51.68739585581942	121.20350820491257	76.14099230080181	27.927059354239653	27.316864388446312	45.29781765017338	96.35369664889659	53.277170723476395	28.439790148422915	38.24266478329227	43.71762068569068	101.0012524227912	55.60991256680612	19.274547405633975	28.38621988778554	33.6627424789706	87.30315638988205	53.71364126942853	23.026109754795037	31.39945153383821	36.78195368154785	89.93758168467032	54.2498774589993	19.144973119631068	22.74622890678464	27.71188425997699	65.08700499791931	39.92663752986631	28.075484610086573	35.684106893645904	36.06245317544442	96.64351325951921	59.383287678888806	24.40642893889133	26.77555255019557	35.51972412831986	74.69842834855353	50.48811210787654	28.76896660077818	39.07748139475989	37.51956146667802	106.34466570815809	66.69469531288458	6.888940809968849	0.07103566403436781	low
31.11207354381758	38.96229342460469	52.32643340168964	120.5897978684052	64.67065530004939	26.476972441946405	37.30018070017361	48.26216610372809	128.18579317171645	65.49358123038428	23.50523063403803	32.09261768944753	42.27045597283545	103.32187142439115	62.294947620248806	26.32367533500985	32.00444162052425	35.98849949971747	88.41526393412308	53.92672228115663	33.75045487119983	35.802097990088015	55.6867645659858	130.23014788364952	68.82617543458083	32.17551386899608	38.546239003105434	54.600485944893876	130.76244832800833	71.8155767356318	28.097811153417865	32.054591000171165	45.816414817279096	101.14103511254734	57.99997681660507	29.992994667952782	34.28759327929683	48.15251383428585	116.07379065554782	57.462661294793044	22.503570225383452	32.78502563162024	41.40611184302555	86.63221886808554	60.204736149165115	28.49617504065803	35.22786817359713	41.48931347090215	90.65118872980372	63.49107706037922	21.64577643665343	30.385745192918264	34.48099448166693	77.62542970660363	49.15792687731803	29.462049974447936	37.69290804482573	49.82389441775189	111.52057874061	68.69594190722518	28.51409431698035	25.419705299842256	46.52095011300712	103.09225296031299	57.00302310184994	30.700950162878954	37.60672668384353	52.035063121566	117.92189744298902	71.75442316162437	7.354730283653061	0.06493330340099351	low
29.76353520600287	34.42109064601816	50.87119378394395	131.94251640666607	78.51004603421428	26.988751003813846	30.079363498663376	49.07869558782441	132.19414609082648	77.41486165808017	23.146893239102084	28.158261034975734	42.93726048205661	115.06403096624051	68.1018173919701	25.98247420294136	20.793894348767097	36.99006463500522	94.71491462799919	56.24502847158105	31.50344856305464	39.44878763100369	52.46355187120072	137.7576065206582	84.68032614237308	31.15672394749987	38.128357430153926	52.07311896396263	131.92290491032642	81.21640466875058	27.207842964129423	32.07594935581692	39.20647082309353	108.31849995876455	63.58160511044762	27.425608802345273	35.66467207675984	46.369234372071546	105.4893383545697	65.66581404104195	24.3192769204234	28.749603436127742	37.33291921553061	77.08972071158391	50.514476278147086	28.199600352995013	31.86575391819608	38.986453068239	92.46543244744275	56.65347915534836	24.7618314863397	23.769595755491252	32.596356239167356	76.65759882758856	39.12542094045493	26.920550368107552	35.32237671023892	41.465538464662345	90.21178859338042	64.11697959652656	30.88207795460693	36.553104750926394	44.07870373528268	97.01495463987044	52.072372965614534	28.891779561602768	36.99148577840558	39.519307316479164	105.10697904854213	64.23703423894048	10.509529045262964	0.143193283983735	low
32.910515877383794	43.40591473572977	64.08337395976883	171.2745357276769	121.76412077663969	33.282837956445064	43.57014366768189	65.36360143036528	172.6996076997343	122.9246543329587	29.714853388629017	41.55337765390414	63.57426678336069	173.8515172345198	122.3852667972484	29.37723231117249	39.16509498903509	60.539865920047404	165.67976604243415	116.98360354280254	34.60042880242244	44.028866430144745	64.81484928673055	172.20595111066356	122.8077789004675	33.11974257272123	43.12780505007166	65.91535708205994	172.2689476049758	123.79263767533493	30.122522653817157	40.63057858369904	62.62926136730237	170.8813388005855	120.91153286164456	31.485028056767234	38.995382130408096	62.93154090777702	170.7958122162833	121.14722930275678	29.39797246593968	40.4530151833455	61.62243039749284	173.94406098900333	121.34775964484095	28.798893172438227	39.70924670427904	61.3941400752249	172.4147302859266	120.89994013181877	27.122827704230282	40.93594589694172	60.68528462987333	172.22883600515618	120.69741472773113	31.824442473488176	41.15117171018959	63.78045357337548	178.61676485285403	125.63411124773052	27.194606812937053	42.53510029302933	62.729215351963276	175.393080106203	122.77861239915568	30.93475909363528	39.48806035897928	62.41246205829391	173.89001599943418	123.04538213066672	14.568352574674728	0.06474597683224033	low
25.515775469659715	37.48272792538222	47.826550418401474	121.1002994234127	73.70484814008006	27.221171843763578	36.071149694214455	47.01330531599499	119.54399203531594	77.74450750482714	21.69304822577321	31.974641735033565	38.55129250080963	98.05415184542746	66.95584303035005	21.140051450160733	28.150145946461418	30.549527072055927	84.24717053159006	54.63243577648382	29.323195082613665	38.01179343719948	49.034692086994234	128.1489106306003	77.00294693595082	24.500813818231897	33.3478427517474	49.36235208796139	118.00199077786219	76.85865270421266	23.334360284153014	30.533275456842315	38.152248853262684	93.84707052737701	58.65209693008036	22.686952435870104	31.1010701411887	39.12146242867403	93.35777620452656	65.95596727811464	20.788746262244693	20.268691717988155	36.98825926774239	84.51483742332834	42.642211800808525	22.30471182563964	20.372667723134352	30.957193895085318	90.08338034294884	48.38411900934191	21.484743556897442	18.205207609310133	33.3356031800291	69.66791407747617	37.52239803920753	21.076372328206922	27.911074716802233	35.8953236128793	96.37581627561076	62.39992505352104	18.148770421402276	26.310695705992224	35.22292009458585	67.96765808099858	42.39866561272649	22.472025826221795	29.4297011695074	34.81982222919243	95.19289982163946	64.64049697170825	16.08894080996884	0.05870574406011269	low
16.826974513226006	23.812250255596524	38.091223369940295	100.114031659424	46.45499357538936	23.598981333149414	20.456598423919647	40.616814072656055	107.27028253437351	58.369506589815344	19.17633879522937	21.876652429785086	34.02738911885385	95.80843187628074	57.917377801271435	17.470960784979525	17.549423910114403	34.689371885685055	83.54622168498021	40.10774957241474	28.82989584371634	33.421813174782976	38.84311434470935	100.47836512148353	59.25613944824717	18.773188680809277	28.721047879960217	44.727812959943385	114.02256059186882	58.11830551203349	21.935455293056563	23.998696641222335	33.42921497984747	83.92936346006998	47.860010684472996	18.00540275527343	24.6856151768271	37.93165989012454	97.75132945964334	55.04422812659729	19.567695903847763	21.69517013978644	26.944680728248862	63.15686886987029	39.005410224989255	15.235014788748181	27.574310955824686	26.945448336923114	81.04342507474851	55.57823589336405	20.574857279174232	22.871841171885674	24.50546291663622	54.76467549456336	38.71572429300715	20.33015312386238	29.114685560571903	33.14556364191429	97.50603535853462	59.525916932838314	20.365262446341823	25.977775278058076	30.316932755443666	77.75996208076035	44.20585439840653	17.92399966102618	29.45750934409079	35.791965627123645	101.07425232125141	56.26990925582454	14.8960836671117	0.10810933660260465	low
