MATB
Condition, Trial 1, Trial 2
Low, 64.25138647222222, 67.13511452777777
Moderate, 64.48523566919192, 65.4780785479798
High, 63.419882264492756, 61.967386731884055



RanTask
Condition, Trial 1, Trial 2
Low, 0.6, 0.7058823529411765
Moderate, 0.6666666666666666, 0.8795180722891566
High, 0.49624060150375937, 0.4222222222222222
