MATB
Condition, Trial 1, Trial 2
Low, 76.76774166666667, 75.86318388888888
Moderate, 68.08416815656567, 66.20496791161617
High, 64.54726226449276, 62.9449913768116



RanTask
Condition, Trial 1, Trial 2
Low, 0.9047619047619048, 0.7894736842105263
Moderate, 0.7692307692307693, 0.7058823529411765
High, 0.4852941176470588, 0.3712121212121212
