MATB
Condition, Trial 1, Trial 2
Low, 84.78718611111111, 91.08593416666666
Moderate, 71.45616911616162, 74.29873075757575
High, 67.45343829710146, 71.26790913043479



RanTask
Condition, Trial 1, Trial 2
Low, 0.47368421052631576
Moderate, 0.47619047619047616, 0.5925925925925926
High, 0.8120300751879699, 0.7557251908396947
