MATB
Condition, Trial 1, Trial 2
Low, 79.42993194444445, 84.1259575
Moderate, 78.4232681060606, 77.60293010101009
High, 78.49219264492754, 79.55578003623188



RanTask
Condition, Trial 1, Trial 2
Low, 0.7222222222222222, 0.8888888888888888
Moderate, 0.6309523809523809, 0.8048780487804879
High, 0.7557251908396947, 0.6766917293233082
