MATB
Condition, Trial 1, Trial 2
Low, 71.10412783333334, 75.2120575
Moderate, 67.65019138686868, 69.72570436212122
High, 62.397438023550734, 66.26405897753624



RanTask
Condition, Trial 1, Trial 2
Low, 0.8095238095238095, 0.6
Moderate, 0.5813953488372093, 0.7283950617283951
High, 0.75, 0.7196969696969697
