average_hr	hrv
24.307692307692335	0.005420570883727129
23.891025641025692	0.005515107268873961
23.47435897435905	0.005612999669877999
23.057692307692406	0.005714430022544679
22.641025641025763	0.0058195936554623975
22.22435897435912	0.005928700545455195
20.611263736263755	0.05225090311196543
19.008672699849164	0.017471266264696694
21.446581196581192	0.07011876574919822
18.391025641025635	0.05114124472905188
18.533882783882778	0.07210071549196292
18.441025641025636	0.07354645053790877
21.77564102564102	0.019105070049558973
25.328525641025635	0.07759332021758264
29.641025641025635	0.05235106506323231
22.391025641025635	0.0860723512275244
20.429487179487175	0.025398313579978748
18.82435897435897	0.04243483870053972
20.259446693657214	0.03755709234107064
19.838394062078265	0.054377842231353016
22.516025641025635	0.022206405693950184
22.243966817496222	0.022144979225757325
22.538084464555048	0.021855991526102125
21.502136752136746	0.023329371005637443
24.575236167341426	0.049003836833101506
23.841025641025634	0.048065508331065536
25.891025641025635	0.04379484361681565
30.154183535762478	0.03639887669624566
25.510073260073256	0.08893884675745146
21.024358974358968	0.09143204850102311
16.259446693657214	0.030480411610604365
19.101551956815108	0.04475981648003835
20.224358974358967	0.04154238220761387
17.891025641025635	0.0
17.891025641025635	0.0
17.891025641025635	0.0
19.641025641025635	0.053728849262225514
20.31959706959705	0.011116213326113246
21.033882783882746	0.01073871990479024
21.76857666143377	0.007973392180879198
21.748168498168493	0.017379140364902783
22.176739926739927	0.03055593064704151
22.96245421245421	0.057694296522326306
18.60531135531135	0.06737679994256886
18.198717948717956	0.013366443086305796
18.967948717948758	0.012824377128091279
19.73717948717956	0.012324563794096145
20.506410256410362	0.01186224817818755
21.275641025641164	0.011433363037668553
22.513403263403287	0.036527617018666456
23.506410256410252	0.0706294162778497
20.057692307692303	0.02035370192149653
22.391025641025635	0.03530742305942366
24.891025641025635	0.03176122295816813
27.391025641025635	0.028862351684195372
25.141025641025635	0.11596487705199734
18.94849690539344	0.0029717454271246187
19.132404951370418	0.0028497216508935204
19.304818744473835	0.0028242704241494138
19.47723253757725	0.0027992697894012306
19.649646330680667	0.0027747078856301234
19.841764557281667	0.0028125056754604773
17.527389277389272	0.07769650953293335
16.779914529914524	0.06952756908187957
20.254662004662	0.04563967927603054
15.991025641025635	0.07486818085428805
17.891025641025635	0.07149977445677229
15.613247863247857	0.06623474369695409
20.81410256410256	0.12321219398708709
21.891025641025635	0.0345314540494521
19.891025641025635	0.0
19.891025641025635	0.0
18.641025641025635	0.02426191699834825
17.328525641025635	0.029566712651247537
16.078525641025635	0.025071508197639276
18.391025641025635	0.13012716921637296
25.469973009446687	0.052863304434911565
23.596907993966813	0.088342398676068
22.033882783882778	0.06643632099620539
22.691025641025618	0.027872496467951563
20.462454212454173	0.03163544647426255
22.16375291375291	0.0757427736115643
24.541025641025634	0.019328517722270424
25.516025641025635	0.04351715581751386
28.481934731934725	0.023313369115848373
25.191025641025636	0.09177099353542517
17.752136752136746	0.06496097106654115
17.444597069597062	0.028760428965154704
17.891025641025635	0.062491330077027465
19.266025641025635	0.02953853553312308
21.428525641025633	0.02040837523959801
19.891025641025607	0.03179602416927329
18.241025641025622	0.025230878027706613
21.266025641025635	0.12297562552212549
27.691025641025636	0.037297121904307735
23.891025641025635	0.08066829161195135
24.14102564102564	0.027367829456285728
21.283882783882778	0.09130000930233165
22.17673992673992	0.10377795765603248
25.502136752136746	0.019670168448238757
24.766025641025635	0.013791676972431713
21.1576923076923	0.09015062354242764
19.807692307692303	0.09248706899238422
21.891025641025635	0.04954780588537389
22.479260935143284	0.07552514204771427
23.479260935143284	0.05007547160203387
18.391025641025635	0.04648193259859089
18.737179487179482	0.020042173815773952
15.676739926739922	0.06219158195379839
20.557692307692303	0.11283795658756599
30.191025641025636	0.12019571498242482
37.008672699849164	0.016219037436628402
32.50641025641025	0.05962350417012978
27.206815114709844	0.07753835227799859
20.302790346907987	0.08717252292032542
17.575236167341426	0.04263206719564074
20.691025641025636	0.049015700007800464
17.078525641025635	0.06834675179389645
21.9498491704374	0.040972772101864306
19.154183535762478	0.04206295599433969
