AF3_delta	AF3_theta	AF3_alpha	AF3_beta	AF3_gamma	AF4_delta	AF4_theta	AF4_alpha	AF4_beta	AF4_gamma	F3_delta	F3_theta	F3_alpha	F3_beta	F3_gamma	F4_delta	F4_theta	F4_alpha	F4_beta	F4_gamma	F7_delta	F7_theta	F7_alpha	F7_beta	F7_gamma	F8_delta	F8_theta	F8_alpha	F8_beta	F8_gamma	FC5_delta	FC5_theta	FC5_alpha	FC5_beta	FC5_gamma	FC6_delta	FC6_theta	FC6_alpha	FC6_beta	FC6_gamma	O1_delta	O1_theta	O1_alpha	O1_beta	O1_gamma	O2_delta	O2_theta	O2_alpha	O2_beta	O2_gamma	P7_delta	P7_theta	P7_alpha	P7_beta	P7_gamma	P8_delta	P8_theta	P8_alpha	P8_beta	P8_gamma	T7_delta	T7_theta	T7_alpha	T7_beta	T7_gamma	T8_delta	T8_theta	T8_alpha	T8_beta	T8_gamma	average_hr	hrv	Condition
25.648669207658227	29.387887397394227	42.490540520368754	92.68662107666455	67.97065265470565	27.162964924710742	33.633851733571035	45.13319274397001	99.50323755859625	70.29916963390815	25.76712732239547	31.422998049116487	42.31816490254486	91.18470582582505	56.79089630485653	26.792242247363365	33.785518070629664	46.48399410168051	88.38948203264205	63.74404513283382	30.261929032111926	31.672369541296696	44.67642399639176	124.26051565175474	76.2039918224987	28.670671413025797	37.52947800215715	50.95985543773692	114.26549438341458	76.43969822401158	29.290083592143795	35.654860553815624	39.719449594886584	114.20197546128831	69.47382567345768	27.171412344288523	35.03735339880356	48.772367732110716	101.01580049472962	67.16686547685296	26.729557148765437	31.61882368816134	40.92451886624213	95.83927796292612	64.56841286456353	25.715521208265038	29.512310744426326	43.32946779434354	106.75969647112854	66.11654877021212	26.72901416260754	33.52357201858987	40.41105958728682	98.70177305156199	68.9983395921224	24.78147219622187	32.711103759945075	41.21497822267448	111.77751112889572	68.3058625119976	33.798799478207386	46.97439873819827	65.79591777698214	175.10924219832032	94.87585704656706	27.31712600878087	34.9209719259908	47.23897842551323	96.36636888957561	69.01622683153573	21.114579928081067	0.1137255266465467	low
21.531042930097332	32.47425323719716	44.590870589643885	90.24124571509866	67.74632306651297	24.02473533082589	32.9187679920171	46.89330068245337	93.8152555083567	73.45629946722286	20.794601298901554	30.141115365924037	43.221270228612816	82.852993325612	61.61088114637016	37.47078139410939	38.08751511364365	44.357100108767064	107.51096735957559	67.28272660304896	27.368058715407017	31.66545974289314	43.706258218258185	105.25475306731835	77.58980943429734	25.357208292095244	34.61834306527723	47.69691320896562	110.18989224620488	71.63982018589175	25.84491785134386	29.86164554404971	39.96320101534722	99.91705155024331	58.74247706928832	24.57551892382741	31.280619351658604	44.54445868852251	100.33493963319991	67.97001150639936	20.9305910458786	27.656442568947813	41.319722084345706	94.58590791813734	63.72690380442066	23.963885568581702	31.1008226554366	45.18705969869319	100.3516682786365	58.66671772746192	28.560651044405773	29.032914312905508	46.02011776632531	98.51577609965479	61.70044155578203	25.876657819602386	33.05777915820252	46.62482248863211	110.31258970878166	52.86011160003877	26.076593726183972	36.51678763635766	52.39942929687265	119.39716519113587	61.928985859137576	24.05663096878542	33.814237714161564	45.07826003934987	104.27105680550346	66.56016753561514	22.851422033344225	0.03650582724800911	low
27.432133257210143	24.806787804291773	36.66386654767409	93.80428906222402	57.26100891269577	29.45469528648248	28.7380074254662	39.07638018496575	100.47348335488704	62.19825998284439	27.717809751455263	29.217694072578844	31.448997801884687	89.6443904499092	59.33584258886902	34.80234585235941	33.721527860871504	44.64376035940801	108.52421360245586	65.06680927431992	32.404630292508344	32.67153848443422	40.932006779832776	97.99708154801071	67.9927767228411	30.563412269038807	34.55340989729868	45.68914168543807	100.69363917763633	62.0121567793042	29.935184147723138	24.791622763495553	38.69165270822772	92.5225092072867	57.21633147181645	29.021551888377218	31.088571700469373	42.97995512699123	99.08772281217205	60.87076239177725	28.60696033286583	31.963968723665552	38.142619619075724	92.96814208995488	61.246728058127005	27.428813617963257	31.699699810776746	45.105544687990076	97.6337593105236	74.2545096819237	27.014701985676368	31.833911390385747	33.17172834121039	88.2020990804573	62.1543128568193	26.705016923871238	32.113844382203965	46.9743770832856	91.38930347910238	72.09547589855406	27.134531152683948	35.530341115253705	44.58391340345096	122.5939256510442	60.71426254337702	27.44203450220811	33.15813277974362	46.60234247278949	99.6150032864845	62.21382435303511	24.774022652539273	0.058021262621113665	low
25.341519751064965	32.64199332502987	35.68988570177576	93.23015837778189	69.57451752526649	28.288774429006708	32.358237105126484	42.15014710136528	96.04954856806091	73.50411035954608	27.18223460370137	31.71988052168172	35.983295238304336	87.83593804001023	63.819365403941845	28.91240641214932	29.23049895088927	45.23534835136519	100.70874489512977	70.33898392370097	26.71249286279592	33.14614800602431	41.804156336026985	106.97514441715293	71.4822924280003	30.189660706532695	34.41141476224148	46.003326961779344	113.11716889688263	74.72927906179183	26.474068745345306	32.13183056688129	37.37351416728636	100.72100798749557	67.073033319536	26.98349960868949	33.01463653772124	44.93960731934764	99.45289885007102	72.23901182833919	27.70344679896484	31.86741388439186	40.74798618595278	96.3717663270685	61.180524528146606	26.0752461078309	31.021415376591108	37.898020945389476	97.64345555377996	67.00523143582983	20.234431898975444	29.79256134821055	35.415438999205655	95.33064249958426	57.676575039612324	29.631869638977946	33.446441992755	40.768413547864014	105.03328022558388	69.52740451681024	23.36561287670115	32.413251450652986	51.09008777988994	124.45617310767399	69.56179388223059	27.124329471205463	31.880007547870534	44.59956442227262	109.93663844486268	72.44613932676198	28.39820565907522	0.017664190890322812	low
22.606877981117982	30.32610452863632	40.90736033387359	84.71360506449278	52.520746137415635	15.487386659527665	33.040039121719246	40.688167326033096	97.45373614191489	59.99474035597956	20.182552306051143	28.336049470592755	36.54835046088565	79.6272597824722	51.518530654298665	20.918266266846828	32.561038128561655	43.30282101837655	96.17422429592072	63.411590383783434	28.78767358877154	30.77610873364538	46.322864599070655	103.14067276603548	70.84581393692206	23.24165325525013	34.50747911116423	41.86032198368409	104.37932024581447	72.09654945001951	25.6345857382712	30.80268950114278	37.35085316067409	88.4591399999111	57.16477229883696	22.75225714989253	33.04514729033145	40.11135346746932	95.05042586461505	68.8558325564224	24.705783164404018	27.28753532954814	39.415022328670155	96.40710745665524	61.173145673021686	25.80600591710086	30.444294364897978	41.26702112624216	103.35436432701935	72.64573004950148	25.128919897764057	28.86162305387432	38.60635530977766	89.9388807322371	52.14455088189165	24.584829604999477	31.320455270470944	42.70230306749039	104.42252366492664	67.67897253441271	28.298527142669997	38.280999233441676	51.318150790426124	128.9667450709905	77.64768552920151	24.524138318682297	30.4241824375402	48.94010489347046	98.9302256758601	69.89302895444537	28.564872325741888	0.029952357361736466	low
23.15959033989351	25.293149008670383	31.83981440023903	85.75309135490838	65.83567907441312	22.719694590686622	31.598702067682435	37.34606939415923	96.88493651826273	71.2077515481574	26.384250756764796	28.603814578299044	35.70532528460229	82.34524633237923	60.34275300938918	19.9654845921816	30.95117968231776	39.2259113733343	97.67567385752201	68.76331816358463	54.345523133513865	65.4415724718454	88.34398071791708	210.80254774308568	135.88800674904192	26.23126605419454	37.46272960379954	45.60719156703965	109.76117897494241	78.39183541007155	25.50095012304836	28.83779556152693	42.014390632788576	92.67414336478376	56.70090752637573	16.257862347723798	35.27333610946514	40.04072518166664	98.52491901528987	65.45613988789721	23.00763460906048	28.047855811450432	39.88577085975473	99.15673408996037	66.02184335554561	25.598479582938097	31.157554181202826	39.70841412466116	102.70480389326477	67.2364222582251	21.79185068133323	29.108896691075785	41.12519713450332	81.42445542048155	58.3986142437493	19.49252000016316	33.099707975763074	40.42539681934123	90.0670557310216	65.64822628923937	38.70186415588802	44.99198787655136	57.43929719792192	132.89961508048842	72.40963919738263	22.949850093204148	35.2614768555664	36.106889179009904	98.0218155249057	69.84701559535657	22.95668519123896	0.10315779955203713	low
28.601839518442155	28.815842061925707	36.7032850599602	100.43986997155645	61.00549778018237	30.34001312750594	29.533897416242006	42.794525134498585	106.8525026444631	64.01929835314984	28.152498911053556	28.03336600695446	36.45628038157818	91.17592827612731	58.24277798359837	27.509717374050616	30.652911607142634	41.5805469344985	105.74534568388952	65.21160222735683	40.729649511223855	47.76674041968675	61.92020931762578	150.69218855173133	94.75539656962432	29.230398886570168	25.870755077936252	38.9886544577694	113.41121145264553	64.16270231399575	27.89898746308379	26.181618741462884	39.537465227660256	91.17304352522694	47.249523234034044	28.25646924992369	27.758003913901263	38.65050470158782	102.68687447029494	61.724616631573475	29.348504647731943	28.29021720210361	34.85612070342479	81.29373069800053	49.64602027715623	26.57429174398831	27.902749710290735	41.496494426666445	94.60779770699882	66.20529265364954	24.696245050224736	28.007001678144253	39.68140588198108	84.91094861119991	43.62020741090905	28.973180266288423	30.994719873970812	41.377812701760725	98.89414342402763	63.365200690590186	30.86692074797314	35.53880940918754	53.80235195041784	124.75140527779429	76.5038204080086	25.967508900978682	33.136301388521545	45.29993370408747	104.26049991282648	73.00753847513755	20.62042788129744	0.06029373451363047	low
35.410430834156756	42.298679865243635	49.14513331623188	117.97218681505755	70.47668064299886	36.20463718772213	42.103616008524796	51.7090079252125	123.97091233883197	72.0767424393919	34.06571710797974	39.521022325825044	47.34448868736865	113.53861243860912	59.18611336998682	35.72188386160882	41.0487728690632	50.692962831629444	118.42046215413059	63.34057100250816	40.449136671533346	48.36239170306155	60.27185671749338	134.26605666275924	69.74084774111476	37.29195387106279	44.32211187392265	55.99030193348027	124.14879277676394	69.0821407490367	38.41524222699914	45.87428678089139	56.447238934838644	128.28968704351146	57.851205955406	36.04193698784181	41.148851097472686	52.557967610873476	119.99226191365788	62.114058773954966	34.949027873450945	39.55769578220234	46.87394590748327	107.21270042373118	68.38091992114471	33.32259938646234	37.30840666425443	49.72407834832168	108.64556274630739	72.12798276642671	33.920771038189436	38.814913532778654	43.66809618232351	97.83802293389975	64.35746237426507	34.8289571554273	39.6468703804636	49.55980384281378	110.11500983066901	70.02361986879231	45.2251966657807	56.494584632971005	72.47979176794082	171.71734695519095	97.88663180097426	33.10719762596078	38.580958490139615	52.4443588764777	116.70032246543612	66.9547620674983	24.13431677018633	0.02978312148932283	low
25.05817894983287	23.88719311034677	37.31902116844422	84.27816283179651	57.6238212316295	25.192772013439942	23.9930914226559	36.85436391650563	91.10475672612534	63.45173196088416	22.801827895357768	21.808219419899977	37.39612119769147	73.68555590997788	55.92756438126331	24.005033057412575	26.697472751546208	34.549172283752945	86.27557525969691	57.99708556878597	29.07183578777132	37.00870529970746	52.9822834703734	137.38131043921834	67.3211007440091	28.74163039688191	30.42969142797964	40.38497133706344	102.37351027000798	69.58571462194843	22.886138752202864	27.03305096440856	39.52915321924208	72.69302815377544	54.6509512038399	27.815384244153815	28.22583739946214	34.097084383891996	97.65055694289308	67.77981452818311	23.893174773410166	26.984977806540346	35.54835933011266	91.12499894935387	61.76332096606602	26.16803606484181	27.353587113105128	37.4037204470797	101.85022933988755	66.72906124994508	23.73709198331622	26.661162763687745	35.35305971155517	91.79615406869287	55.07309654351733	25.59117085207248	25.78341444089869	40.63091755312472	105.95785477389362	60.81432503391887	26.741262207702455	32.5664288818785	42.120264929342014	102.61405847911732	65.8592545783501	28.432656379163628	25.73460078528435	38.45584220440634	103.9382115391918	59.11985555742062	24.00931677018633	0.0	low
23.645334731815513	23.8130540748976	32.80878886696632	97.68244616273908	56.48112818699436	23.91101833349473	27.54062318753948	39.23554386947819	112.32563214827158	58.91289304763029	22.81316715203625	25.58631054221015	33.93706746939806	95.28434335596641	54.28217486518842	21.615522382988225	29.51496729322053	33.93932014793789	109.23458610315427	62.82971795660005	38.76028301078207	47.852894859319605	64.57004071009308	145.98093013962853	82.7833978558878	27.547103530385044	33.858201043227865	43.060365399723985	109.89679495502091	73.05108972868624	20.642181319536775	26.654476938628676	34.02150597145777	97.59201540775643	55.88569750171462	24.581957237233926	32.20899456657016	39.213428158965854	106.54834984512033	57.82219667596367	25.152763986602967	27.01982271671528	40.44179805850132	93.06335485991492	65.05039128025865	29.791377224176067	36.23612759391358	34.7571482366687	111.95319517754136	70.16211200326812	26.967902494800253	30.058268586541836	32.229675576233795	92.03659533553832	54.00233662161865	26.599231300999243	25.533304634242196	40.09078660399442	115.35309583326514	68.11785967592907	28.484955747884502	33.70824024997706	53.269536015234294	121.14642598223655	74.7746765131797	21.32382160691187	31.695525116676045	42.09566423728174	107.69757792025692	70.26274718770279	23.95668519123896	0.009576272010889881	low
