average_hr	hrv
23.879290617848962	0.11528771312783367
27.81086956521738	0.04680977646069997
23.510869565217384	0.06996579335770473
18.010869565217384	0.052518580488398574
16.24771167048054	0.04514437605140084
17.272774327122143	0.10341074218231504
19.089816933638435	0.0503533911884624
17.57753623188405	0.07890836292779516
19.24771167048054	0.03810805243679106
20.628516624040913	0.06385847572275982
24.910869565217382	0.05736541959892374
26.455314009661823	0.054194060116497744
22.733091787439605	0.018818057655618177
21.177536231884048	0.07767459933244586
14.621980676328494	0.1193551154794384
14.701345755693575	0.0509887381756885
16.066425120772937	0.04878642076489291
20.844202898550716	0.0754075607321995
19.010869565217384	0.105892836080725
19.960869565217383	0.08972853927268445
19.460869565217383	0.05395764311832443
20.733091787439605	0.03530995307629259
19.677536231884048	0.06344943447089534
17.844202898550716	0.027183688328945344
18.621980676328494	0.04072581170827885
19.701345755693573	0.02042367628440786
21.082298136645957	0.024359421714107213
20.844202898550716	0.02327127846689655
19.9845537757437	0.048250970322115276
21.61613272311212	0.07847051410559798
21.910869565217382	0.022939513580416307
22.644202898550716	0.02826067564794441
19.260869565217384	0.03719200719291585
22.569693094629148	0.06161447701471177
22.668764302059486	0.04475385307664989
22.826659038901592	0.046299497400341574
22.157928388746797	0.07301740433598077
20.010869565217384	0.030332363952935006
21.034679089026906	0.024329646939378814
19.86086956521738	0.02463942896974746
22.61613272311212	0.07204627427429375
23.796583850931672	0.03468650420691542
22.11086956521738	0.030779298180534025
19.804987212276206	0.049744256614975606
21.510869565217384	3.3989441523047955e-16
22.393222506393855	0.03488614620812025
22.74616368286444	0.03971768025055533
20.668764302059486	0.018125627597163515
21.11086956521738	0.023808810357019462
21.11086956521738	0.023808810357019462
22.510869565217384	0.03244196059261246
25.210869565217383	0.03178449307800075
28.460869565217383	0.029007474476143637
26.910869565217382	0.05171533920537869
22.621980676328494	0.05227939392827949
22.405606407322647	0.03612054159614328
23.721395881006856	0.01765722010596609
22.621980676328494	0.039795548972627624
23.034679089026906	0.04679539307127068
26.458237986270014	0.02664713297385502
24.244202898550718	0.04259969128745346
25.32039337474119	0.034473064775317364
24.439440993788814	0.04669250898169699
23.56350114416475	0.03867286055391136
25.510869565217384	2.876598855592244e-16
25.955314009661826	0.01969962653407234
27.334398976982087	0.01437575504504737
28.31086956521738	0.050735626103266485
28.844202898550716	0.06423909931371595
23.823369565217384	0.029557294034957465
21.323369565217384	0.03517267745635276
25.463250517598333	0.07396983435812918
26.377536231884047	0.028176375019393574
24.06086956521738	0.0415065357894696
18.844202898550716	0.06036832250816686
19.81086956521738	0.028834704539190233
19.955314009661826	0.0392789297001374
19.86086956521738	0.024639428969747464
20.9845537757437	0.024446036905275897
20.444202898550717	0.012629442733884466
18.826659038901592	0.043558970579957376
21.010869565217384	0.028888712900855325
20.110869565217385	0.04117567708971783
27.26086956521738	0.039051626445660854
23.2251552795031	0.07998075539100861
24.288647342995162	0.038816860744366195
22.19508009153317	0.06555404781224018
20.721395881006856	0.020213595198748904
19.352974828375277	0.03951429274742007
23.344202898550716	0.055464987574688644
26.233091787439605	0.02866242025967101
25.74896480331262	0.02984292734617769
25.300343249427907	0.016555265838188445
25.399758454106273	0.012731649947226078
24.393222506393855	0.013614666204536342
21.9814578005115	0.05825409853659916
20.510869565217384	3.559153173313242e-16
20.9845537757437	0.024446036905275897
22.93192219679633	0.022120137559713756
23.879290617848962	0.02075416040260894
24.899758454106273	0.020146031803044463
22.701345755693573	0.061700311602133
19.644202898550716	0.01791193957279162
21.9814578005115	0.032637965165474375
22.81086956521738	0.04520193672993859
25.010869565217384	0.020570886353469126
25.86381074168797	0.04723740713138992
27.037185354691065	0.037735531172749394
21.885869565217384	0.03683773095820546
21.721395881006856	0.01928301065853417
21.510869565217384	3.393694814574072e-16
21.660869565217382	0.03752054821438525
24.010869565217384	0.02150683373176897
23.733091787439605	0.018025153898107014
22.899758454106273	0.021905529122059366
25.09910485933503	0.031682652828501114
25.066425120772937	0.031269850900282836
25.26086956521738	0.02285551840165473
25.129917184265	0.019801631174483053
24.93192219679633	0.027774938631531042
