Expected: 2, 2, 3
15:03:57.648
15:03:59.651:   [0, 0, 1],2, 0
15:04:01.652:   [0, 0, 2],2, 0
15:04:03.653:   [0, 1, 2],1, 0
15:04:04.514:   High
15:04:05.654:   [0, 1, 0],2, 1
15:04:06.386:   Medium
15:04:07.655:   [0, 0, 0],1, 1
15:04:09.656:   [1, 0, 0],0, 0
15:04:10.409:   Low
15:04:11.658:   [0, 0, 0],0, 1
15:04:13.659:   [0, 1, 0],1, 0
15:04:15.660:   [0, 1, 1],2, 0
15:04:16.666:   Medium
15:04:17.661:   [0, 0, 1],1, 1
15:04:19.662:   [1, 0, 1],0, 0
15:04:21.663:   [1, 0, 2],2, 0
15:04:22.666:   High
15:04:23.664:   [1, 0, 0],2, 1
15:04:25.664:   [1, 0, 1],2, 0
15:04:27.664:   [1, 1, 1],1, 0
15:04:29.665:   [2, 1, 1],0, 0
15:04:30.234:   Low
15:04:31.665:   [0, 1, 1],0, -1
15:04:32.346:   Medium
15:04:33.665:   [0, 0, 1],1, 1
15:04:34.634:   High
15:04:35.665:   [1, 0, 0],0, -1
15:04:37.130:   Low
15:04:37.665:   [0, 0, 0],0, 1
15:04:39.665:   [0, 1, 0],1, 0
15:04:40.762:   Medium
15:04:41.665:   [0, 0, 0],1, 1
15:04:43.665:   [0, 0, 1],2, 0
15:04:45.665:   [0, 1, 1],1, 0
15:04:47.666:   [0, 1, 2],2, 0
15:04:49.666:   [1, 1, 2],0, 0
15:04:50.474:   High
15:04:51.666:   [1, 1, 0],2, 1
15:04:52.362:   Medium
15:04:53.666:   [1, 0, 0],1, 1
15:04:55.666:   [1, 0, 1],2, 0
15:04:56.610:   Low
15:04:57.666:   [0, 0, 1],0, 1
15:04:59.666:   [1, 0, 1],0, 0
15:05:01.666:   [1, 1, 1],1, 0
15:05:02.681:   Low
15:05:03.666:   [0, 1, 1],0, 1
15:05:05.667:   [1, 1, 1],0, 0
15:05:06.546:   Low
15:05:07.667:   [0, 1, 1],0, 1
15:05:08.668:   Medium
15:05:09.667:   [0, 0, 1],1, 1
15:05:11.667:   [0, 1, 1],1, 0
15:05:12.562:   Medium
15:05:13.667:   [0, 0, 1],1, 1
15:05:15.667:   [1, 0, 1],0, 0
15:05:17.667:   [1, 0, 2],2, 0
15:05:19.667:   [1, 1, 2],1, 0
15:05:20.409:   Medium
15:05:21.668:   [1, 0, 2],1, 1
15:05:22.378:   Low
15:05:23.668:   [0, 0, 2],0, 1
15:05:25.668:   [0, 1, 2],1, 0
15:05:26.498:   High
15:05:27.668:   [0, 1, 0],2, 1
15:05:29.668:   [1, 1, 0],0, 0
15:05:30.594:   Low
15:05:31.668:   [0, 1, 0],0, 1
15:05:33.668:   [1, 1, 0],0, 0
15:05:34.514:   Low
15:05:35.668:   [0, 1, 0],0, 1
15:05:37.668:   [1, 1, 0],0, 0
15:05:39.669:   [1, 1, 1],2, 0
15:05:40.538:   Medium
15:05:41.669:   [1, 0, 1],1, 1
15:05:43.669:   [1, 0, 2],2, 0
15:05:45.669:   [2, 0, 2],0, 0
15:05:46.570:   High
15:05:47.669:   [2, 0, 0],2, 1
15:05:49.669:   [2, 1, 0],1, 0
15:05:49.778:   Medium
15:05:51.669:   [2, 0, 1],2, -1
15:05:52.266:   Low
15:05:53.669:   [0, 0, 1],0, -1
15:05:55.669:   [0, 1, 1],1, 0
15:05:57.670:   [1, 1, 1],0, 0
15:05:58.722:   Medium
15:05:59.670:   [1, 0, 1],1, 1
15:06:00.466:   Low
15:06:01.670:   [0, 0, 1],0, 1
15:06:03.202:   High
15:06:03.670:   [0, 0, 0],2, -1
15:06:05.670:   [0, 0, 1],2, 0
15:06:07.670:   [0, 1, 1],1, 0
15:06:09.670:   [0, 1, 2],2, 0
15:06:10.913:   Low
15:06:11.670:   [0, 2, 2],1, -1
15:06:13.670:   [0, 3, 2],1, 0
15:06:15.671:   [1, 3, 2],0, 0
15:06:17.186:   Medium
15:06:17.671:   [1, 0, 2],1, -1
15:06:18.442:   High
15:06:19.671:   [1, 0, 0],2, 1
15:06:20.250:   Low
15:06:21.671:   [0, 0, 0],0, 1
15:06:23.671:   [1, 0, 0],0, 0
15:06:24.762:   Low
15:06:25.671:   [0, 0, 0],0, 1
15:06:27.671:   [1, 0, 0],0, 0
15:06:29.671:   [1, 0, 1],2, 0
15:06:31.672:   [1, 0, 2],2, 0
15:06:33.672:   [1, 1, 2],1, 0
15:06:34.482:   Medium
15:06:35.672:   [1, 0, 2],1, 1
15:06:37.672:   [1, 1, 2],1, 0
15:06:38.634:   High
15:06:39.672:   [1, 1, 0],2, 1
15:06:41.672:   [1, 1, 1],2, 0
15:06:42.418:   Low
15:06:43.672:   [0, 1, 1],0, 1
15:06:45.672:   [1, 1, 1],0, 0
15:06:47.672:   [1, 1, 2],2, 0
15:06:48.473:   Medium
15:06:49.673:   [1, 0, 2],1, 1
