Expected: 2, 0, 3
17:01:01.766
17:01:03.770:   [0, 1, 0],1, 0
17:01:05.771:   [0, 2, 0],1, 0
17:01:07.772:   [0, 2, 1],2, 0
17:01:09.773:   [0, 3, 1],1, 0
17:01:11.774:   [1, 3, 1],0, 0
17:01:13.775:   [1, 3, 2],2, 0
17:01:15.776:   [1, 4, 2],1, 0
17:01:17.778:   [1, 5, 2],1, 0
17:01:19.041:   Low
17:01:19.779:   [0, 5, 2],0, 1
17:01:21.312:   High
17:01:21.780:   [0, 5, 0],2, 1
17:01:23.781:   [0, 6, 0],1, 0
17:01:25.782:   [0, 6, 1],2, 0
17:01:27.783:   [0, 7, 1],1, 0
17:01:29.784:   [1, 7, 1],0, 0
17:01:31.784:   [1, 8, 1],1, 0
17:01:32.744:   Low
17:01:33.784:   [0, 8, 1],0, 1
17:01:35.785:   [0, 8, 2],2, 0
17:01:36.840:   High
17:01:37.785:   [0, 8, 0],2, 1
17:01:39.785:   [0, 9, 0],1, 0
17:01:41.785:   [0, 10, 0],1, 0
17:01:43.785:   [0, 11, 0],1, 0
17:01:45.785:   [1, 11, 0],0, 0
17:01:47.785:   [1, 12, 0],1, 0
17:01:49.785:   [1, 12, 1],2, 0
17:01:51.785:   [1, 12, 2],2, 0
17:01:53.786:   [1, 13, 2],1, 0
17:01:54.864:   High
17:01:55.786:   [1, 13, 0],2, 1
17:01:57.786:   [1, 13, 1],2, 0
17:01:59.786:   [1, 14, 1],1, 0
17:02:01.072:   Low
17:02:01.786:   [0, 14, 1],0, 1
17:02:03.786:   [1, 14, 1],0, 0
17:02:04.816:   Low
17:02:05.786:   [0, 14, 1],0, 1
17:02:07.786:   [0, 14, 2],2, 0
17:02:09.280:   High
17:02:09.787:   [0, 14, 0],2, 1
17:02:11.787:   [0, 15, 0],1, 0
17:02:13.787:   [0, 16, 0],1, 0
17:02:15.787:   [0, 17, 0],1, 0
17:02:17.787:   [1, 17, 0],0, 0
17:02:19.787:   [1, 17, 1],2, 0
17:02:21.787:   [1, 18, 1],1, 0
17:02:23.787:   [1, 18, 2],2, 0
17:02:24.928:   High
17:02:25.787:   [1, 18, 0],2, 1
17:02:26.968:   Low
17:02:27.788:   [0, 18, 0],0, 1
17:02:29.788:   [0, 19, 0],1, 0
17:02:31.788:   [0, 20, 0],1, 0
17:02:33.788:   [0, 20, 1],2, 0
17:02:35.788:   [0, 21, 1],1, 0
17:02:37.788:   [1, 21, 1],0, 0
17:02:39.788:   [1, 22, 1],1, 0
17:02:41.788:   [1, 22, 2],2, 0
