Expected: 2, 0, 3
15:01:15.724
15:01:17.727:   [1, 0, 0],0, 0
15:01:19.729:   [1, 0, 1],2, 0
15:01:21.730:   [1, 0, 2],2, 0
15:01:23.070:   Low
15:01:23.731:   [0, 0, 2],0, 1
15:01:25.126:   High
15:01:25.732:   [0, 0, 0],2, 1
15:01:27.733:   [0, 0, 1],2, 0
15:01:29.735:   [1, 0, 1],0, 0
15:01:31.736:   [1, 0, 2],2, 0
15:01:32.943:   High
15:01:33.737:   [1, 0, 0],2, 1
15:01:35.738:   [1, 1, 0],1, 0
15:01:37.739:   [1, 1, 1],2, 0
15:01:39.740:   [1, 2, 1],1, 0
15:01:40.854:   Low
15:01:41.741:   [0, 2, 1],0, 1
15:01:43.742:   [0, 3, 1],1, 0
15:01:45.742:   [0, 4, 1],1, 0
15:01:47.743:   [1, 4, 1],0, 0
15:01:49.743:   [1, 4, 2],2, 0
15:01:51.743:   [1, 5, 2],1, 0
15:01:52.831:   High
15:01:53.743:   [1, 5, 0],2, 1
15:01:54.646:   Low
15:01:55.743:   [0, 5, 0],0, 1
15:01:57.743:   [0, 5, 1],2, 0
15:01:59.743:   [0, 6, 1],1, 0
15:02:01.743:   [0, 6, 2],2, 0
15:02:03.743:   [0, 7, 2],1, 0
15:02:05.744:   [1, 7, 2],0, 0
15:02:07.744:   [1, 8, 2],1, 0
15:02:08.695:   High
15:02:09.744:   [1, 8, 0],2, 1
15:02:10.663:   Low
15:02:11.744:   [0, 8, 0],0, 1
15:02:13.744:   [0, 8, 1],2, 0
15:02:15.744:   [0, 9, 1],1, 0
15:02:17.744:   [0, 9, 2],2, 0
15:02:19.744:   [1, 9, 2],0, 0
15:02:21.744:   [1, 10, 2],1, 0
15:02:22.639:   Low
15:02:23.745:   [0, 10, 2],0, 1
15:02:25.745:   [0, 11, 2],1, 0
15:02:26.735:   High
15:02:27.745:   [0, 11, 0],2, 1
15:02:29.745:   [1, 11, 0],0, 0
15:02:31.745:   [1, 11, 1],2, 0
15:02:33.745:   [1, 11, 2],2, 0
15:02:34.926:   Low
15:02:35.745:   [0, 11, 2],0, 1
15:02:36.742:   High
15:02:37.745:   [0, 11, 0],2, 1
15:02:39.746:   [1, 11, 0],0, 0
15:02:40.815:   Low
15:02:41.746:   [0, 11, 0],0, 1
15:02:43.746:   [1, 11, 0],0, 0
15:02:45.746:   [1, 11, 1],2, 0
15:02:46.734:   Low
15:02:47.746:   [0, 11, 1],0, 1
15:02:49.746:   [0, 12, 1],1, 0
15:02:51.746:   [0, 12, 2],2, 0
15:02:53.746:   [1, 12, 2],0, 0
15:02:55.746:   [1, 13, 2],1, 0
15:02:57.747:   [1, 14, 2],1, 0
15:02:59.367:   High
15:02:59.747:   [1, 14, 0],2, 1
15:03:01.747:   [1, 14, 1],2, 0
15:03:03.747:   [1, 14, 2],2, 0
15:03:04.697:   Low
15:03:05.747:   [0, 14, 2],0, 1
15:03:07.747:   [0, 15, 2],1, 0
