AF3_delta	AF3_theta	AF3_alpha	AF3_beta	AF3_gamma	AF4_delta	AF4_theta	AF4_alpha	AF4_beta	AF4_gamma	F3_delta	F3_theta	F3_alpha	F3_beta	F3_gamma	F4_delta	F4_theta	F4_alpha	F4_beta	F4_gamma	F7_delta	F7_theta	F7_alpha	F7_beta	F7_gamma	F8_delta	F8_theta	F8_alpha	F8_beta	F8_gamma	FC5_delta	FC5_theta	FC5_alpha	FC5_beta	FC5_gamma	FC6_delta	FC6_theta	FC6_alpha	FC6_beta	FC6_gamma	O1_delta	O1_theta	O1_alpha	O1_beta	O1_gamma	O2_delta	O2_theta	O2_alpha	O2_beta	O2_gamma	P7_delta	P7_theta	P7_alpha	P7_beta	P7_gamma	P8_delta	P8_theta	P8_alpha	P8_beta	P8_gamma	T7_delta	T7_theta	T7_alpha	T7_beta	T7_gamma	T8_delta	T8_theta	T8_alpha	T8_beta	T8_gamma
25.95058971276647	30.105431092871534	41.23359986209434	93.06399135999762	63.050311948124055	26.03339548712674	30.114370370896502	39.45015483099793	80.02783083564805	60.93573131581229	24.748813338798662	30.378615138543594	40.2698007787139	88.28347785677452	59.84925929958178	24.84928406059814	29.85458318036802	39.88823754591308	83.98511360368892	54.14287542016165	25.522721110219468	28.23519284616379	36.81361042840448	95.66889527416772	59.418743175031935	30.371683116755918	36.05083928320003	36.73706903703533	104.33365415991899	67.40158350469905	24.252870373716682	26.62375289887816	36.41197494762079	74.53905212007757	53.75785650203388	27.065086687922204	32.444587590136464	42.35511439057838	76.58512110039723	59.745733229788236	20.812751587733274	21.63704177552835	33.03172405954448	82.43999946604558	56.081203983799504	23.7924031319282	30.5679305359049	36.91846641700497	97.01655999427818	70.98954165613391	28.867323861240656	33.04316336972999	37.12177411545819	93.29383232542045	52.67900670537789	25.040596729092297	34.405433744206405	35.513086943696045	90.75794934557493	64.93915939936008	19.99247062590628	23.35284655676275	33.74948984837324	87.74281958593028	47.486295155520935	25.461748182853185	33.060378140155684	45.32769614651912	99.11053296748479	66.99694292040608
26.62394207006403	31.09359878128123	45.28507208550714	84.2541460073178	56.98684072081711	25.59026432082004	29.72781567530347	43.46323425861925	81.7439066902668	63.27589262795319	24.58746009390679	29.524093829177303	36.63975219436569	76.15764081528314	51.1461157799347	23.82409771576745	30.062441614273453	39.77996018355622	79.25879888600066	61.768655018822116	27.4492230903883	31.48786143774722	47.86857498575548	107.70804904565533	58.309617628733186	28.342111678996655	32.74283030451795	52.36578363664871	108.61705527109359	70.79848427420914	16.679452474396363	26.867318403885896	38.57396991126417	92.73737465638577	49.11921734668791	25.97466915588611	33.2840446908679	43.145069338787025	99.47282444770936	65.47084746978972	24.416987238169675	31.22714777496604	40.74654733998963	87.056447226288	56.93501189989815	24.12120512222738	31.88132856348834	45.41510149886763	102.72397617484664	73.49248351533305	32.603261004308834	37.14210162721509	49.76100148593157	104.42470524832143	62.12906082414635	26.818816672425935	33.36273044349299	46.27641746569059	99.98018666819648	65.40857928426105	22.307132017088485	24.61679789141852	27.352862327218723	92.00324940494433	50.485471151380196	21.100915319734668	32.01316714242648	47.84698007945592	103.44420936596353	60.403749959440376
26.44109624411781	37.389713187032584	42.17531780991971	97.77610577321497	71.81960410481142	25.8045795092745	34.689832955887645	42.148496305665205	95.99705621503617	65.5928330989372	24.070757709667042	33.0262816476371	37.15290563977125	86.12819652835482	63.30630749470869	25.849446317563864	32.49271411697092	34.6549367323033	85.1762379951547	64.40108892986963	23.388294988938412	32.51241029672012	43.57752318026806	105.91374338025172	73.37391677364432	34.184713883667044	40.96604140661065	58.76300936955411	142.50870320758682	85.33748534772764	23.640432291277055	30.34101263256441	35.50988749474206	87.76243748772052	58.49857932095181	24.78366079532855	28.615600692297733	37.82722292753352	80.85040138387902	56.693233114733886	18.17952119380349	29.169535290786346	38.70487418082317	88.60680556886719	58.496327031492484	21.542029564837822	30.49553077801674	31.214743018110443	102.67086271252464	66.8692350183131	22.029235039918177	27.52716247681706	33.57735517428691	69.93796777394049	47.341115343588704	21.601869800534516	23.94750930143042	36.21241130856616	96.14512385556121	61.262246698845416	23.044514530196377	27.06716025405055	37.73756812461038	84.71925419567908	51.7670195810017	22.17276702813728	28.682005958125355	37.15204552591747	103.20833644551654	62.58598547660285
25.635987032447627	31.928260616947654	37.0616175629769	99.32179941661006	51.94543598127117	24.17569734010322	31.24326488752356	40.68572532303429	96.61921371417667	61.49771732432824	23.067795485413633	30.973285302624383	35.557247280445424	95.2802128205805	46.47328911777085	24.958305310598533	31.03256581485991	37.762788185855406	94.42551008527369	59.90368645627988	25.515610250789045	31.145388505643115	37.69960523866756	87.81881730490805	61.10782007455322	26.07557918505447	33.42502467167213	45.57142477229055	97.05562677855485	70.36489800566093	30.72819117075983	31.66103134336145	34.42148688318099	83.33886093247642	52.82078915745658	25.827083147842977	31.67755869621584	38.31019596661524	88.98860770180102	67.2580331867362	20.752759416818733	35.61643160427381	42.72220960793096	88.57764561100991	68.47329050343309	26.738332865152117	34.588384758976645	37.50793072462197	92.31902569620809	74.05847705863633	24.723132298336203	33.73438760754081	32.080643507710604	71.41797765153974	62.63085870133462	26.64388884763615	33.430156620333186	41.814973695396404	86.81308173990634	70.13593481836159	27.082029465246166	31.017059273603905	29.21431384735669	69.83755501378066	56.89736091878088	28.311888922703847	35.45166468332827	41.735617951828196	94.97365330871887	71.52121450501396
22.538451293746817	25.3774142815626	34.664208505593976	112.56633378539723	64.0477722430222	21.030726565637693	29.310513615414663	34.98268628629782	107.30113212971257	67.19932080978336	18.94628402362482	24.498317786184074	36.39009196898942	89.16103546276386	58.634702532843384	23.974889175192565	26.889774507637007	38.42532668486563	92.90155453951633	60.02214261833885	31.501276281827415	31.591208527046913	48.87580056978763	113.04089387075774	64.16700706044362	25.817579185363623	30.857705174452423	35.94459756132519	119.4713536520687	75.86635206514893	32.114261230793744	40.62416577884982	58.44702371009074	159.06331661838885	108.04479754019602	24.460664708079953	29.751975552462387	34.8147153370677	92.03869187760615	59.21655480976439	21.196686774231726	26.88206442375773	33.15639165544686	96.6238504175502	60.609093716253255	19.87319637234158	15.590584785913373	37.14241060655682	95.33379887811087	65.08024770399004	20.539578365530264	24.824675820675964	31.584996145770468	80.4983745631274	47.598065360316845	25.906767579860862	30.85436857241086	39.75633158918462	103.7698591138185	59.010696269667186	30.260565954808975	31.27212589234916	35.709062938121406	85.87360924107544	59.80529659801239	25.402870421036468	31.016768291800993	43.34866611614417	105.25395242069123	62.614132231288615
22.827557709721525	20.9956906316289	35.06632092606532	99.17059803745977	68.0064062320983	18.95078004689453	24.18757332319223	30.654291435627314	93.41334322414788	63.69949989444165	27.088750793372732	25.77556035554997	33.80989786296841	92.32012622321903	61.83215762848798	22.927826079593515	28.26573095226027	33.758174432255174	90.88317507332587	60.239611216885336	30.593764446975232	33.13570075177107	43.12721902058309	101.8741304972745	63.59299678566876	46.85726126434655	51.48155882134107	75.31159153118074	171.35930676957628	111.98561783913708	27.30536926002747	25.917665184862173	30.13961508944053	85.50429908711432	62.568210524625925	24.487367866658595	26.534419054751872	34.642337462807824	105.95399261126197	60.01785349954293	24.44210218119479	24.327608795019984	37.346000332233864	99.91825261749821	44.527659190741566	22.98823451356061	29.01554993663955	41.97026669636233	105.84772727687643	60.590709469530374	21.44055910764997	25.422003277004432	32.07974056955978	83.14076741149458	50.22622439285417	23.806888285178086	31.876483417792077	40.48913368033448	102.42898793247568	56.434280562180355	25.13065558564067	25.003955396725097	39.048075420404736	94.11925689264919	58.18155835034019	24.36728545910701	31.607385373467473	39.972168937513	105.88818302470946	67.95922953056416
20.63456825590675	32.77184925468234	40.128554553368765	98.67930735982581	67.25825402533128	20.496576405520734	31.106324118767386	40.3332323447334	87.36648183165315	65.67726932489012	29.193386560487422	26.690334027564752	42.00041608207055	102.52136170638727	62.800012550686304	21.11183855201311	30.747116571464463	37.94353246397149	85.26846181152968	66.43967081902989	26.634200095234142	35.62737817717619	43.198930845868304	97.04211879438601	62.32380757382426	38.47108976271812	38.575001765408814	46.862023303239056	120.40188757101387	69.2367072096244	24.5429914561674	25.69343469801506	38.37385457561839	92.20686345910389	60.43658952098397	22.716706566198496	26.77579657282839	33.745833067461824	90.71251858760914	57.97887297011732	25.570530217226853	26.926230083347875	33.99292045191871	88.61034691404082	61.2453325930114	25.803089800193547	30.031235108582187	41.62340942944707	93.01205950536215	69.00370906212729	24.278635696274875	28.357172051758486	34.564183390964736	85.80287424776053	55.14975019383127	27.098271800364525	28.805014517251895	39.151318011687884	101.55697691487322	66.91655891594448	23.18533305964612	32.66425690551249	46.84147661653064	112.51080706953854	61.605585438261684	22.589964462405106	28.861429768662923	36.080690658921824	112.02153938410464	63.58244458352213
18.89185664650273	26.3802567738321	41.74856560908407	100.83225127940482	60.1889297868627	14.75960730136438	27.422154825510287	40.492480540687005	100.79857899502095	57.46384365236085	17.706927101979574	23.343850847030254	37.64388390617972	93.55303327391631	56.860172787720174	20.7903803392113	24.105561615671594	36.266388507379546	97.09398252934939	57.66639487758514	24.353581580342983	31.07143085751248	38.64817530725311	108.52737526696531	55.002899463157945	26.341223832842783	37.936766612397925	51.1887649356501	113.41097050348175	70.32460973061418	22.733977931343983	24.847436104744574	26.19502688322678	94.83487910937102	56.124445027013714	21.667178276200076	21.32636750384009	38.59175069046037	94.4365806329395	60.394588881289586	24.30603310621491	23.653831976490235	40.712330631410985	89.32767025037421	53.97221100801139	22.639917878080173	24.63721341032514	36.365791778636684	103.47760079807232	53.3761849189961	18.663668335366122	24.97895474455881	25.775239324607725	72.42155618580641	40.19664777970353	25.33035079712724	24.649353657244887	36.35606076038512	102.02559302974235	53.09886129684913	22.598071251474956	26.4815349267438	27.52788287186825	87.46932266925033	54.90419904798243	24.642192321354997	26.15332221210918	42.55503633971098	105.19040484319058	60.026145714637245
23.016835783687746	26.79396026714937	30.46030318970525	90.41174481342058	69.94314700156208	22.490053456245167	24.96742412777462	25.615830853012156	93.25329070123284	67.33542067633402	22.69228812711085	25.90848331008194	29.457002750374954	87.15986464187118	61.99701188416292	24.743668779373152	26.03380040696874	21.643182229078207	95.23082070893852	58.42022331418615	26.391033748062632	33.5667203139361	42.73926776490671	100.83764911191554	68.59924345375185	29.822680559956197	26.198485680690823	40.29912174572017	106.73924189948686	68.98887924076251	21.599981095308255	28.47929133852162	35.741217519775574	87.64976923174277	61.55744875523497	24.653598368613874	21.327907137311467	31.435781020041112	92.34648023243687	57.625103799818945	24.16600651973622	25.737236630042	32.07297235000426	87.98346193466139	55.43926057859709	25.31999825156305	26.654650261001606	36.489958607292905	98.38517933967604	69.2688339337791	23.83975564414783	21.625630264475735	26.5061912654699	68.12429840479948	40.73992357003598	25.17452789374375	24.111362830311712	34.47351279834522	108.53108651190838	60.077200789870574	23.419361124837785	26.41350293266393	35.19924724197794	97.03510468627165	57.72841075109646	21.50453161744874	24.39129050657232	31.620202071858127	103.5624353978982	59.26944011032078
17.412870190986503	26.23485853003853	35.22311007087677	99.60480972282976	65.51136167223564	20.97681014460102	25.594131587839268	34.13937491248052	98.73683621430172	66.95774334617775	17.50148450302447	26.60750201204491	26.539854519401906	87.53010456006574	60.55523070656912	20.321835032844238	21.846868000304987	37.09654399196769	91.41010860774836	61.75140045421203	23.400411218643676	31.691925578998127	43.62285267324764	109.67687728582408	58.51394131093232	25.944103984064377	31.312509661135252	43.430239443385666	109.29129230686675	64.34086000776209	20.366192782662196	26.57142375975026	39.130663385661094	90.6324360443713	50.82849229502813	24.20852462710977	26.843906736544724	39.43307977987079	103.48370898700706	64.56897221459896	22.13814559773082	22.227614109233848	33.50300629151448	89.22566518120004	63.85435864712136	23.670688558425645	26.02673624932317	44.437060838255945	103.94953768657312	66.73918850418123	24.318841119262895	26.939724943704107	33.74426715360503	81.80910118490006	51.39026077420435	25.471637537394482	30.320521117880833	44.9301088807934	104.96985995906525	66.11574579876115	21.085762898818295	20.20493618710627	38.89386591204844	105.06561671066387	47.50969571000806	24.16578501776718	25.326115322826535	44.73810811986921	109.6185438351462	65.34197251983875
