AF3_delta	AF3_theta	AF3_alpha	AF3_beta	AF3_gamma	AF4_delta	AF4_theta	AF4_alpha	AF4_beta	AF4_gamma	F3_delta	F3_theta	F3_alpha	F3_beta	F3_gamma	F4_delta	F4_theta	F4_alpha	F4_beta	F4_gamma	F7_delta	F7_theta	F7_alpha	F7_beta	F7_gamma	F8_delta	F8_theta	F8_alpha	F8_beta	F8_gamma	FC5_delta	FC5_theta	FC5_alpha	FC5_beta	FC5_gamma	FC6_delta	FC6_theta	FC6_alpha	FC6_beta	FC6_gamma	O1_delta	O1_theta	O1_alpha	O1_beta	O1_gamma	O2_delta	O2_theta	O2_alpha	O2_beta	O2_gamma	P7_delta	P7_theta	P7_alpha	P7_beta	P7_gamma	P8_delta	P8_theta	P8_alpha	P8_beta	P8_gamma	T7_delta	T7_theta	T7_alpha	T7_beta	T7_gamma	T8_delta	T8_theta	T8_alpha	T8_beta	T8_gamma
28.76494431654498	26.283672520371628	33.36250022713542	99.84158207168107	67.83633762247982	27.604564525481237	28.35934456660539	35.3067866924579	103.21597464925362	66.14893376032313	30.678020807038727	35.13771121759187	45.0831566665758	98.40293329752666	55.88727870268475	26.68656127908179	25.65446076473762	40.700588680181525	98.78165956285271	62.98142775239658	26.72047675520797	29.237028736955676	40.82021315382542	91.9229858399409	64.88598862393474	28.749305550270925	27.57399927616355	36.78421551531018	106.64894886882651	68.17992241218015	26.24161859982283	24.279410075794136	35.26492263947854	80.82727078947164	49.531692023513315	28.8751962499839	30.725924661577377	40.49600712902869	104.72060627962512	63.16555542853391	24.6816170559509	28.90500700316461	39.348786593459536	85.09901826742316	63.36953754726841	25.424676928506965	31.148008169995794	34.4707068722935	101.52044562140661	65.99894184633368	25.343479883986564	34.691255553615534	33.127859795126625	92.40863175534602	43.00676845873833	28.73909025753457	31.2042060282622	35.84453661071327	100.96022205614838	59.001835208723286	27.832745347532285	28.14894222390345	35.428367795608246	88.70741103908378	51.115251440387254	37.242867935893514	47.2356920024016	54.539055646876804	146.04768135868207	87.92469627665109
25.65139615488331	31.897105351250435	39.14926669245038	105.44576909416485	62.72927226517106	25.149881353599163	28.070699176728755	33.64384365700035	103.55485794096734	65.50033307263992	25.731724229881834	29.887287728149914	38.72160763821271	101.08885187200474	62.992155950921564	26.112311746240977	28.215512889100093	34.839307881650086	100.86130873216383	58.99030383097853	22.98979917441342	32.567965914546704	36.080917207380864	97.58008327344791	63.64243011340442	25.278061314165317	32.34330708742656	40.70375112265573	110.44740363452898	65.27263732468597	27.501169426233716	35.87530561578204	42.495819182127796	101.87353678893423	55.74536709947016	27.050182508699734	26.21789817869746	40.215202422268916	106.45920246208428	55.01370483164407	23.956468000836153	21.39527745979317	33.873672230926886	90.36631506959128	55.70406713050942	24.50051789698763	28.363237423674374	39.07204647527815	104.04032738151898	69.2474590863019	25.453465140539915	24.090253968269913	32.77407406559151	80.38614629693419	46.82412946343718	27.116109487608696	32.482522436653134	46.97965716007735	119.86997608726462	66.74828039342944	24.72494333847252	29.78184375490613	41.9892824864414	91.13661897693343	50.962783963444515	39.10257512404279	43.50544387839215	56.16374587640146	128.39814511450757	84.52629224393871
26.38810500930891	30.61901086981237	48.392974734958585	106.16643724714902	70.03103808375099	25.787121612180307	32.400064170597105	49.090284560332066	106.347950239818	68.20718674698735	29.04292100662014	33.23733268577777	43.60316017636481	94.01078567308134	63.98137569954641	25.42079541862055	29.74394971966005	46.924843056731994	95.01660733388572	66.10292385296157	24.170156135594873	28.069438258981634	47.60479166172743	104.30498360206879	63.81757274769037	27.09386846274562	33.467907003271485	49.602232222642215	112.68661596425466	71.7116428342724	26.273501637243776	31.06991247222104	47.000290741305534	95.06279971166849	57.87106973635684	23.802963700255543	32.52086301810449	49.0962073674761	104.20266832148756	69.03012363974389	22.53187488092375	33.739017530742665	40.61984177445246	82.45958939325025	61.26183778075765	24.127837220522082	35.51543366620331	47.89421433400673	107.06751556578479	69.88138392977436	21.44058285796436	30.056490059782206	45.40200335317703	89.86113984171504	49.572363523722984	26.635908891760337	36.21446876941938	46.77777402374649	118.37653783769015	74.64521560965174	23.783577663911437	31.444713601316906	47.03439424199675	90.1477431946597	57.32880394634892	25.720090197922172	32.72735539034461	49.18327951422827	112.02709019712705	69.80616929596111
23.36266987185455	32.37177981102903	40.18847061439558	100.2143869119396	63.89080742347624	24.013583317554186	30.19683069716108	41.34028587466882	97.49342198895887	62.42414748743499	29.376038720408033	34.72991813524637	38.96857263750695	88.74946135872693	52.65210760012948	25.72566793665883	27.039759702815843	37.07619543962663	95.68304955582155	61.17129928120997	26.106152959774224	34.60405394973261	40.0231535705701	99.07373801224219	61.88600480906969	24.29578355618434	32.01523447001101	41.52275502379357	106.64565368754792	65.24846725860297	23.97820131713918	25.86683099357074	35.43089239597615	86.77044434428491	52.794467061552616	24.401370041274838	33.23065166061945	39.94473866850689	95.40062398836741	56.72542128855772	22.943752337093777	22.86206017107357	34.22268543450595	90.41546799673792	63.6761777265372	23.27468890868116	30.059313024235024	38.86797482091774	99.71959649800118	68.88713585095226	26.13793829610243	25.4893003571842	34.3125426169073	76.55744841939206	51.007417756772305	24.312645506450153	30.159931063629234	31.763964634984532	92.07174989580295	53.88778885591913	20.04594545116491	26.287514891830632	33.549729844686425	88.85434848571035	53.70929222573035	23.67522893524882	32.74712117721866	35.78277602769347	97.8614587885625	58.58885289042868
26.00144594792088	34.02076258040037	41.536718584992556	101.21847285462978	58.567406770644126	25.790073678095624	35.312091557741844	38.97992238178694	94.27175442592775	61.136055499273034	31.580371646732218	29.12633880926053	41.47983480953739	99.66183498063641	67.1449200081483	27.074892507903606	35.07664815647542	43.20782484649132	81.13026582638152	57.779098765260684	29.166944408895354	35.31693433767349	40.94519977199201	90.49091807692567	57.36726739722411	25.76592388773645	36.92097868049194	40.47060909719673	105.9163270532693	69.58383006731248	26.313879759105667	33.13554192027386	38.18349447262573	82.1412359947629	48.446449314439704	26.100585289150587	36.12225359384372	36.86452783669275	100.76721738109687	53.99162477408654	28.06557208162367	35.88985576493782	39.87716825148426	76.89869941983793	53.614961112846096	26.762912343628212	36.481011044194936	44.78084847104261	95.70239074234847	60.680475498825494	27.555900671747963	34.34281041408032	41.08193133104966	81.02395105163326	37.18393684575	29.608166347164122	36.2010558084393	36.654266385872354	98.5176311387876	55.492088823946304	25.868768482229736	34.64476417731221	36.74165352509886	91.13336580588837	51.57976479996789	27.24950160592688	36.68851415708143	44.159360364968826	93.20612331170756	60.362366686046165
17.58826993385119	28.84188419339884	45.78555329859652	88.89833973244096	56.4923396197746	30.129501844404906	34.34508485231612	50.29166223456397	104.34143912957995	66.55668310034335	22.15710974944861	32.279449125417955	40.69425933436231	94.21219119857177	57.061995945744464	22.454329598799873	28.38689900463966	44.39485776508955	84.97007263862155	61.826938917155516	22.63439533712865	27.43492618933708	43.23940164369212	85.4213893827564	63.87181430563009	25.875077197247414	32.130748510812715	45.70479584906434	102.17115933151516	58.68836634269023	20.12902969538122	29.145245831539945	38.693128351093634	76.9858198057014	52.27655511683541	24.744807599606574	31.2079512099834	44.63459381198306	92.09954148735405	53.50465504493888	19.97757940379938	28.797882309739244	34.79084567931253	85.46743369422316	51.57009627849039	24.625277100456774	31.388251869778998	39.8006721728658	107.08916261586226	62.99372918660658	22.036829325725083	31.28327255268735	34.87638050464261	82.52713931454815	50.930150130703524	25.73455530121142	30.667567767960172	39.659425324370204	94.75721747049862	56.01105158664122	18.92977265041039	33.44670195892151	38.344693581791816	88.19271417308629	49.50329014174808	27.104427121345555	30.393291959687843	42.83642763438664	102.23102381353385	53.95748782205738
22.212275969450374	22.645812928475163	41.184704215712046	95.37613874060781	54.61699318262129	22.72839505265332	24.557281583500433	39.46579611493576	104.18314076777206	57.521188626429996	31.388611530313355	36.550441094777305	49.333976577625144	112.82305597668152	61.471534797653526	26.226670423614657	27.839484665055718	41.80504628618128	90.6233339444282	61.20133108246966	23.81419643498024	30.02915632159583	42.81740745511505	99.18491834321006	53.266567894111574	24.360692995511222	33.08448971130459	43.16470156451233	105.41371541545173	58.64796951189217	23.99730838390898	26.660925364462187	34.90960400608455	86.85726149044518	47.12059174494388	26.54376195642697	28.30290185512174	44.44720748215487	109.63207700992548	58.00872430001715	15.571450369039386	28.90111258769092	39.26134912362145	90.1741188296571	54.75211266956072	29.495499880644005	33.40132211849448	44.282279494011625	96.22664427985787	64.32017710367096	23.349280362295413	28.2306101832717	38.97917814650621	76.07479750204867	45.78374877009354	26.312121462366644	40.34013026064171	56.68408808788666	135.5968098620675	77.29933855852147	22.71764173022452	29.226437273225816	43.970322820537106	100.4143811649203	45.64297274228639	25.46369065841273	30.3794731185494	44.92443836554825	106.11359436411617	51.74303981259932
18.290532212578633	25.346900555112054	39.59982611461675	96.1919236523774	68.24114707872728	19.02272756277646	23.649086523702678	39.70492432613129	99.52396810398216	64.99005194733455	28.906796242433302	31.766960792758617	40.19442984597909	98.62279257568727	64.0164269134659	23.709752476705315	28.17549073530072	40.333147804256804	101.43124080645399	57.536736484982335	27.99761395387778	33.481227878556666	36.061611590564425	95.64720623364266	65.98900544626945	24.37305190750704	32.635525374207326	39.402056284639	117.55885993890114	67.4306182412482	19.859944818709636	23.679583637469563	33.561782180189205	77.10838933882498	56.86171030352486	20.47627710070857	29.586966802321772	41.03756766275013	109.06159588367358	60.62732118948801	24.633677952094054	27.297640782774174	40.05439347081076	85.10419068264727	51.59877832986586	24.562749374357814	27.063258514124517	40.12332709531292	116.38211613897595	59.59141652727298	22.802893162291223	24.860692787439827	31.115729210603515	82.65570637669444	45.68604045547844	31.949958335958684	37.50359880152101	46.910364226406884	108.97345748750618	70.6904648716055	18.53861528958197	23.38611947152362	36.464377810274506	90.9112085280887	58.618234134194566	24.26367856446626	30.460924410691575	40.27253072088713	112.01810461988966	67.53942196149382
23.91128362959794	28.98509904222538	41.38021294100599	98.14275840944656	60.86357720112882	22.724479762007064	32.14805949755757	40.38447730281945	97.19110908263352	67.32907950336343	22.266437992769397	23.99809268675269	39.002713142876694	78.30392997805976	54.21319927823094	23.364153585780283	30.905711437793464	38.20687020677589	85.67837124780432	61.7660699888952	25.521485281282985	29.929422786617472	43.92334698029222	101.0287568103005	64.0114613676796	23.657501689471893	34.63343061956308	42.60546330700738	105.23500280757503	67.45503036064724	24.692459682501756	25.816521527365374	30.208488466661542	90.27311602173326	44.31671514850413	25.80469165942494	35.46533930721799	37.18423409872237	98.51120552107025	58.91394572955989	23.86163761877555	29.6981335320898	31.80508107780938	88.79424345387201	56.991004897417454	24.035704610865075	32.233244485613184	38.0741902559827	103.61688147713491	58.159329868743754	24.594711686538602	27.254051482897285	30.421678701161	77.38368999219784	45.64542666576424	25.58675813266074	34.135171173187786	36.82388706672791	97.80102898365686	58.30847871867163	21.83041794331023	29.89213197071679	30.764160211155353	88.96338208257083	41.08134590707396	21.054460083011552	34.367610905573834	41.07099023863758	89.20452519344217	59.93412193151522
30.195985695791904	29.648822998504336	43.12961799721684	94.74827626847203	73.02644140194066	29.764541997043278	27.99690051671275	42.76831265930918	95.9185004572129	70.48697065146555	28.091254738154365	31.960641066286684	36.467305780337504	90.62004153310632	62.035574203450174	30.37679252047296	26.83481081101074	40.19569884184522	97.99207657865566	64.50632006041968	30.23506339943907	26.883396518246602	38.203047234636514	87.20113230263081	60.305960355764846	31.017201935841157	29.63430101723938	43.63692246139286	99.40292100819919	73.65342841571359	30.552015671946645	28.802497684706445	36.609027034307886	80.68246643010106	54.81451829210941	29.7109695277225	27.799969390998697	42.522903549330195	102.8036911262379	71.56372424868934	30.89931708274409	32.79398943840872	37.71471818270463	90.01016351521352	62.36479988377363	31.73918257999685	30.847467134310442	42.29503169031771	93.81943218378937	65.56841974325091	31.13428501535313	31.352021277408976	34.16019362954134	78.18515540345072	53.83101758534551	31.48738446817085	31.50309331421899	44.951690311495426	101.41882055916815	58.91159189539819	31.042485390785444	32.80447260213648	37.289765203911635	86.15927283894031	49.15110957599765	32.09882656568197	32.18977427703383	42.72299000046849	103.83166103812174	60.475274876144226
