AF3_delta	AF3_theta	AF3_alpha	AF3_beta	AF3_gamma	AF4_delta	AF4_theta	AF4_alpha	AF4_beta	AF4_gamma	F3_delta	F3_theta	F3_alpha	F3_beta	F3_gamma	F4_delta	F4_theta	F4_alpha	F4_beta	F4_gamma	F7_delta	F7_theta	F7_alpha	F7_beta	F7_gamma	F8_delta	F8_theta	F8_alpha	F8_beta	F8_gamma	FC5_delta	FC5_theta	FC5_alpha	FC5_beta	FC5_gamma	FC6_delta	FC6_theta	FC6_alpha	FC6_beta	FC6_gamma	O1_delta	O1_theta	O1_alpha	O1_beta	O1_gamma	O2_delta	O2_theta	O2_alpha	O2_beta	O2_gamma	P7_delta	P7_theta	P7_alpha	P7_beta	P7_gamma	P8_delta	P8_theta	P8_alpha	P8_beta	P8_gamma	T7_delta	T7_theta	T7_alpha	T7_beta	T7_gamma	T8_delta	T8_theta	T8_alpha	T8_beta	T8_gamma	average_hr	hrv	Condition
30.322067154720845	28.665805290495225	44.153341562012585	85.3386247908759	52.54221848474597	27.32799383652315	29.054290248201156	41.49667265993228	92.80248175703127	43.63030571849625	28.195109928485458	27.993225202587624	44.37204269079594	93.80336620625306	53.11722489908656	26.412016013116826	26.396740607148278	41.20414612692723	101.78180389724571	55.75523708844587	30.401949788500225	31.994064102055766	44.3355699181344	107.00085587651077	61.651016587569465	29.754991044665296	29.54066083683562	45.08759481079873	103.87185690474735	63.19744564453784	26.23604460715982	29.660512963093815	36.91770287422619	96.41923557219472	55.33235047318952	27.27757638562523	27.965578674139344	34.65093205603952	89.61068122072018	49.544511232557866	30.11410976099171	26.518970031310037	34.515843674582015	77.14337431012538	49.085735839268736	31.629857345530134	31.59449267192481	37.99980991420831	91.06430283777794	59.17116456730918	28.141062507774258	26.32754591260962	38.24519708086032	83.85731325716226	53.155682474534444	30.045168620006294	29.481170858234	37.17661900682966	98.92062018654981	58.208851587362574	28.780240751470394	25.210819125367916	33.35288561942358	102.2696084642777	56.06136507654892	28.537836315079034	28.318756691874572	39.542184670545936	105.63765741915627	66.57905475223666	21.339354016149603	0.048630761856248046	low
26.349780133590414	26.137127832995024	36.905242282445805	90.92322352981881	63.90923092596607	22.737623918620884	19.262354467445174	31.363842513090738	85.49803730938052	57.28253124201654	23.427500099094523	24.264441938572954	36.39694848925781	94.41213606240697	63.691459377929526	25.979060321273927	28.309425322709828	38.87920948923506	89.16425444538226	62.91612703503815	27.50107861436375	29.462235868615203	45.490837106080534	108.75300592833493	67.70664846816386	24.33136709402872	27.605796298281767	42.33153436636418	106.79547206241463	66.67807812033428	30.306910166079753	43.32212741578532	59.90930387079381	145.4191242900252	77.82080775683457	25.940280653777556	22.367186753304843	29.024130745519777	80.16604782663632	56.37968127613934	24.409669275380754	29.94631976070476	42.25425689218589	92.76947420676225	51.3006428202988	22.53708463362626	32.35092478439702	37.01153179581503	88.35476423742769	53.60122534242622	22.32912836004609	28.025637224831403	36.9911409964537	81.69973813566821	51.17750934410749	24.909292883365875	30.137882954534838	39.58796431560325	85.45383196208991	50.46482784839477	20.520541577791064	21.83513349367561	36.662737391846974	95.80579215730037	56.773258993928145	23.35834762710857	31.394220721548077	40.85203604323404	94.5914560422545	51.197740574461164	19.691002367797953	0.02608057128939984	low
24.32013783636651	33.51235771888196	38.40279424387228	92.71809029674147	59.91197367859444	26.152022595148132	30.725872589309134	37.870735812259575	93.03700862163271	56.396197019993366	23.70359786998607	32.35442587147862	36.10402055210939	98.88356471214027	58.76811298677789	25.8975680628269	32.60682631481781	36.45319691915233	98.28558258365211	66.85281285288227	24.798558194330365	32.97026408878406	39.67459122126746	106.85881415809487	68.73023783806308	23.514293860012756	35.12515315594264	39.8544847121551	101.95919815917532	64.79162952520744	34.42178890481216	39.47586120633617	43.0179658260764	93.19315553068661	54.045749780705414	22.87250681825534	28.435896284535605	33.865046167978306	86.39603376577605	50.619066164200724	25.380711728555866	29.10164933832445	36.054918453659965	78.3864526401425	54.86532541431218	21.615216932275455	28.078813340831402	35.6063747361965	84.03311491939904	60.138777384185246	22.335302102652804	26.8806060658443	37.95216515128644	84.10838027143521	60.04360415682156	21.193567707583597	27.894780632367677	35.89654568016984	77.87805119557083	61.04982290673766	31.17518904550692	32.040137852783914	35.33915962621447	84.68480866444511	56.955633526409976	26.53063011463803	25.032085559822256	32.40976508216817	95.18265539468655	69.16274751146987	18.949930939226526	0.06007128775751321	low
26.371578344787395	27.495669619980912	40.95761632404556	92.74445689911562	52.67953259637227	25.00522069123378	29.920739126213295	41.81368039658202	98.9839379995247	55.84021394631143	22.84693924006205	32.10232170084784	40.029686024226265	93.3751274055586	59.94517485184749	22.974754676412502	28.84828936292642	39.04795857575439	100.28070217746748	65.07697570370009	28.209203842319916	35.560417431386504	43.15517955282568	108.06263763492254	63.50747587320813	27.277928289893552	36.7226279468656	47.963695681856976	104.32449582940473	63.423115092631285	26.554651421083477	34.73380544013022	38.33871140099834	96.07092027367231	50.61442435469868	25.030700043895287	29.284338156602157	31.704108911866214	84.98113492466435	49.92133296641178	25.10475564580004	27.963744055921385	41.211308618520334	95.722872293014	65.04454295915633	25.074657887515183	27.73526716449357	43.253304190935765	100.47878257780751	63.03568714103877	24.856217282578502	29.12163200581645	39.0889455990436	86.36866393895116	64.42955271216371	26.281832441118077	30.320535451145986	43.0976175398291	90.50682922820192	59.20109446953716	23.459107224075773	32.11526164572511	30.957384908870303	88.01906963039322	62.31019805301583	24.77399112871097	34.00851415396167	44.01766426596266	99.02065078603309	66.82106545013268	15.031661708457294	0.04823226241674064	low
20.52269695463908	28.79345983728672	39.06716776978858	89.5047379450906	66.62818386734152	25.81073836944838	29.741685856737696	30.480241233676725	82.45235286048182	61.30102047128538	24.08461180982343	32.30768315059624	33.031909718283174	82.82318100273154	64.78717704992965	26.17991221095537	30.716173898337267	29.728815208368168	91.47548319193636	63.90674405824173	28.60936541843508	32.641098391503064	45.79942803997288	108.64130489128965	60.59262418137776	22.757199546724486	31.93704112329695	41.78348829364482	106.97444781809392	64.83091358140123	23.997868474938667	25.120119858951973	40.1217116217425	85.09014880486951	52.39546154946498	21.608201933911996	23.369617336047114	25.276367917446652	73.48251789546387	47.609598393661486	22.494501276761994	27.40013357417499	40.85658660051151	87.62545548539713	56.29382843904815	25.573991610017508	29.640810770188846	31.023205323182786	93.2010983871767	63.36513720831368	28.327063968599063	31.371157641896282	38.042304928710166	81.52461390516925	51.23751700150383	27.619982029768504	30.67543711338179	32.59987351991157	91.774572187464	59.42383004255164	26.29260441553954	30.200919479439214	35.87087613981692	87.72123031292217	49.025295067524105	26.438408312757335	30.900821123384308	34.004602435879924	100.91888320184943	57.954931450064834	16.92909760589319	0.04598585006034342	low
26.04969815885622	27.503458637986682	36.69798320015967	80.99581409381915	51.45656194959809	21.442858072854115	26.899666577778486	37.1897271189002	86.13785182566701	49.30072960921161	22.826853727372274	26.989636875400848	35.31006415440807	84.97566933343596	53.0200123706811	18.0931738066323	25.423564083264772	40.741036905881074	93.67781498704217	55.00960414678292	25.430239924941674	27.087358635187165	45.62174699196704	108.6188819817805	61.702380293523035	27.063194470933993	26.68283631089947	35.98902159501829	94.22813217330813	63.61150431972471	23.335562636204983	28.662412988697763	39.43242164195372	84.33134251498136	43.30756594296567	24.173266768468967	23.097625116726174	29.130496262703	74.48774989992694	47.57152714371072	25.296916737395232	26.83890405996369	40.86941403857874	84.05675781469681	56.588649257072916	26.29858646133264	23.458466237531162	41.173669526083664	85.49543383400874	52.45982822300546	25.345711358822278	26.69172790638691	43.53795842074686	88.95170425926045	57.61912454675938	27.80062350023269	25.289876104436217	39.718961860891426	81.56854595912549	51.89150772506909	26.76320683710098	26.707700674848915	43.15487520163195	80.67165508073728	54.07856836385823	27.042868137554493	28.56626104208943	42.14854715196434	89.49625476007883	63.30782067823416	18.444249121044706	0.04737861063198468	low
24.661592301766927	30.191252621068422	40.17436927579644	80.94166915728385	56.44404166833352	23.538621468496636	30.340581933306794	38.604423721543576	87.3299229955327	53.9354983771659	24.13596122433389	31.939656741265086	40.27119851754761	88.37269171523522	57.22612889265969	20.177626235410578	29.079166278775705	40.66809312178517	96.63832145396366	60.41380599742572	24.21069099320262	35.05315405348	43.04138235298241	97.57412104180536	57.64827156690484	22.14362521233447	29.921218893924653	38.37751913011218	95.45001968590546	64.48250365882645	32.38059998896401	33.29611367818271	38.56246070506971	92.18019965015024	54.82409330815509	19.3649696657367	24.947341762117617	28.278400692545965	83.93365798541727	50.858930205988564	28.705572756200556	28.127729549071436	39.28501857066961	74.52805032336519	51.421634221671916	20.60884928041072	24.573196128060303	41.464773811550145	85.95088100106275	55.37246429563055	23.867201938214215	32.84611012608836	41.03860329761887	88.31455926170759	55.609347957209444	21.830456547305165	25.81855347686469	35.58166327141977	86.29972392185658	60.205665393165305	26.016421150836194	27.692669745100883	33.99882858573029	86.07505347641634	51.36461616743754	21.284608609859504	24.883507063432987	34.36275012581523	97.99322165138582	72.15490326641367	14.595764272559858	0.03343093430137237	low
29.215108205174253	35.18194640910863	39.54529925167688	100.9407871604318	65.62926120703504	27.59522939603054	33.71880558529912	38.1411647286224	95.55345348281277	62.66215192170509	27.070131652345978	33.71699603558164	36.61261455441349	103.34227774213974	66.71564541319472	27.40946305971889	30.982700656656817	41.02270469069575	99.96576138602207	61.45332840365778	33.22138795166397	39.34415286416334	50.10863718217168	121.05710689129587	71.11042307010727	28.378200802572326	31.590598109323672	42.262979322240824	111.33515345171308	65.26723427217726	37.64056279163299	47.623681904636186	61.87889054822284	133.08091252247542	81.91161607511624	24.898029551919876	26.06970110989191	36.69256238748051	86.42211851122194	51.1244058389166	24.242201314823966	32.36925391322035	33.93325832293097	90.41408407882825	49.524506869326046	27.812305668139885	35.219258505170046	36.99983203179259	97.83088530888888	61.4607669508565	17.833866747307972	33.34326818101383	36.06052883773006	84.23988912368783	50.904193162762596	27.872088718531494	32.60396529500557	40.37691910125476	96.40110322414013	55.94652609939955	21.783297815889597	31.099274555884953	34.54689893921942	84.63973879829199	49.61152289765893	29.318449198070212	34.46693847068611	36.49029460744265	109.56992046138633	62.84749920350959	19.10858478538037	0.07949877333604226	low
20.86235948281441	30.08579174632535	36.06256244035582	96.1340174292182	49.025550183459075	26.08511547367475	30.641041381813853	36.132988244569646	94.28346408576004	49.58259482331752	23.34870160552382	29.325565473055885	37.82772185243754	99.64735809625606	52.81525529115631	24.741435265378023	27.651717068478725	38.18457133700463	101.40525062262687	57.232175285471484	27.037795393438298	35.52016632978564	42.85671490662523	109.99156215063219	58.40810836909157	28.839736843909158	38.09398380546182	43.30838905897192	110.42174285121541	63.98067166567395	35.44099451335657	32.74679101210643	37.126408163971554	103.19721717131634	50.82181226195368	38.442798107228256	38.135649262332755	46.926128715546426	101.91032576695832	53.474876536421974	21.157820118881908	27.334154222760215	41.31848399304581	83.9349078683839	48.24656959087656	24.38939468541468	27.748456849314906	39.896764351833845	90.77300709097021	64.0027887830568	19.472354898298125	27.661834120122563	40.50835208553043	91.69415103389112	42.72606395363543	23.253428409647196	26.88509668840272	32.389963987806766	88.1970456976838	60.256309998314556	20.41081265588356	25.6390951336055	33.572921373867565	89.99463594334964	46.98141295313182	4.581388442535326	14.636468504928358	35.41679607897971	101.40257463465524	63.03735865294297	19.887430939226526	0.03614319469542388	low
42.22391978825972	47.537795105592394	61.82364820656876	157.50151937488175	91.61681796049956	41.908388063673485	47.09928230223456	61.159167183884094	154.28394178489876	90.50111941148194	42.98471316215205	48.94547528266986	63.96629082867004	163.7153642322652	98.53920784436298	42.72065033940771	48.50671635636442	63.2830799987862	160.74657052645847	96.32399765002384	43.30594827388816	49.969228372146596	65.20679575905267	165.8425987592227	98.85488815970695	43.55842729844301	49.60567437614477	64.96778502484462	165.28588181664327	97.21619209332621	42.84161440748746	43.03450012825994	65.5747721777534	161.4094499570426	97.73327418758973	41.49973473261967	44.968305298236494	58.85351671983996	145.3578904377596	84.55743909142183	43.02114967431247	48.74832242054189	62.65285233269592	159.3436447130272	95.97758137753792	42.70601509529024	47.933187889550354	62.42108720719167	155.32795934140594	94.11190449863203	42.921835006895485	49.38596775990888	63.387797286814646	161.06707575014624	97.20884507592518	42.503674215522935	47.57478200481727	61.11473216321187	153.29735186482407	92.52430354822431	43.41720968496293	49.86636619608656	64.4878556041142	164.7743441851541	101.0341201665753	43.52606610028273	49.69506612392351	64.58662544132679	162.54453282759698	97.4558332888995	19.54814522494081	0.023982184782439634	low
