Expected: 0, 5, 0
15:15:01.115
15:15:03.119:   [0, 1, 0],1, 0
15:15:05.120:   [1, 1, 0],0, 0
15:15:07.121:   [1, 2, 0],1, 0
15:15:09.123:   [2, 2, 0],0, 0
15:15:11.124:   [2, 2, 1],2, 0
15:15:13.125:   [3, 2, 1],0, 0
15:15:15.126:   [4, 2, 1],0, 0
15:15:17.127:   [4, 2, 2],2, 0
15:15:19.128:   [5, 2, 2],0, 0
15:15:19.185:   Low
15:15:21.129:   [0, 2, 3],2, -1
15:15:22.192:   Medium
15:15:23.130:   [0, 0, 3],1, -1
15:15:25.131:   [0, 0, 4],2, 0
15:15:27.133:   [1, 0, 4],0, 0
15:15:29.133:   [1, 0, 5],2, 0
15:15:31.133:   [2, 0, 5],0, 0
15:15:33.133:   [2, 1, 5],1, 0
15:15:35.134:   [2, 1, 6],2, 0
15:15:37.134:   [2, 2, 6],1, 0
15:15:39.134:   [3, 2, 6],0, 0
15:15:41.134:   [4, 2, 6],0, 0
15:15:43.134:   [5, 2, 6],0, 0
15:15:45.135:   [5, 3, 6],1, 0
15:15:47.135:   [5, 3, 7],2, 0
15:15:47.737:   Medium
15:15:49.135:   [6, 0, 7],0, -1
15:15:51.135:   [7, 0, 7],0, 0
15:15:53.135:   [8, 0, 7],0, 0
15:15:55.135:   [8, 1, 7],1, 0
15:15:57.135:   [8, 1, 8],2, 0
15:15:59.135:   [9, 1, 8],0, 0
15:16:01.135:   [9, 1, 9],2, 0
15:16:03.136:   [9, 2, 9],1, 0
15:16:05.136:   [10, 2, 9],0, 0
15:16:07.136:   [10, 2, 10],2, 0
15:16:09.136:   [10, 3, 10],1, 0
15:16:11.136:   [11, 3, 10],0, 0
15:16:13.136:   [11, 3, 11],2, 0
15:16:15.136:   [11, 4, 11],1, 0
15:16:17.136:   [11, 5, 11],1, 0
15:16:19.137:   [12, 5, 11],0, 0
15:16:21.137:   [13, 5, 11],0, 0
15:16:23.137:   [13, 5, 12],2, 0
15:16:24.065:   Medium
15:16:25.137:   [14, 0, 12],0, 1
15:16:27.137:   [14, 1, 12],1, 0
15:16:29.137:   [14, 1, 13],2, 0
15:16:31.137:   [14, 2, 13],1, 0
15:16:33.137:   [14, 2, 14],2, 0
