Expected: 2, 0, 3
12:17:47.048
12:17:49.052:   [0, 1, 0],1, 0
12:17:51.054:   [0, 2, 0],1, 0
12:17:53.055:   [0, 3, 0],1, 0
12:17:55.056:   [1, 3, 0],0, 0
12:17:57.057:   [1, 4, 0],1, 0
12:17:58.146:   Low
12:17:59.058:   [0, 4, 0],0, 1
12:18:01.059:   [0, 4, 1],2, 0
12:18:03.060:   [1, 4, 1],0, 0
12:18:04.409:   Low
12:18:05.061:   [0, 4, 1],0, 1
12:18:07.063:   [0, 5, 1],1, 0
12:18:09.064:   [1, 5, 1],0, 0
12:18:11.065:   [1, 6, 1],1, 0
12:18:12.146:   Low
12:18:13.066:   [0, 6, 1],0, 1
12:18:15.067:   [0, 6, 2],2, 0
12:18:17.068:   [1, 6, 2],0, 0
12:18:18.097:   High
12:18:19.069:   [1, 6, 0],2, 1
12:18:20.025:   Low
12:18:21.069:   [0, 6, 0],0, 1
12:18:23.069:   [0, 7, 0],1, 0
12:18:25.070:   [1, 7, 0],0, 0
12:18:26.514:   Low
12:18:27.070:   [0, 7, 0],0, 1
12:18:29.070:   [0, 7, 1],2, 0
12:18:31.070:   [1, 7, 1],0, 0
12:18:32.346:   Low
12:18:33.070:   [0, 7, 1],0, 1
12:18:35.070:   [0, 7, 2],2, 0
12:18:37.070:   [0, 8, 2],1, 0
12:18:39.070:   [0, 9, 2],1, 0
12:18:40.049:   High
12:18:41.070:   [0, 9, 0],2, 1
12:18:43.071:   [1, 9, 0],0, 0
12:18:45.071:   [1, 9, 1],2, 0
12:18:47.071:   [1, 9, 2],2, 0
12:18:49.071:   [1, 10, 2],1, 0
12:18:51.071:   [1, 11, 2],1, 0
12:18:52.737:   Low
12:18:53.071:   [0, 11, 2],0, 1
12:18:55.071:   [0, 12, 2],1, 0
12:18:57.071:   [1, 12, 2],0, 0
12:18:57.945:   High
12:18:59.072:   [1, 12, 0],2, 1
12:19:01.072:   [1, 13, 0],1, 0
12:19:03.072:   [1, 13, 1],2, 0
12:19:04.066:   Low
12:19:05.072:   [0, 13, 1],0, 1
12:19:07.072:   [0, 13, 2],2, 0
12:19:09.072:   [0, 14, 2],1, 0
12:19:11.072:   [1, 14, 2],0, 0
12:19:13.072:   [1, 15, 2],1, 0
12:19:14.153:   Low
12:19:15.072:   [0, 15, 2],0, 1
