Expected: 2, 0, 3
12:06:18.164
12:06:20.168:   [0, 0, 1],2, 0
12:06:22.169:   [0, 1, 1],1, 0
12:06:24.170:   [0, 2, 1],1, 0
12:06:26.171:   [0, 2, 2],2, 0
12:06:28.173:   [1, 2, 2],0, 0
12:06:29.452:   High
12:06:30.174:   [1, 2, 0],2, 1
12:06:31.252:   Low
12:06:32.175:   [0, 2, 0],0, 1
12:06:34.176:   [0, 3, 0],1, 0
12:06:36.177:   [0, 3, 1],2, 0
12:06:38.178:   [1, 3, 1],0, 0
12:06:40.179:   [2, 3, 1],0, 0
12:06:42.180:   [2, 4, 1],1, 0
12:06:44.181:   [2, 5, 1],1, 0
12:06:45.476:   Low
12:06:46.183:   [0, 5, 1],0, -1
12:06:47.516:   High
12:06:48.183:   [0, 5, 0],2, -1
12:06:50.183:   [0, 5, 1],2, 0
12:06:52.232:   [0, 5, 2],2, 0
12:06:53.348:   High
12:06:54.232:   [0, 5, 0],2, 1
12:06:56.232:   [1, 5, 0],0, 0
12:06:58.232:   [2, 5, 0],0, 0
12:07:00.232:   [2, 6, 0],1, 0
12:07:02.233:   [3, 6, 0],0, 0
12:07:04.233:   [3, 7, 0],1, 0
12:07:05.212:   Low
12:07:06.233:   [0, 8, 0],1, -1
12:07:08.233:   [0, 9, 0],1, 0
12:07:10.233:   [0, 9, 1],2, 0
12:07:12.233:   [1, 9, 1],0, 0
12:07:13.235:   Low
12:07:14.233:   [0, 9, 1],0, 1
12:07:16.233:   [0, 9, 2],2, 0
12:07:18.233:   [0, 10, 2],1, 0
12:07:20.234:   [1, 10, 2],0, 0
12:07:21.036:   Low
12:07:22.234:   [0, 10, 2],0, 1
12:07:24.234:   [0, 11, 2],1, 0
12:07:25.740:   High
12:07:26.234:   [0, 11, 0],2, 1
12:07:28.234:   [0, 12, 0],1, 0
12:07:30.234:   [0, 12, 1],2, 0
12:07:32.234:   [0, 12, 2],2, 0
12:07:34.234:   [0, 13, 2],1, 0
12:07:36.234:   [0, 14, 2],1, 0
12:07:38.235:   [1, 14, 2],0, 0
12:07:39.108:   Low
12:07:40.235:   [0, 14, 2],0, 1
12:07:42.235:   [0, 15, 2],1, 0
12:07:44.235:   [1, 15, 2],0, 0
12:07:46.235:   [1, 16, 2],1, 0
12:07:48.235:   [1, 16, 3],2, 0
12:07:49.587:   Low
12:07:50.235:   [0, 16, 3],0, 1
12:07:52.235:   [0, 17, 3],1, 0
12:07:53.211:   High
12:07:54.235:   [0, 17, 0],2, -1
12:07:56.236:   [0, 18, 0],1, 0
12:07:58.236:   [0, 18, 1],2, 0
12:08:00.236:   [0, 18, 2],2, 0
12:08:02.236:   [1, 18, 2],0, 0
12:08:03.612:   High
12:08:04.236:   [1, 18, 0],2, 1
12:08:05.171:   Low
12:08:06.236:   [0, 18, 0],0, 1
12:08:08.236:   [1, 18, 0],0, 0
12:08:09.163:   Low
12:08:10.236:   [0, 18, 0],0, 1
12:08:12.237:   [0, 19, 0],1, 0
12:08:14.237:   [0, 20, 0],1, 0
12:08:16.237:   [0, 20, 1],2, 0
12:08:18.237:   [0, 21, 1],1, 0
12:08:20.237:   [0, 22, 1],1, 0
12:08:22.237:   [0, 22, 2],2, 0
12:08:23.326:   High
12:08:24.237:   [0, 22, 0],2, 1
12:08:26.237:   [1, 22, 0],0, 0
12:08:27.171:   Low
12:08:28.237:   [0, 22, 0],0, 1
12:08:30.238:   [1, 22, 0],0, 0
12:08:32.238:   [1, 23, 0],1, 0
12:08:34.238:   [1, 24, 0],1, 0
12:08:36.238:   [1, 24, 1],2, 0
12:08:38.238:   [1, 24, 2],2, 0
12:08:39.243:   High
12:08:40.238:   [1, 24, 0],2, 1
12:08:42.238:   [2, 24, 0],0, 0
12:08:44.238:   [2, 24, 1],2, 0
12:08:46.238:   [2, 25, 1],1, 0
12:08:47.308:   Low
12:08:48.239:   [0, 25, 1],0, -1
12:08:50.239:   [1, 25, 1],0, 0
12:08:52.239:   [1, 26, 1],1, 0
12:08:53.988:   Low
12:08:54.239:   [0, 26, 1],0, 1
12:08:56.239:   [1, 26, 1],0, 0
12:08:58.239:   [1, 27, 1],1, 0
12:09:00.239:   [2, 27, 1],0, 0
12:09:02.239:   [2, 28, 1],1, 0
12:09:04.240:   [2, 28, 2],2, 0
12:09:06.240:   [2, 29, 2],1, 0
12:09:08.240:   [2, 29, 3],2, 0
12:09:09.308:   High
12:09:10.240:   [2, 29, 0],2, -1
12:09:12.240:   [3, 29, 0],0, 0
12:09:13.403:   Low
12:09:14.240:   [0, 29, 0],0, -1
12:09:16.240:   [0, 29, 1],2, 0
12:09:18.240:   [1, 29, 1],0, 0
12:09:19.307:   Low
12:09:20.240:   [0, 29, 1],0, 1
12:09:22.241:   [0, 29, 2],2, 0
12:09:23.500:   High
12:09:24.241:   [0, 29, 0],2, 1
12:09:26.241:   [0, 29, 1],2, 0
12:09:28.241:   [0, 29, 2],2, 0
12:09:30.241:   [0, 30, 2],1, 0
12:09:32.241:   [0, 31, 2],1, 0
12:09:34.241:   [1, 31, 2],0, 0
12:09:36.241:   [1, 32, 2],1, 0
12:09:37.331:   High
12:09:38.241:   [1, 32, 0],2, 1
12:09:40.242:   [1, 33, 0],1, 0
12:09:41.460:   Low
12:09:42.242:   [0, 33, 0],0, 1
12:09:44.242:   [0, 33, 1],2, 0
12:09:46.242:   [0, 34, 1],1, 0
12:09:48.242:   [1, 34, 1],0, 0
12:09:50.242:   [1, 34, 2],2, 0
12:09:51.459:   Low
12:09:52.242:   [0, 34, 2],0, 1
12:09:54.242:   [0, 35, 2],1, 0
12:09:56.242:   [1, 35, 2],0, 0
12:09:57.148:   High
12:09:58.243:   [1, 35, 0],2, 1
12:10:00.243:   [1, 36, 0],1, 0
12:10:02.243:   [1, 37, 0],1, 0
12:10:04.243:   [1, 38, 0],1, 0
12:10:05.244:   Low
12:10:06.243:   [0, 38, 0],0, 1
12:10:08.243:   [1, 38, 0],0, 0
12:10:09.603:   Low
12:10:10.243:   [0, 38, 0],0, 1
12:10:12.243:   [0, 39, 0],1, 0
12:10:14.244:   [1, 39, 0],0, 0
12:10:15.244:   Low
12:10:16.244:   [0, 39, 0],0, 1
12:10:18.244:   [0, 40, 0],1, 0
12:10:20.244:   [0, 41, 0],1, 0
12:10:22.244:   [1, 41, 0],0, 0
12:10:23.276:   Low
12:10:24.244:   [0, 41, 0],0, 1
12:10:26.244:   [0, 42, 0],1, 0
12:10:28.244:   [1, 42, 0],0, 0
12:10:30.244:   [1, 42, 1],2, 0
12:10:31.307:   Low
12:10:32.245:   [0, 42, 1],0, 1
