average_hr	hrv
36.82548476454294	0.07467113191621101
45.841274238227165	0.031730692104786684
41.422524238227155	0.05504547296827241
30.530163127116037	0.0999439216657633
20.70377423822714	0.07881253284704459
18.54127423822714	0.053649113083006336
20.89127423822714	0.021265416999141355
20.847156591168318	0.044109551040040315
16.02362717940361	0.10782829320649506
16.41905201600492	0.05836390850918133
15.09127423822714	0.07593335052298959
15.84127423822714	0.06178296992658579
15.562326869806087	0.032595207499847914
16.788333061756553	0.02934133968273497
13.930747922437666	0.06587319938538302
16.14127423822714	0.07520806222713067
18.351800554016613	0.0228235865499324
18.14127423822714	0.0
19.03016312711603	0.0398522741814402
19.670686002933024	0.026155455653697687
19.14127423822714	0.0
19.76627423822714	0.02529561180695455
19.02362717940361	0.03661922826018477
16.448966545919447	0.038326126458838664
17.617464714417615	0.0385773871442342
19.074607571560474	0.07271523690112305
20.930747922437668	0.043842816266422883
27.407940904893806	0.1107241049434086
28.525889622842524	0.03048874212590602
27.807940904893808	0.02799556237637566
22.6028126997656	0.03880304769840103
23.75238534933825	0.0211191978543126
23.6028126997656	0.021983588492736027
23.207940904893807	0.04738824236887291
24.39127423822714	0.03510881925289354
25.987428084380987	0.034582761762910495
25.833581930534834	0.029073305367346765
27.284131381084283	0.05902352912524137
29.317744826462434	0.013403235014243172
31.08864265927978	0.02267825564470535
29.66759002770082	0.039514237606408244
29.14127423822714	0.026318855605884105
27.14127423822714	0.04036085798313227
28.3765683558742	0.029297772244494768
28.878116343490294	0.02789938130275245
28.91905201600492	0.03260165793333324
29.57877423822714	0.027517740365084527
27.200097767638905	0.008916718870212581
26.08864265927977	0.04512577083971755
24.19390581717451	0.00948237690946563
24.363496460449362	0.017558753631317182
26.874607571560475	0.0384301633517276
30.57877423822714	0.05200782026139088
30.950798047750965	0.048592059451109414
28.474607571560473	0.026935050357406523
31.299168975069254	0.0160215070732615
29.14127423822714	0.03706507275230099
30.01627423822714	0.06536926173655418
36.08245070881538	0.026781591365514244
31.97460757156048	0.08045380295537077
22.569845666798567	0.12884965023389025
18.07877423822714	0.051370118837293886
20.14127423822714	0.03405913312416213
22.76032185727476	0.02186319484621303
23.29127423822714	0.015728961188875193
28.141274238227137	0.08459020450516685
28.855559952512856	0.07118941262733988
21.34127423822714	0.07840769179896714
20.41905201600492	0.022571498353656273
18.036011080332404	0.0781809439719024
17.25238534933825	0.04395886500926384
20.14127423822714	0.04644265976569224
19.44127423822714	0.08020832755438335
17.674607571560475	0.05997863449508114
18.59127423822714	0.027454696165178715
16.02362717940361	0.06936243885410902
19.363496460449362	0.11140649243201708
19.435391885285963	0.06989950570005518
20.196829793782697	0.05752161977938408
18.741274238227142	0.04379545762122983
18.426988523941425	0.02544133732592244
19.91905201600492	0.02147655579205116
20.53016312711603	0.024433869453380073
20.14127423822714	0.05660890227764943
18.246537396121877	0.01728008776664224
19.75238534933825	0.025395987210291845
19.14127423822714	0.0
20.14127423822714	0.0
20.03016312711603	0.029105259124970303
19.01627423822714	0.01796172169442957
18.667590027700825	0.0413726916316019
21.307940904893808	0.05153603307390589
18.14127423822714	0.05693070648876176
19.76032185727476	0.0338579192837299
15.772853185595562	0.06055555419447556
14.04127423822714	0.08318521515005994
14.720221606648193	0.072730342427664
17.3765683558742	0.04784432804821859
19.585718682671583	0.05599170389784471
20.964803649991847	0.018743444038734926
20.14127423822714	0.0
20.741274238227142	0.024233067080501436
19.08864265927977	0.032546093260087054
19.44127423822714	0.029382877046930184
21.14127423822714	0.0
23.53016312711603	0.08517071442527678
25.950798047750954	0.0449699755285238
25.32877423822714	0.03293354200919804
23.085718682671583	0.07043202068568553
21.14127423822714	0.0
20.307940904893808	0.04547719286302642
20.25238534933825	0.044451758364951424
20.674607571560475	0.024977392083836574
21.246537396121877	0.03471005141961673
21.274607571560473	0.034934762037666656
20.50969529085872	0.024163919588032167
20.614958448753455	0.07116122086302439
15.772853185595562	0.048240220161787556
17.435391885285963	0.039344933861163056
18.14127423822714	0.0
