Expected: 2, 2, 3
10:42:51.816
10:42:53.819:   [0, 1, 0],1, 0
10:42:55.820:   [0, 1, 1],2, 0
10:42:57.821:   [1, 1, 1],0, 0
10:42:59.822:   [1, 1, 2],2, 0
10:43:01.191:   High
10:43:01.822:   [1, 1, 0],2, 1
10:43:03.823:   [1, 1, 1],2, 0
10:43:05.207:   Medium
10:43:05.824:   [1, 0, 1],1, 1
10:43:07.825:   [1, 0, 2],2, 0
10:43:09.826:   [1, 1, 2],1, 0
10:43:11.350:   Medium
10:43:11.827:   [1, 0, 2],1, 1
10:43:13.382:   Low
10:43:13.828:   [0, 0, 2],0, 1
10:43:15.829:   [1, 0, 2],0, 0
10:43:17.831:   [1, 1, 2],1, 0
10:43:19.831:   [2, 1, 2],0, 0
10:43:19.919:   Low
10:43:21.832:   [0, 1, 2],0, -1
10:43:22.991:   Low
10:43:23.832:   [0, 1, 2],0, -1
10:43:24.975:   High
10:43:25.832:   [0, 1, 0],2, 1
10:43:27.832:   [0, 1, 1],2, 0
10:43:29.832:   [1, 1, 1],0, 0
10:43:31.832:   [1, 2, 1],1, 0
10:43:33.190:   Low
10:43:33.832:   [0, 2, 1],0, 1
10:43:35.833:   [0, 2, 2],2, 0
10:43:37.833:   [1, 2, 2],0, 0
10:43:38.991:   High
10:43:39.833:   [1, 2, 0],2, 1
10:43:40.951:   Medium
10:43:41.833:   [1, 0, 0],1, -1
10:43:43.833:   [1, 0, 1],2, 0
10:43:45.833:   [1, 0, 2],2, 0
10:43:46.766:   Low
10:43:47.833:   [0, 0, 2],0, 1
10:43:49.638:   Low
10:43:49.833:   [0, 0, 2],0, -1
10:43:51.550:   High
10:43:51.834:   [0, 0, 0],2, 1
10:43:53.834:   [1, 0, 0],0, 0
10:43:55.834:   [1, 1, 0],1, 0
10:43:57.127:   Medium
10:43:57.834:   [1, 0, 0],1, 1
10:43:59.834:   [1, 1, 0],1, 0
10:44:01.070:   Low
10:44:01.834:   [0, 1, 0],0, 1
10:44:03.834:   [1, 1, 0],0, 0
10:44:05.834:   [1, 2, 0],1, 0
10:44:06.937:   Medium
10:44:07.834:   [1, 0, 0],1, -1
10:44:09.835:   [1, 0, 1],2, 0
10:44:11.835:   [1, 1, 1],1, 0
10:44:12.871:   Low
10:44:13.835:   [0, 1, 1],0, 1
10:44:15.835:   [0, 1, 2],2, 0
10:44:17.835:   [1, 1, 2],0, 0
10:44:19.806:   Medium
10:44:19.835:   [1, 0, 2],1, 1
10:44:21.398:   High
10:44:21.835:   [1, 0, 0],2, 1
10:44:22.934:   Low
10:44:23.835:   [0, 0, 0],0, 1
10:44:25.835:   [0, 1, 0],1, 0
10:44:27.836:   [0, 1, 1],2, 0
10:44:29.836:   [0, 1, 2],2, 0
10:44:31.223:   Medium
10:44:31.836:   [0, 0, 2],1, 1
10:44:33.255:   High
10:44:33.836:   [0, 0, 0],2, 1
10:44:35.836:   [0, 1, 0],1, 0
10:44:37.102:   Medium
10:44:37.836:   [0, 0, 0],1, 1
10:44:39.836:   [1, 0, 0],0, 0
10:44:41.836:   [1, 0, 1],2, 0
10:44:43.836:   [1, 1, 1],1, 0
10:44:45.837:   [1, 1, 2],2, 0
10:44:46.839:   Low
10:44:47.837:   [0, 1, 2],0, 1
10:44:49.319:   High
10:44:49.837:   [0, 1, 0],2, 1
10:44:51.837:   [1, 1, 0],0, 0
10:44:53.046:   Medium
10:44:53.837:   [1, 0, 0],1, 1
10:44:55.837:   [1, 1, 0],1, 0
10:44:56.798:   Medium
10:44:57.837:   [1, 0, 0],1, 1
10:44:59.837:   [1, 1, 0],1, 0
10:45:01.294:   Medium
