11:25:47.839
11:25:49.843:   [1, 0, 0],0, 0
11:25:51.846:   [2, 0, 0],0, 0
11:25:53.847:   [2, 0, 1],2, 0
11:25:55.848:   [3, 0, 1],0, 0
11:25:57.849:   [3, 1, 1],1, 0
11:25:59.850:   [3, 1, 2],2, 0
11:26:01.851:   [3, 1, 3],2, 0
11:26:03.852:   [4, 1, 3],0, 0
11:26:05.853:   [4, 2, 3],1, 0
11:26:07.855:   [4, 2, 4],2, 0
11:26:09.856:   [4, 3, 4],1, 0
11:26:11.857:   [4, 4, 4],1, 0
11:26:13.078:   Medium
11:26:13.858:   [4, 0, 4],1, 1
11:26:15.858:   [4, 0, 5],2, 0
11:26:17.858:   [5, 0, 5],0, 0
11:26:19.859:   [5, 0, 6],2, 0
11:26:21.860:   [5, 1, 6],1, 0
11:26:23.861:   [5, 2, 6],1, 0
11:26:25.862:   [6, 2, 6],0, 0
11:26:27.862:   [6, 3, 6],1, 0
11:26:29.862:   [7, 3, 6],0, 0
11:26:31.862:   [8, 3, 6],0, 0
11:26:33.862:   [9, 3, 6],0, 0
11:26:35.862:   [10, 3, 6],0, 0
11:26:37.862:   [10, 4, 6],1, 0
11:26:38.925:   Medium
11:26:39.862:   [10, 0, 6],1, 1
11:26:41.862:   [10, 1, 6],1, 0
11:26:43.863:   [10, 2, 6],1, 0
11:26:45.863:   [11, 2, 6],0, 0
11:26:47.863:   [11, 3, 6],1, 0
11:26:49.863:   [11, 3, 7],2, 0
11:26:51.863:   [12, 3, 7],0, 0
11:26:53.863:   [12, 4, 7],1, 0
11:26:55.863:   [13, 4, 7],0, 0
11:26:56.773:   Medium
11:26:57.863:   [13, 0, 7],1, 1
11:26:59.863:   [13, 0, 8],2, 0
11:27:01.864:   [13, 1, 8],1, 0
11:27:03.864:   [14, 1, 8],0, 0
11:27:05.864:   [14, 1, 9],2, 0
11:27:07.864:   [15, 1, 9],0, 0
11:27:09.864:   [15, 1, 10],2, 0
11:27:11.864:   [15, 1, 11],2, 0
11:27:13.864:   [15, 1, 12],2, 0
11:27:15.864:   [15, 2, 12],1, 0
11:27:17.865:   [16, 2, 12],0, 0
11:27:19.865:   [16, 2, 13],2, 0
11:27:21.865:   [17, 2, 13],0, 0
11:27:23.865:   [18, 2, 13],0, 0
11:27:25.865:   [18, 2, 14],2, 0
11:27:27.865:   [18, 3, 14],1, 0
11:27:29.865:   [19, 3, 14],0, 0
11:27:31.865:   [20, 3, 14],0, 0
11:27:33.865:   [20, 3, 15],2, 0
11:27:35.866:   [20, 3, 16],2, 0
11:27:37.866:   [20, 4, 16],1, 0
11:27:38.998:   Medium
11:27:39.866:   [20, 0, 16],1, 1
11:27:41.866:   [20, 0, 17],2, 0
11:27:43.866:   [20, 0, 18],2, 0
11:27:45.866:   [21, 0, 18],0, 0
11:27:47.866:   [21, 0, 19],2, 0
11:27:49.866:   [21, 1, 19],1, 0
11:27:51.866:   [21, 1, 20],2, 0
11:27:53.867:   [21, 2, 20],1, 0
11:27:55.867:   [21, 3, 20],1, 0
11:27:57.867:   [22, 3, 20],0, 0
11:27:59.867:   [22, 3, 21],2, 0
11:28:01.867:   [22, 3, 22],2, 0
11:28:03.867:   [22, 4, 22],1, 0
11:28:05.867:   [23, 4, 22],0, 0
11:28:07.109:   Medium
11:28:07.867:   [23, 0, 22],1, 1
11:28:09.867:   [23, 0, 23],2, 0
11:28:11.868:   [23, 1, 23],1, 0
11:28:13.868:   [23, 2, 23],1, 0
11:28:15.868:   [24, 2, 23],0, 0
11:28:17.868:   [25, 2, 23],0, 0
11:28:19.868:   [25, 3, 23],1, 0
11:28:21.868:   [25, 3, 24],2, 0
11:28:23.868:   [25, 3, 25],2, 0
11:28:25.868:   [25, 4, 25],1, 0
11:28:27.869:   [25, 4, 26],2, 0
11:28:28.886:   Medium
11:28:29.869:   [25, 0, 26],1, 1
11:28:31.869:   [25, 1, 26],1, 0
11:28:33.869:   [25, 2, 26],1, 0
11:28:35.869:   [25, 3, 26],1, 0
11:28:37.869:   [26, 3, 26],0, 0
11:28:39.869:   [27, 3, 26],0, 0
11:28:41.869:   [27, 4, 26],1, 0
11:28:43.869:   [28, 4, 26],0, 0
11:28:45.870:   [28, 4, 27],2, 0
11:28:47.870:   [29, 4, 27],0, 0
11:28:49.870:   [29, 4, 28],2, 0
11:28:51.870:   [29, 4, 29],2, 0
11:28:53.870:   [30, 4, 29],0, 0
11:28:54.934:   Medium
11:28:55.870:   [30, 0, 29],1, 1
11:28:57.870:   [31, 0, 29],0, 0
11:28:59.870:   [32, 0, 29],0, 0
11:29:01.870:   [32, 0, 30],2, 0
11:29:03.871:   [32, 0, 31],2, 0
11:29:05.871:   [33, 0, 31],0, 0
11:29:07.871:   [33, 0, 32],2, 0
11:29:09.871:   [34, 0, 32],0, 0
11:29:11.871:   [34, 0, 33],2, 0
11:29:13.871:   [34, 0, 34],2, 0
11:29:15.871:   [34, 0, 35],2, 0
11:29:17.871:   [35, 0, 35],0, 0
11:29:19.871:   [35, 1, 35],1, 0
11:29:21.872:   [35, 2, 35],1, 0
11:29:23.872:   [35, 2, 36],2, 0
11:29:25.872:   [35, 2, 37],2, 0
11:29:27.872:   [35, 2, 38],2, 0
11:29:29.872:   [35, 3, 38],1, 0
11:29:31.872:   [35, 4, 38],1, 0
11:29:32.886:   Medium
11:29:33.872:   [35, 0, 38],1, 1
11:29:35.872:   [36, 0, 38],0, 0
11:29:37.873:   [36, 0, 39],2, 0
11:29:39.873:   [36, 0, 40],2, 0
11:29:41.873:   [36, 0, 41],2, 0
11:29:43.873:   [36, 1, 41],1, 0
11:29:45.873:   [37, 1, 41],0, 0
11:29:47.873:   [37, 2, 41],1, 0
11:29:49.873:   [38, 2, 41],0, 0
11:29:51.873:   [38, 2, 42],2, 0
11:29:53.873:   [38, 2, 43],2, 0
11:29:55.874:   [39, 2, 43],0, 0
11:29:57.874:   [40, 2, 43],0, 0
11:29:59.874:   [41, 2, 43],0, 0
11:30:01.874:   [41, 2, 44],2, 0
11:30:03.874:   [41, 3, 44],1, 0
