Expected: 2, 2, 3
13:44:24.836
13:44:26.840:   [0, 1, 0],1, 0
13:44:28.842:   [0, 1, 1],2, 0
13:44:30.843:   [1, 1, 1],0, 0
13:44:32.059:   Medium
13:44:32.844:   [1, 0, 1],1, 1
13:44:33.803:   Low
13:44:34.845:   [0, 0, 1],0, 1
13:44:36.846:   [0, 1, 1],1, 0
13:44:38.847:   [0, 1, 2],2, 0
13:44:40.848:   [1, 1, 2],0, 0
13:44:41.915:   Low
13:44:42.850:   [0, 1, 2],0, 1
13:44:43.627:   High
13:44:44.851:   [0, 1, 0],2, 1
13:44:46.852:   [0, 1, 1],2, 0
13:44:48.853:   [0, 1, 2],2, 0
13:44:49.675:   Medium
13:44:50.854:   [0, 0, 2],1, 1
13:44:52.855:   [0, 0, 3],2, 0
13:44:53.707:   High
13:44:54.855:   [0, 0, 0],2, -1
13:44:56.855:   [1, 0, 0],0, 0
13:44:57.971:   Low
13:44:58.855:   [0, 0, 0],0, 1
13:45:00.856:   [0, 0, 1],2, 0
13:45:02.251:   Low
13:45:02.856:   [0, 0, 1],0, -1
13:45:04.856:   [0, 1, 1],1, 0
13:45:06.856:   [1, 1, 1],0, 0
13:45:07.699:   Low
13:45:08.856:   [0, 1, 1],0, 1
13:45:10.856:   [1, 1, 1],0, 0
13:45:12.856:   [1, 1, 2],2, 0
13:45:13.891:   Low
13:45:14.856:   [0, 1, 2],0, 1
13:45:16.856:   [1, 1, 2],0, 0
13:45:18.315:   Low
13:45:18.857:   [0, 1, 2],0, 1
13:45:19.971:   Medium
13:45:20.857:   [0, 0, 2],1, 1
13:45:22.857:   [0, 1, 2],1, 0
13:45:24.857:   [1, 1, 2],0, 0
13:45:25.683:   Low
13:45:26.857:   [0, 1, 2],0, 1
13:45:28.857:   [1, 1, 2],0, 0
13:45:29.835:   Low
13:45:30.857:   [0, 1, 2],0, 1
13:45:32.857:   [1, 1, 2],0, 0
13:45:34.858:   [1, 1, 3],2, 0
13:45:35.659:   High
13:45:36.858:   [1, 1, 0],2, -1
13:45:37.974:   Medium
13:45:38.858:   [1, 0, 0],1, 1
13:45:40.858:   [1, 0, 1],2, 0
13:45:42.858:   [2, 0, 1],0, 0
13:45:44.858:   [2, 1, 1],1, 0
13:45:45.723:   Medium
13:45:46.858:   [2, 0, 1],1, 1
13:45:48.858:   [2, 1, 1],1, 0
13:45:49.771:   Low
13:45:50.858:   [0, 1, 1],0, -1
13:45:52.859:   [0, 2, 1],1, 0
13:45:54.859:   [0, 2, 2],2, 0
13:45:55.723:   High
13:45:56.859:   [0, 2, 0],2, 1
13:45:58.859:   [0, 2, 1],2, 0
13:45:59.667:   Medium
13:46:00.859:   [0, 0, 1],1, -1
13:46:02.859:   [1, 0, 1],0, 0
13:46:03.651:   Low
13:46:04.859:   [0, 0, 1],0, 1
13:46:06.859:   [1, 0, 1],0, 0
13:46:07.731:   Low
13:46:08.859:   [0, 0, 1],0, 1
13:46:10.860:   [0, 0, 2],2, 0
13:46:11.683:   High
13:46:12.860:   [0, 0, 0],2, 1
13:46:14.860:   [1, 0, 0],0, 0
13:46:16.860:   [1, 1, 0],1, 0
13:46:17.603:   Low
13:46:18.860:   [0, 1, 0],0, 1
13:46:20.860:   [1, 1, 0],0, 0
13:46:21.859:   Low
13:46:22.860:   [0, 1, 0],0, 1
13:46:23.699:   Medium
13:46:24.860:   [0, 0, 0],1, 1
13:46:26.860:   [0, 1, 0],1, 0
13:46:27.739:   Medium
13:46:28.861:   [0, 0, 0],1, 1
13:46:30.861:   [0, 1, 0],1, 0
13:46:32.861:   [0, 1, 1],2, 0
13:46:34.861:   [1, 1, 1],0, 0
13:46:35.763:   High
13:46:36.861:   [1, 1, 0],2, -1
13:46:38.861:   [1, 1, 1],2, 0
13:46:40.003:   Low
13:46:40.861:   [0, 1, 1],0, 1
13:46:41.995:   Medium
13:46:42.861:   [0, 0, 1],1, 1
13:46:44.862:   [1, 0, 1],0, 0
13:46:45.579:   Low
13:46:46.862:   [0, 0, 1],0, 1
13:46:48.862:   [0, 1, 1],1, 0
13:46:50.862:   [0, 1, 2],2, 0
13:46:51.979:   Medium
13:46:52.862:   [0, 0, 2],1, 1
13:46:54.862:   [0, 1, 2],1, 0
13:46:56.862:   [1, 1, 2],0, 0
13:46:58.862:   [1, 1, 3],2, 0
13:46:59.923:   Medium
13:47:00.862:   [1, 0, 3],1, 1
13:47:02.863:   [1, 0, 4],2, 0
13:47:04.051:   Low
13:47:04.863:   [0, 0, 4],0, 1
13:47:06.863:   [1, 0, 4],0, 0
13:47:07.131:   Medium
13:47:07.932:   Low
13:47:08.863:   [0, 0, 4],0, 1
13:47:10.863:   [1, 0, 4],0, 0
13:47:11.707:   Low
13:47:12.863:   [0, 0, 4],0, 1
13:47:14.863:   [1, 0, 4],0, 0
13:47:15.963:   Medium
13:47:16.863:   [1, 0, 4],1, -1
13:47:18.863:   [1, 1, 4],1, 0
13:47:20.699:   High
13:47:20.864:   [1, 1, 0],2, -1
13:47:22.864:   [1, 1, 1],2, 0
13:47:24.131:   Low
13:47:24.864:   [0, 1, 1],0, 1
13:47:26.864:   [1, 1, 1],0, 0
13:47:28.864:   [2, 1, 1],0, 0
13:47:30.864:   [2, 2, 1],1, 0
13:47:32.851:   High
13:47:32.864:   [2, 2, 0],2, -1
13:47:34.139:   Low
13:47:34.864:   [0, 2, 0],0, -1
13:47:36.865:   [0, 2, 1],2, 0
13:47:37.803:   Low
13:47:38.865:   [0, 2, 1],0, -1
13:47:40.865:   [0, 2, 2],2, 0
13:47:41.923:   High
13:47:42.865:   [0, 2, 0],2, 1
13:47:44.865:   [0, 2, 1],2, 0
13:47:46.865:   [0, 3, 1],1, 0
13:47:48.865:   [1, 3, 1],0, 0
13:47:49.699:   Low
13:47:50.865:   [0, 3, 1],0, 1
13:47:52.865:   [0, 3, 2],2, 0
13:47:54.866:   [1, 3, 2],0, 0
13:47:55.739:   Low
13:47:56.866:   [0, 3, 2],0, 1
13:47:58.011:   Medium
13:47:58.866:   [0, 0, 2],1, -1
13:48:00.866:   [1, 0, 2],0, 0
13:48:02.155:   Low
13:48:02.866:   [0, 0, 2],0, 1
13:48:04.866:   [0, 1, 2],1, 0
13:48:06.866:   [1, 1, 2],0, 0
13:48:07.811:   Low
13:48:08.866:   [0, 1, 2],0, 1
13:48:10.171:   Medium
13:48:10.866:   [0, 0, 2],1, 1
13:48:12.051:   High
13:48:12.867:   [0, 0, 0],2, 1
13:48:14.867:   [0, 0, 1],2, 0
13:48:16.867:   [0, 0, 2],2, 0
13:48:17.979:   High
13:48:18.867:   [0, 0, 0],2, 1
13:48:20.867:   [0, 0, 1],2, 0
13:48:22.867:   [1, 0, 1],0, 0
13:48:24.867:   [1, 0, 2],2, 0
13:48:25.779:   Low
13:48:26.867:   [0, 0, 2],0, 1
13:48:27.827:   High
13:48:28.867:   [0, 0, 0],2, 1
13:48:30.868:   [1, 0, 0],0, 0
13:48:32.868:   [1, 0, 1],2, 0
13:48:34.868:   [1, 0, 2],2, 0
13:48:36.868:   [1, 1, 2],1, 0
13:48:38.059:   High
13:48:38.868:   [1, 1, 0],2, 1
13:48:40.868:   [1, 1, 1],2, 0
13:48:42.267:   Medium
13:48:42.868:   [1, 0, 1],1, 1
13:48:43.955:   Low
13:48:44.868:   [0, 0, 1],0, 1
13:48:46.869:   [1, 0, 1],0, 0
13:48:48.869:   [1, 0, 2],2, 0
13:48:49.667:   High
