Expected: 2, 2, 3
13:32:21.451
13:32:23.455:   [0, 0, 1],2, 0
13:32:25.456:   [0, 0, 2],2, 0
13:32:27.116:   High
13:32:27.457:   [0, 0, 0],2, 1
13:32:29.459:   [0, 1, 0],1, 0
13:32:31.460:   [0, 1, 1],2, 0
13:32:33.499:   [0, 1, 2],2, 0
13:32:34.932:   High
13:32:35.500:   [0, 1, 0],2, 1
13:32:37.501:   [0, 1, 1],2, 0
13:32:38.636:   Medium
13:32:39.502:   [0, 0, 1],1, 1
13:32:41.503:   [0, 1, 1],1, 0
13:32:43.504:   [1, 1, 1],0, 0
13:32:45.027:   Medium
13:32:45.506:   [1, 0, 1],1, 1
13:32:46.756:   Low
13:32:47.507:   [0, 0, 1],0, 1
13:32:49.508:   [0, 1, 1],1, 0
13:32:51.508:   [1, 1, 1],0, 0
13:32:53.020:   High
13:32:53.508:   [1, 2, 0],1, -1
13:32:55.508:   [1, 2, 1],2, 0
13:32:57.508:   [2, 2, 1],0, 0
13:32:59.012:   Medium
13:32:59.508:   [2, 0, 1],1, -1
13:33:00.924:   Low
13:33:01.508:   [0, 0, 1],0, -1
13:33:03.509:   [1, 0, 1],0, 0
13:33:05.509:   [1, 0, 2],2, 0
13:33:07.509:   [1, 0, 3],2, 0
13:33:08.572:   Low
13:33:09.509:   [0, 0, 3],0, 1
13:33:11.509:   [0, 1, 3],1, 0
13:33:13.509:   [1, 1, 3],0, 0
13:33:14.764:   Low
13:33:15.509:   [0, 1, 3],0, 1
13:33:16.836:   High
13:33:17.509:   [0, 1, 0],2, -1
13:33:18.668:   Medium
13:33:19.509:   [0, 0, 0],1, 1
13:33:21.510:   [0, 0, 1],2, 0
13:33:23.510:   [0, 0, 2],2, 0
13:33:24.660:   High
13:33:25.510:   [0, 0, 0],2, 1
13:33:27.510:   [0, 1, 0],1, 0
13:33:29.510:   [0, 1, 1],2, 0
13:33:30.756:   Medium
13:33:31.510:   [0, 0, 1],1, 1
13:33:33.510:   [0, 1, 1],1, 0
13:33:35.510:   [0, 1, 2],2, 0
13:33:36.628:   High
13:33:37.510:   [0, 1, 0],2, 1
13:33:39.511:   [1, 1, 0],0, 0
13:33:40.823:   Medium
13:33:41.511:   [1, 0, 0],1, 1
13:33:43.511:   [1, 0, 1],2, 0
13:33:45.511:   [1, 1, 1],1, 0
13:33:47.511:   [1, 1, 2],2, 0
13:33:48.796:   Medium
13:33:49.511:   [1, 0, 2],1, 1
13:33:51.511:   [1, 1, 2],1, 0
13:33:52.468:   Low
13:33:53.511:   [0, 1, 2],0, 1
13:33:55.512:   [1, 1, 2],0, 0
13:33:56.564:   Medium
13:33:57.512:   [1, 0, 2],1, 1
13:33:59.356:   Low
13:33:59.512:   [0, 0, 2],0, 1
13:34:01.512:   [1, 0, 2],0, 0
13:34:02.756:   Medium
13:34:03.512:   [1, 0, 2],1, -1
13:34:05.512:   [1, 1, 2],1, 0
13:34:06.708:   Medium
13:34:07.512:   [1, 0, 2],1, 1
13:34:08.692:   Low
13:34:09.512:   [0, 0, 2],0, 1
13:34:11.512:   [0, 0, 3],2, 0
13:34:12.956:   High
13:34:13.513:   [0, 0, 0],2, -1
13:34:15.513:   [0, 1, 0],1, 0
13:34:17.513:   [0, 1, 1],2, 0
13:34:19.513:   [0, 1, 2],2, 0
13:34:21.148:   Medium
13:34:21.513:   [0, 0, 2],1, 1
13:34:22.788:   High
13:34:23.513:   [0, 0, 0],2, 1
13:34:25.513:   [0, 1, 0],1, 0
13:34:27.513:   [1, 1, 0],0, 0
13:34:28.580:   Low
13:34:29.513:   [0, 1, 0],0, 1
13:34:31.514:   [1, 1, 0],0, 0
13:34:32.628:   Medium
13:34:33.514:   [1, 0, 0],1, 1
13:34:35.514:   [1, 1, 0],1, 0
13:34:37.514:   [1, 1, 1],2, 0
13:34:38.620:   Low
13:34:39.514:   [0, 1, 1],0, 1
13:34:40.668:   High
13:34:41.514:   [0, 1, 0],2, -1
13:34:43.514:   [0, 1, 1],2, 0
13:34:45.514:   [1, 1, 1],0, 0
13:34:46.731:   Medium
13:34:47.514:   [1, 0, 1],1, 1
13:34:49.515:   [2, 0, 1],0, 0
13:34:50.980:   Low
13:34:51.515:   [0, 0, 1],0, -1
13:34:53.515:   [1, 0, 1],0, 0
13:34:55.515:   [1, 0, 2],2, 0
13:34:56.788:   Low
13:34:57.515:   [0, 0, 2],0, 1
13:34:59.515:   [0, 0, 3],2, 0
13:35:00.612:   High
13:35:01.515:   [0, 0, 0],2, -1
13:35:03.515:   [0, 0, 1],2, 0
13:35:05.516:   [1, 0, 1],0, 0
13:35:07.516:   [1, 1, 1],1, 0
13:35:08.588:   Low
13:35:09.516:   [0, 1, 1],0, 1
13:35:10.548:   Medium
13:35:11.516:   [0, 0, 1],1, 1
13:35:13.516:   [0, 1, 1],1, 0
13:35:15.516:   [1, 1, 1],0, 0
13:35:16.556:   Low
13:35:17.516:   [0, 1, 1],0, 1
13:35:19.516:   [1, 1, 1],0, 0
13:35:20.580:   Medium
