Expected: 2, 0, 3
11:04:29.254
11:04:31.257:   [1, 0, 0],0, 0
11:04:33.258:   [1, 1, 0],1, 0
11:04:35.259:   [1, 1, 1],2, 0
11:04:37.261:   [1, 1, 2],2, 0
11:04:38.368:   High
11:04:39.262:   [1, 1, 0],2, 1
11:04:41.263:   [1, 1, 1],2, 0
11:04:42.103:   Low
11:04:43.264:   [0, 1, 1],0, 1
11:04:45.265:   [0, 2, 1],1, 0
11:04:47.266:   [1, 2, 1],0, 0
11:04:48.039:   Low
11:04:49.267:   [0, 2, 1],0, 1
11:04:51.268:   [0, 2, 2],2, 0
11:04:52.135:   High
11:04:53.269:   [0, 2, 0],2, 1
11:04:55.271:   [0, 2, 1],2, 0
11:04:57.271:   [0, 2, 2],2, 0
11:04:59.272:   [1, 2, 2],0, 0
11:05:00.135:   Low
11:05:01.272:   [0, 2, 2],0, 1
11:05:02.239:   High
11:05:03.272:   [0, 2, 0],2, 1
11:05:05.272:   [0, 2, 1],2, 0
11:05:07.272:   [1, 2, 1],0, 0
11:05:09.272:   [1, 3, 1],1, 0
11:05:11.273:   [1, 3, 2],2, 0
11:05:12.184:   Low
11:05:13.273:   [0, 3, 2],0, 1
11:05:15.273:   [1, 3, 2],0, 0
11:05:16.528:   High
11:05:17.273:   [1, 3, 0],2, 1
11:05:19.273:   [1, 3, 1],2, 0
11:05:21.273:   [2, 3, 1],0, 0
11:05:22.167:   Low
11:05:23.273:   [0, 3, 1],0, -1
11:05:25.273:   [0, 3, 2],2, 0
11:05:27.273:   [0, 4, 2],1, 0
11:05:28.247:   High
11:05:29.274:   [0, 4, 0],2, 1
11:05:31.274:   [0, 5, 0],1, 0
11:05:33.274:   [1, 5, 0],0, 0
11:05:35.274:   [1, 5, 1],2, 0
11:05:37.274:   [1, 6, 1],1, 0
11:05:39.274:   [1, 6, 2],2, 0
11:05:40.111:   Low
11:05:41.274:   [0, 6, 2],0, 1
11:05:43.274:   [0, 7, 2],1, 0
11:05:44.783:   High
11:05:45.274:   [0, 7, 0],2, 1
11:05:47.275:   [0, 7, 1],2, 0
11:05:49.275:   [0, 7, 2],2, 0
11:05:51.275:   [0, 8, 2],1, 0
11:05:53.275:   [0, 9, 2],1, 0
11:05:54.375:   High
11:05:55.275:   [0, 9, 0],2, 1
11:05:57.275:   [0, 10, 0],1, 0
11:05:59.275:   [0, 10, 1],2, 0
11:06:01.275:   [0, 11, 1],1, 0
11:06:03.275:   [1, 11, 1],0, 0
11:06:04.136:   Low
11:06:05.276:   [0, 11, 1],0, 1
11:06:07.276:   [0, 12, 1],1, 0
11:06:09.276:   [1, 12, 1],0, 0
11:06:10.375:   Low
11:06:11.276:   [0, 12, 1],0, 1
11:06:13.276:   [0, 12, 2],2, 0
11:06:15.276:   [0, 13, 2],1, 0
11:06:16.057:   High
11:06:17.276:   [0, 13, 0],2, 1
11:06:19.276:   [0, 13, 1],2, 0
11:06:21.277:   [0, 14, 1],1, 0
11:06:23.277:   [0, 14, 2],2, 0
11:06:24.072:   High
11:06:25.277:   [0, 14, 0],2, 1
11:06:27.277:   [0, 14, 1],2, 0
11:06:29.277:   [1, 14, 1],0, 0
11:06:30.079:   Low
11:06:31.277:   [0, 14, 1],0, 1
11:06:33.277:   [0, 14, 2],2, 0
11:06:35.277:   [0, 15, 2],1, 0
11:06:35.967:   High
11:06:37.277:   [0, 15, 0],2, 1
11:06:39.278:   [0, 16, 0],1, 0
11:06:41.278:   [0, 17, 0],1, 0
11:06:43.278:   [0, 17, 1],2, 0
11:06:45.278:   [1, 17, 1],0, 0
11:06:46.023:   Low
11:06:47.278:   [0, 17, 1],0, 1
11:06:49.278:   [0, 18, 1],1, 0
11:06:51.278:   [1, 18, 1],0, 0
11:06:52.087:   Low
11:06:53.278:   [0, 18, 1],0, 1
11:06:55.278:   [0, 19, 1],1, 0
11:06:57.279:   [0, 19, 2],2, 0
11:06:58.400:   High
11:06:59.279:   [0, 19, 0],2, 1
11:07:01.279:   [0, 19, 1],2, 0
11:07:03.279:   [0, 19, 2],2, 0
11:07:05.279:   [1, 19, 2],0, 0
11:07:07.279:   [2, 19, 2],0, 0
11:07:09.279:   [2, 20, 2],1, 0
11:07:09.455:   Low
11:07:11.279:   [0, 20, 3],2, 1
11:07:11.367:   High
