Expected: 2, 0, 3
10:51:26.010
10:51:28.014:   [0, 1, 0],1, 0
10:51:30.015:   [1, 1, 0],0, 0
10:51:32.016:   [2, 1, 0],0, 0
10:51:34.017:   [2, 2, 0],1, 0
10:51:35.039:   High
10:51:36.018:   [2, 3, 0],1, -1
10:51:38.020:   [2, 4, 0],1, 0
10:51:40.021:   [3, 4, 0],0, 0
10:51:42.022:   [4, 4, 0],0, 0
10:51:44.023:   [4, 4, 1],2, 0
10:51:46.024:   [4, 5, 1],1, 0
10:51:46.359:   Low
10:51:48.025:   [0, 6, 1],1, -1
10:51:50.026:   [1, 6, 1],0, 0
10:51:52.027:   [1, 7, 1],1, 0
10:51:54.029:   [1, 7, 2],2, 0
10:51:56.029:   [2, 7, 2],0, 0
10:51:57.144:   High
10:51:58.029:   [2, 7, 0],2, 1
10:52:00.029:   [3, 7, 0],0, 0
10:52:02.029:   [3, 7, 1],2, 0
10:52:04.029:   [3, 8, 1],1, 0
10:52:04.391:   Low
10:52:06.029:   [0, 9, 1],1, -1
10:52:08.029:   [1, 9, 1],0, 0
10:52:10.029:   [1, 9, 2],2, 0
10:52:12.030:   [1, 9, 3],2, 0
10:52:13.072:   Low
10:52:14.030:   [0, 9, 3],0, 1
10:52:14.800:   High
10:52:16.030:   [0, 9, 0],2, -1
10:52:18.030:   [0, 9, 1],2, 0
10:52:20.030:   [0, 10, 1],1, 0
10:52:22.030:   [0, 11, 1],1, 0
10:52:24.030:   [0, 11, 2],2, 0
10:52:26.030:   [0, 12, 2],1, 0
10:52:28.030:   [1, 12, 2],0, 0
10:52:28.792:   High
10:52:30.031:   [1, 12, 0],2, 1
10:52:32.031:   [1, 12, 1],2, 0
10:52:34.031:   [1, 13, 1],1, 0
10:52:36.031:   [1, 14, 1],1, 0
10:52:38.031:   [1, 15, 1],1, 0
10:52:40.031:   [1, 16, 1],1, 0
10:52:42.031:   [1, 17, 1],1, 0
10:52:42.879:   High
10:52:44.031:   [1, 17, 0],2, -1
10:52:46.032:   [1, 18, 0],1, 0
10:52:48.032:   [1, 19, 0],1, 0
10:52:48.752:   Low
10:52:50.032:   [0, 19, 0],0, 1
10:52:52.032:   [0, 19, 1],2, 0
10:52:52.895:   Low
10:52:54.032:   [0, 19, 1],0, -1
10:52:56.032:   [0, 20, 1],1, 0
10:52:58.032:   [1, 20, 1],0, 0
10:52:59.031:   Low
10:53:00.032:   [0, 20, 1],0, 1
10:53:02.032:   [1, 20, 1],0, 0
10:53:03.023:   Low
10:53:04.033:   [0, 20, 1],0, 1
10:53:06.033:   [1, 20, 1],0, 0
10:53:06.840:   Low
10:53:08.033:   [0, 20, 1],0, 1
10:53:10.033:   [0, 20, 2],2, 0
10:53:12.033:   [0, 20, 3],2, 0
10:53:14.033:   [1, 20, 3],0, 0
10:53:14.911:   Low
10:53:16.033:   [0, 20, 3],0, 1
10:53:18.033:   [0, 21, 3],1, 0
10:53:20.033:   [0, 22, 3],1, 0
10:53:20.919:   High
10:53:22.034:   [0, 22, 0],2, -1
10:53:24.034:   [1, 22, 0],0, 0
10:53:24.866:   Low
10:53:26.034:   [0, 22, 0],0, 1
10:53:28.034:   [0, 22, 1],2, 0
10:53:30.034:   [0, 22, 2],2, 0
10:53:32.034:   [1, 22, 2],0, 0
10:53:32.919:   High
10:53:34.034:   [1, 22, 0],2, 1
10:53:36.034:   [1, 23, 0],1, 0
10:53:38.034:   [1, 24, 0],1, 0
10:53:39.088:   Low
10:53:40.035:   [0, 24, 0],0, 1
10:53:42.035:   [0, 24, 1],2, 0
10:53:44.035:   [0, 24, 2],2, 0
10:53:46.035:   [0, 25, 2],1, 0
10:53:48.035:   [1, 25, 2],0, 0
10:53:50.035:   [1, 26, 2],1, 0
10:53:51.015:   Low
10:53:52.035:   [0, 26, 2],0, 1
10:53:54.035:   [1, 26, 2],0, 0
10:53:55.039:   Low
10:53:56.036:   [0, 26, 2],0, 1
10:53:58.036:   [1, 26, 2],0, 0
10:54:00.036:   [1, 27, 2],1, 0
10:54:01.007:   High
10:54:02.036:   [1, 27, 0],2, 1
10:54:04.036:   [1, 28, 0],1, 0
10:54:06.036:   [1, 28, 1],2, 0
10:54:06.983:   Low
10:54:08.036:   [0, 28, 1],0, 1
10:54:10.036:   [1, 28, 1],0, 0
10:54:11.055:   Low
10:54:12.036:   [0, 28, 1],0, 1
10:54:14.037:   [0, 28, 2],2, 0
10:54:16.037:   [1, 28, 2],0, 0
10:54:18.037:   [1, 29, 2],1, 0
10:54:18.935:   Low
10:54:20.037:   [0, 29, 2],0, 1
10:54:20.935:   High
10:54:22.037:   [0, 29, 0],2, 1
10:54:24.037:   [0, 29, 1],2, 0
10:54:26.037:   [0, 30, 1],1, 0
10:54:28.037:   [0, 30, 2],2, 0
10:54:30.037:   [0, 31, 2],1, 0
10:54:32.038:   [1, 31, 2],0, 0
10:54:34.038:   [1, 32, 2],1, 0
10:54:34.880:   Low
10:54:36.038:   [0, 32, 2],0, 1
10:54:38.038:   [1, 32, 2],0, 0
10:54:39.023:   Low
10:54:40.038:   [0, 32, 2],0, 1
10:54:41.087:   High
10:54:42.038:   [0, 32, 0],2, 1
10:54:44.038:   [0, 33, 0],1, 0
10:54:46.038:   [1, 33, 0],0, 0
10:54:46.983:   Low
10:54:48.038:   [0, 33, 0],0, 1
10:54:50.039:   [0, 33, 1],2, 0
10:54:52.039:   [1, 33, 1],0, 0
10:54:52.968:   Low
10:54:54.039:   [0, 33, 1],0, 1
10:54:56.039:   [0, 33, 2],2, 0
10:54:58.039:   [0, 34, 2],1, 0
10:55:00.039:   [0, 35, 2],1, 0
10:55:02.039:   [1, 35, 2],0, 0
10:55:04.039:   [1, 36, 2],1, 0
10:55:06.040:   [1, 37, 2],1, 0
10:55:06.920:   High
10:55:08.040:   [1, 37, 0],2, 1
10:55:08.951:   Low
10:55:10.040:   [0, 37, 0],0, 1
10:55:12.040:   [1, 37, 0],0, 0
10:55:14.040:   [1, 38, 0],1, 0
10:55:14.967:   Low
10:55:16.040:   [0, 38, 0],0, 1
10:55:18.040:   [0, 38, 1],2, 0
10:55:20.040:   [1, 38, 1],0, 0
10:55:22.040:   [1, 39, 1],1, 0
10:55:24.041:   [1, 39, 2],2, 0
10:55:24.976:   High
10:55:26.041:   [1, 39, 0],2, 1
10:55:28.041:   [1, 40, 0],1, 0
10:55:30.041:   [2, 40, 0],0, 0
10:55:30.975:   Low
10:55:32.041:   [0, 40, 0],0, -1
10:55:34.041:   [0, 40, 1],2, 0
10:55:36.041:   [0, 40, 2],2, 0
10:55:38.041:   [1, 40, 2],0, 0
10:55:40.041:   [1, 41, 2],1, 0
10:55:41.112:   Low
10:55:42.042:   [0, 41, 2],0, 1
10:55:43.968:   High
10:55:44.042:   [0, 41, 0],2, 1
10:55:46.042:   [0, 41, 1],2, 0
10:55:48.042:   [0, 41, 2],2, 0
10:55:50.042:   [0, 42, 2],1, 0
10:55:52.042:   [0, 43, 2],1, 0
10:55:54.042:   [1, 43, 2],0, 0
10:55:54.895:   High
10:55:56.042:   [1, 43, 0],2, 1
10:55:58.042:   [1, 43, 1],2, 0
10:56:00.043:   [1, 43, 2],2, 0
10:56:01.056:   High
10:56:02.043:   [1, 43, 0],2, 1
10:56:04.043:   [1, 44, 0],1, 0
10:56:04.887:   Low
10:56:06.043:   [0, 44, 0],0, 1
10:56:08.043:   [0, 44, 1],2, 0
10:56:10.043:   [1, 44, 1],0, 0
10:56:10.927:   Low
10:56:12.043:   [0, 44, 1],0, 1
10:56:14.043:   [0, 44, 2],2, 0
10:56:16.044:   [0, 45, 2],1, 0
10:56:18.044:   [1, 45, 2],0, 0
10:56:20.044:   [1, 46, 2],1, 0
10:56:20.887:   Low
10:56:22.044:   [0, 46, 2],0, 1
10:56:23.079:   High
10:56:24.044:   [0, 46, 0],2, 1
10:56:26.044:   [0, 46, 1],2, 0
10:56:28.044:   [0, 47, 1],1, 0
10:56:30.044:   [0, 48, 1],1, 0
10:56:32.044:   [0, 49, 1],1, 0
10:56:34.045:   [0, 49, 2],2, 0
10:56:36.045:   [1, 49, 2],0, 0
10:56:36.824:   Low
10:56:38.045:   [0, 49, 2],0, 1
10:56:40.045:   [1, 49, 2],0, 0
10:56:42.045:   [1, 50, 2],1, 0
10:56:43.095:   Low
10:56:44.045:   [0, 50, 2],0, 1
10:56:46.045:   [0, 51, 2],1, 0
10:56:46.879:   High
10:56:48.045:   [0, 51, 0],2, 1
10:56:50.045:   [1, 51, 0],0, 0
10:56:52.046:   [1, 52, 0],1, 0
10:56:54.046:   [1, 52, 1],2, 0
10:56:55.119:   Low
10:56:56.046:   [0, 52, 1],0, 1
10:56:58.046:   [0, 52, 2],2, 0
10:57:00.046:   [0, 53, 2],1, 0
10:57:02.046:   [1, 53, 2],0, 0
10:57:04.046:   [1, 54, 2],1, 0
10:57:05.095:   Low
10:57:06.046:   [0, 54, 2],0, 1
10:57:07.095:   High
10:57:08.046:   [0, 54, 0],2, 1
10:57:10.047:   [0, 55, 0],1, 0
10:57:12.047:   [1, 55, 0],0, 0
10:57:12.984:   Low
10:57:14.047:   [0, 55, 0],0, 1
10:57:16.047:   [1, 55, 0],0, 0
10:57:18.047:   [1, 56, 0],1, 0
10:57:20.047:   [1, 57, 0],1, 0
10:57:21.159:   High
10:57:22.047:   [1, 58, 0],1, -1
10:57:24.047:   [2, 58, 0],0, 0
10:57:26.048:   [3, 58, 0],0, 0
10:57:28.048:   [3, 59, 0],1, 0
10:57:30.048:   [3, 59, 1],2, 0
10:57:32.048:   [3, 60, 1],1, 0
10:57:32.999:   Low
10:57:34.048:   [0, 61, 1],1, -1
10:57:36.048:   [1, 61, 1],0, 0
10:57:36.831:   Low
10:57:38.048:   [0, 61, 1],0, 1
10:57:40.048:   [0, 61, 2],2, 0
10:57:42.048:   [1, 61, 2],0, 0
10:57:44.049:   [1, 62, 2],1, 0
10:57:46.049:   [1, 63, 2],1, 0
10:57:48.049:   [1, 64, 2],1, 0
10:57:50.049:   [2, 64, 2],0, 0
10:57:52.049:   [2, 65, 2],1, 0
10:57:52.847:   Low
10:57:54.049:   [0, 65, 2],0, -1
10:57:56.049:   [1, 65, 2],0, 0
10:57:58.049:   [1, 65, 3],2, 0
10:58:00.049:   [2, 65, 3],0, 0
10:58:00.928:   High
10:58:02.050:   [2, 65, 0],2, -1
10:58:04.050:   [2, 65, 1],2, 0
10:58:06.050:   [2, 66, 1],1, 0
10:58:08.050:   [2, 67, 1],1, 0
10:58:10.050:   [2, 67, 2],2, 0
10:58:11.423:   Low
10:58:12.050:   [0, 67, 2],0, -1
10:58:14.050:   [0, 68, 2],1, 0
10:58:16.050:   [1, 68, 2],0, 0
10:58:17.143:   High
10:58:18.050:   [1, 68, 0],2, 1
10:58:20.051:   [1, 68, 1],2, 0
10:58:21.080:   Low
10:58:22.051:   [0, 68, 1],0, 1
10:58:24.051:   [1, 68, 1],0, 0
10:58:25.015:   Low
10:58:26.051:   [0, 68, 1],0, 1
10:58:28.051:   [1, 68, 1],0, 0
10:58:29.135:   Low
10:58:30.051:   [0, 68, 1],0, 1
10:58:32.051:   [0, 69, 1],1, 0
10:58:34.051:   [1, 69, 1],0, 0
10:58:36.052:   [1, 69, 2],2, 0
10:58:37.320:   High
10:58:38.052:   [1, 69, 0],2, 1
10:58:40.052:   [1, 69, 1],2, 0
10:58:42.052:   [2, 69, 1],0, 0
10:58:44.052:   [2, 69, 2],2, 0
10:58:44.903:   Low
10:58:46.052:   [0, 69, 2],0, -1
10:58:48.052:   [0, 70, 2],1, 0
10:58:49.071:   High
10:58:50.052:   [0, 70, 0],2, 1
10:58:52.052:   [1, 70, 0],0, 0
10:58:54.053:   [1, 71, 0],1, 0
10:58:54.960:   Low
10:58:56.053:   [0, 71, 0],0, 1
10:58:58.053:   [0, 71, 1],2, 0
10:58:59.343:   High
10:59:00.053:   [0, 71, 0],2, -1
10:59:02.053:   [1, 71, 0],0, 0
10:59:04.053:   [1, 72, 0],1, 0
10:59:04.927:   Low
10:59:06.053:   [0, 72, 0],0, 1
10:59:08.053:   [1, 72, 0],0, 0
10:59:10.053:   [1, 73, 0],1, 0
10:59:12.054:   [1, 74, 0],1, 0
10:59:12.992:   Low
10:59:14.054:   [0, 74, 0],0, 1
10:59:16.054:   [0, 74, 1],2, 0
10:59:18.054:   [0, 75, 1],1, 0
10:59:20.054:   [1, 75, 1],0, 0
10:59:22.054:   [1, 75, 2],2, 0
10:59:23.479:   Low
10:59:24.054:   [0, 75, 2],0, 1
10:59:26.054:   [1, 75, 2],0, 0
10:59:28.054:   [1, 76, 2],1, 0
10:59:28.920:   High
10:59:30.055:   [1, 76, 0],2, 1
10:59:30.888:   Low
10:59:32.055:   [0, 76, 0],0, 1
10:59:34.055:   [0, 77, 0],1, 0
10:59:36.055:   [1, 77, 0],0, 0
10:59:38.055:   [1, 77, 1],2, 0
10:59:39.167:   Low
10:59:40.055:   [0, 77, 1],0, 1
10:59:42.055:   [1, 77, 1],0, 0
10:59:44.055:   [1, 77, 2],2, 0
10:59:46.056:   [1, 78, 2],1, 0
10:59:46.888:   High
10:59:48.056:   [1, 78, 0],2, 1
10:59:50.056:   [1, 78, 1],2, 0
10:59:51.895:   Low
10:59:52.056:   [0, 78, 1],0, 1
10:59:54.056:   [0, 78, 2],2, 0
10:59:56.056:   [0, 79, 2],1, 0
10:59:58.056:   [0, 80, 2],1, 0
11:00:00.056:   [0, 81, 2],1, 0
11:00:01.135:   High
11:00:02.056:   [0, 81, 0],2, 1
11:00:04.057:   [0, 81, 1],2, 0
11:00:06.057:   [0, 82, 1],1, 0
11:00:08.057:   [0, 82, 2],2, 0
11:00:09.063:   High
11:00:10.057:   [0, 82, 0],2, 1
11:00:12.057:   [0, 82, 1],2, 0
11:00:14.057:   [0, 83, 1],1, 0
11:00:16.057:   [0, 84, 1],1, 0
11:00:18.057:   [0, 85, 1],1, 0
11:00:20.057:   [0, 85, 2],2, 0
11:00:22.058:   [0, 86, 2],1, 0
11:00:24.058:   [1, 86, 2],0, 0
11:00:25.360:   High
11:00:26.058:   [1, 86, 0],2, 1
11:00:26.983:   Low
11:00:28.058:   [0, 86, 0],0, 1
11:00:30.058:   [1, 86, 0],0, 0
11:00:32.058:   [1, 87, 0],1, 0
11:00:34.058:   [1, 88, 0],1, 0
11:00:36.058:   [1, 88, 1],2, 0
11:00:36.831:   Low
11:00:38.059:   [0, 88, 1],0, 1
11:00:40.059:   [0, 88, 2],2, 0
11:00:40.888:   High
11:00:42.059:   [0, 88, 0],2, 1
11:00:44.059:   [0, 88, 1],2, 0
11:00:46.059:   [0, 88, 2],2, 0
11:00:48.059:   [1, 88, 2],0, 0
11:00:48.967:   High
11:00:50.059:   [1, 88, 0],2, 1
11:00:52.059:   [1, 89, 0],1, 0
11:00:54.059:   [1, 90, 0],1, 0
11:00:56.060:   [1, 91, 0],1, 0
11:00:58.060:   [1, 92, 0],1, 0
11:00:58.704:   Low
11:01:00.060:   [0, 92, 0],0, 1
11:01:02.060:   [1, 92, 0],0, 0
11:01:04.060:   [1, 93, 0],1, 0
11:01:06.060:   [1, 94, 0],1, 0
11:01:08.060:   [1, 95, 0],1, 0
11:01:10.060:   [1, 96, 0],1, 0
11:01:12.060:   [2, 96, 0],0, 0
11:01:12.319:   Low
11:01:14.061:   [0, 97, 0],1, 1
11:01:16.061:   [0, 98, 0],1, 0
11:01:18.061:   [0, 98, 1],2, 0
11:01:20.061:   [1, 98, 1],0, 0
11:01:22.061:   [1, 99, 1],1, 0
11:01:23.039:   Low
11:01:24.061:   [0, 99, 1],0, 1
11:01:26.061:   [0, 100, 1],1, 0
Tone 1 count: 111
Tone 2 count: 100
Tone 3 count: 89
Correct: 68; False Positive: 15
