Expected: 0, 5, 0
21:35:45.334
21:35:47.338:   [1, 0, 0],0, 0
21:35:49.339:   [1, 0, 1],2, 0
21:35:51.340:   [1, 0, 2],2, 0
21:35:53.341:   [1, 0, 3],2, 0
21:35:55.342:   [1, 0, 4],2, 0
21:35:57.343:   [2, 0, 4],0, 0
21:35:59.344:   [3, 0, 4],0, 0
21:36:01.345:   [4, 0, 4],0, 0
21:36:03.346:   [5, 0, 4],0, 0
21:36:04.664:   Medium
21:36:05.348:   [5, 0, 5],2, -1
21:36:07.349:   [5, 1, 5],1, 0
21:36:09.350:   [5, 1, 6],2, 0
21:36:11.351:   [5, 1, 7],2, 0
21:36:13.351:   [6, 1, 7],0, 0
21:36:15.351:   [7, 1, 7],0, 0
21:36:17.351:   [7, 1, 8],2, 0
21:36:19.352:   [8, 1, 8],0, 0
21:36:21.352:   [8, 2, 8],1, 0
21:36:23.353:   [8, 2, 9],2, 0
21:36:25.353:   [8, 2, 10],2, 0
21:36:27.353:   [9, 2, 10],0, 0
21:36:29.353:   [9, 2, 11],2, 0
21:36:31.353:   [9, 2, 12],2, 0
21:36:33.353:   [9, 2, 13],2, 0
21:36:35.353:   [9, 2, 14],2, 0
21:36:37.353:   [9, 2, 15],2, 0
21:36:39.353:   [9, 2, 16],2, 0
21:36:41.354:   [10, 2, 16],0, 0
21:36:43.354:   [11, 2, 16],0, 0
21:36:45.354:   [11, 2, 17],2, 0
21:36:47.354:   [11, 2, 18],2, 0
21:36:49.354:   [11, 3, 18],1, 0
21:36:51.354:   [11, 3, 19],2, 0
21:36:53.354:   [12, 3, 19],0, 0
21:36:55.354:   [12, 4, 19],1, 0
21:36:57.355:   [12, 4, 20],2, 0
21:36:59.355:   [13, 4, 20],0, 0
21:37:01.355:   [14, 4, 20],0, 0
21:37:02.463:   Medium
21:37:03.355:   [14, 0, 20],1, 1
21:37:05.355:   [14, 1, 20],1, 0
21:37:07.355:   [14, 2, 20],1, 0
21:37:09.355:   [15, 2, 20],0, 0
21:37:11.355:   [15, 2, 21],2, 0
21:37:13.355:   [16, 2, 21],0, 0
21:37:15.356:   [17, 2, 21],0, 0
21:37:17.356:   [17, 3, 21],1, 0
21:37:19.356:   [18, 3, 21],0, 0
21:37:21.356:   [18, 3, 22],2, 0
21:37:23.356:   [18, 4, 22],1, 0
21:37:24.295:   Medium
21:37:25.356:   [18, 0, 22],1, 1
21:37:27.356:   [19, 0, 22],0, 0
21:37:29.356:   [20, 0, 22],0, 0
21:37:31.356:   [20, 0, 23],2, 0
21:37:33.357:   [20, 0, 24],2, 0
21:37:35.357:   [20, 1, 24],1, 0
21:37:37.357:   [20, 1, 25],2, 0
21:37:39.357:   [20, 2, 25],1, 0
21:37:41.357:   [20, 2, 26],2, 0
21:37:43.357:   [21, 2, 26],0, 0
21:37:45.357:   [21, 2, 27],2, 0
21:37:47.357:   [22, 2, 27],0, 0
21:37:49.357:   [22, 3, 27],1, 0
21:37:51.358:   [23, 3, 27],0, 0
21:37:53.358:   [23, 3, 28],2, 0
21:37:55.358:   [23, 4, 28],1, 0
21:37:57.358:   [23, 4, 29],2, 0
21:37:59.358:   [23, 4, 30],2, 0
21:38:01.358:   [24, 4, 30],0, 0
21:38:03.358:   [24, 4, 31],2, 0
21:38:04.647:   Medium
21:38:05.358:   [24, 0, 31],1, 1
21:38:07.359:   [25, 0, 31],0, 0
21:38:09.359:   [25, 0, 32],2, 0
21:38:11.359:   [25, 1, 32],1, 0
21:38:13.359:   [25, 2, 32],1, 0
21:38:15.359:   [25, 3, 32],1, 0
21:38:17.359:   [25, 4, 32],1, 0
21:38:18.399:   Medium
21:38:19.359:   [25, 0, 32],1, 1
21:38:21.359:   [26, 0, 32],0, 0
21:38:23.359:   [27, 0, 32],0, 0
21:38:25.360:   [27, 1, 32],1, 0
21:38:27.360:   [28, 1, 32],0, 0
21:38:29.360:   [28, 1, 33],2, 0
21:38:31.360:   [29, 1, 33],0, 0
21:38:33.360:   [29, 2, 33],1, 0
21:38:35.360:   [29, 3, 33],1, 0
21:38:37.360:   [29, 4, 33],1, 0
21:38:39.360:   [29, 4, 34],2, 0
21:38:41.360:   [29, 4, 35],2, 0
21:38:43.361:   [30, 4, 35],0, 0
21:38:44.552:   Medium
21:38:45.361:   [30, 0, 35],1, 1
21:38:47.361:   [30, 1, 35],1, 0
21:38:49.361:   [30, 2, 35],1, 0
21:38:51.361:   [31, 2, 35],0, 0
21:38:53.361:   [31, 2, 36],2, 0
21:38:55.361:   [31, 2, 37],2, 0
21:38:57.361:   [31, 2, 38],2, 0
21:38:59.361:   [31, 3, 38],1, 0
21:39:01.362:   [31, 4, 38],1, 0
21:39:03.362:   [31, 4, 39],2, 0
21:39:05.362:   [32, 4, 39],0, 0
21:39:07.362:   [33, 4, 39],0, 0
21:39:09.362:   [33, 4, 40],2, 0
21:39:11.362:   [33, 4, 41],2, 0
21:39:13.362:   [33, 4, 42],2, 0
21:39:15.362:   [33, 4, 43],2, 0
21:39:17.363:   [34, 4, 43],0, 0
21:39:19.363:   [35, 4, 43],0, 0
21:39:21.363:   [36, 4, 43],0, 0
21:39:23.363:   [37, 4, 43],0, 0
21:39:25.363:   [38, 4, 43],0, 0
21:39:26.455:   Medium
21:39:27.363:   [38, 0, 43],1, 1
21:39:29.363:   [39, 0, 43],0, 0
21:39:31.363:   [39, 1, 43],1, 0
21:39:33.363:   [40, 1, 43],0, 0
21:39:35.364:   [40, 2, 43],1, 0
21:39:37.364:   [41, 2, 43],0, 0
21:39:39.364:   [42, 2, 43],0, 0
21:39:41.364:   [42, 3, 43],1, 0
21:39:43.364:   [42, 4, 43],1, 0
21:39:44.463:   Medium
21:39:45.364:   [42, 0, 43],1, 1
21:39:47.364:   [43, 0, 43],0, 0
21:39:49.364:   [44, 0, 43],0, 0
21:39:51.364:   [44, 0, 44],2, 0
21:39:53.365:   [44, 0, 45],2, 0
21:39:55.365:   [44, 1, 45],1, 0
21:39:57.365:   [45, 1, 45],0, 0
21:39:59.365:   [45, 1, 46],2, 0
21:40:01.365:   [45, 2, 46],1, 0
21:40:03.365:   [45, 3, 46],1, 0
21:40:05.365:   [46, 3, 46],0, 0
21:40:07.365:   [46, 4, 46],1, 0
21:40:09.365:   [47, 4, 46],0, 0
21:40:11.366:   [48, 4, 46],0, 0
21:40:13.366:   [48, 4, 47],2, 0
21:40:14.679:   Medium
21:40:15.366:   [48, 0, 47],1, 1
21:40:17.366:   [48, 1, 47],1, 0
21:40:19.366:   [48, 1, 48],2, 0
21:40:21.366:   [48, 1, 49],2, 0
21:40:23.366:   [48, 1, 50],2, 0
21:40:25.366:   [48, 2, 50],1, 0
21:40:27.367:   [48, 3, 50],1, 0
21:40:29.367:   [48, 3, 51],2, 0
21:40:31.367:   [49, 3, 51],0, 0
21:40:33.367:   [49, 3, 52],2, 0
21:40:35.367:   [49, 4, 52],1, 0
21:40:36.151:   Medium
21:40:37.367:   [49, 0, 52],1, 1
21:40:39.367:   [50, 0, 52],0, 0
21:40:41.367:   [50, 0, 53],2, 0
21:40:43.367:   [50, 0, 54],2, 0
21:40:45.368:   [50, 0, 55],2, 0
21:40:47.368:   [50, 0, 56],2, 0
21:40:49.368:   [51, 0, 56],0, 0
21:40:51.368:   [52, 0, 56],0, 0
21:40:53.368:   [52, 0, 57],2, 0
21:40:55.368:   [53, 0, 57],0, 0
21:40:57.368:   [53, 1, 57],1, 0
21:40:59.368:   [53, 2, 57],1, 0
21:41:01.368:   [54, 2, 57],0, 0
21:41:03.369:   [54, 2, 58],2, 0
