Expected: 2, 0, 3
13:24:07.439
13:24:09.442:   [0, 1, 0],1, 0
13:24:11.444:   [0, 1, 1],2, 0
13:24:13.445:   [0, 2, 1],1, 0
13:24:15.446:   [0, 2, 2],2, 0
13:24:17.447:   [0, 3, 2],1, 0
13:24:19.449:   [1, 3, 2],0, 0
13:24:20.568:   Low
13:24:21.450:   [0, 3, 2],0, 1
13:24:23.451:   [1, 3, 2],0, 0
13:24:24.648:   Low
13:24:25.452:   [0, 3, 2],0, 1
13:24:26.536:   High
13:24:27.453:   [0, 3, 0],2, 1
13:24:29.454:   [1, 3, 0],0, 0
13:24:31.455:   [1, 3, 1],2, 0
13:24:33.456:   [1, 3, 2],2, 0
13:24:35.456:   [1, 4, 2],1, 0
13:24:36.944:   High
13:24:37.457:   [1, 4, 0],2, 1
13:24:39.457:   [1, 4, 1],2, 0
13:24:41.457:   [1, 5, 1],1, 0
13:24:43.457:   [2, 5, 1],0, 0
13:24:44.832:   Low
13:24:45.457:   [0, 5, 1],0, -1
13:24:47.457:   [0, 6, 1],1, 0
13:24:49.457:   [0, 7, 1],1, 0
13:24:51.457:   [1, 7, 1],0, 0
13:24:53.457:   [1, 8, 1],1, 0
13:24:55.458:   [1, 8, 2],2, 0
13:24:56.840:   Low
13:24:57.458:   [0, 8, 2],0, 1
13:24:59.458:   [0, 9, 2],1, 0
13:25:01.458:   [0, 10, 2],1, 0
13:25:03.458:   [0, 11, 2],1, 0
13:25:05.458:   [0, 11, 3],2, 0
13:25:07.458:   [0, 12, 3],1, 0
13:25:09.458:   [0, 13, 3],1, 0
13:25:10.727:   High
13:25:11.459:   [0, 13, 0],2, -1
13:25:13.459:   [0, 13, 1],2, 0
13:25:15.459:   [0, 13, 2],2, 0
13:25:17.459:   [1, 13, 2],0, 0
13:25:19.459:   [1, 14, 2],1, 0
13:25:20.624:   Low
13:25:21.459:   [0, 14, 2],0, 1
13:25:23.459:   [1, 14, 2],0, 0
13:25:24.712:   High
13:25:25.459:   [1, 14, 0],2, 1
13:25:26.703:   Low
13:25:27.459:   [0, 14, 0],0, 1
13:25:29.460:   [1, 14, 0],0, 0
13:25:31.460:   [1, 14, 1],2, 0
13:25:33.460:   [2, 14, 1],0, 0
13:25:34.848:   Low
13:25:35.460:   [0, 14, 1],0, -1
13:25:37.460:   [0, 14, 2],2, 0
13:25:38.480:   High
13:25:39.460:   [0, 14, 0],2, 1
13:25:41.460:   [1, 14, 0],0, 0
13:25:42.528:   Low
13:25:43.460:   [0, 14, 0],0, 1
13:25:45.460:   [0, 14, 1],2, 0
13:25:47.461:   [0, 15, 1],1, 0
13:25:49.461:   [0, 15, 2],2, 0
13:25:51.461:   [1, 15, 2],0, 0
13:25:52.872:   Low
13:25:53.461:   [0, 15, 2],0, 1
13:25:55.461:   [0, 15, 3],2, 0
13:25:55.752:   High
13:25:57.461:   [0, 16, 0],1, 1
13:25:59.461:   [0, 17, 0],1, 0
13:26:01.461:   [1, 17, 0],0, 0
13:26:03.461:   [1, 18, 0],1, 0
13:26:05.462:   [1, 18, 1],2, 0
13:26:07.462:   [1, 18, 2],2, 0
13:26:08.563:   Low
13:26:09.462:   [0, 18, 2],0, 1
13:26:11.462:   [0, 19, 2],1, 0
13:26:12.480:   High
13:26:13.462:   [0, 19, 0],2, 1
13:26:15.462:   [0, 20, 0],1, 0
13:26:17.462:   [0, 21, 0],1, 0
13:26:19.462:   [0, 22, 0],1, 0
13:26:21.463:   [0, 23, 0],1, 0
13:26:23.463:   [0, 24, 0],1, 0
13:26:25.463:   [1, 24, 0],0, 0
13:26:27.463:   [1, 25, 0],1, 0
13:26:29.463:   [1, 26, 0],1, 0
13:26:31.463:   [1, 26, 1],2, 0
13:26:32.960:   Low
13:26:33.463:   [0, 26, 1],0, 1
13:26:35.463:   [1, 26, 1],0, 0
13:26:37.463:   [1, 27, 1],1, 0
13:26:39.464:   [1, 27, 2],2, 0
13:26:40.528:   High
13:26:41.464:   [1, 27, 0],2, 1
13:26:43.464:   [1, 28, 0],1, 0
13:26:44.336:   Low
13:26:45.464:   [0, 28, 0],0, 1
13:26:47.464:   [0, 29, 0],1, 0
13:26:49.464:   [0, 29, 1],2, 0
13:26:51.464:   [0, 29, 2],2, 0
13:26:53.464:   [1, 29, 2],0, 0
13:26:54.511:   High
13:26:55.464:   [1, 29, 0],2, 1
13:26:57.465:   [1, 30, 0],1, 0
13:26:59.465:   [1, 31, 0],1, 0
13:27:01.465:   [1, 31, 1],2, 0
13:27:01.976:   High
13:27:03.465:   [1, 32, 0],1, -1
13:27:05.465:   [1, 32, 1],2, 0
13:27:07.465:   [1, 33, 1],1, 0
13:27:08.536:   Low
13:27:09.465:   [0, 33, 1],0, 1
13:27:11.465:   [0, 33, 2],2, 0
13:27:12.815:   Low
13:27:13.465:   [0, 33, 2],0, -1
13:27:15.466:   [1, 33, 2],0, 0
13:27:17.466:   [1, 34, 2],1, 0
13:27:19.016:   High
13:27:19.466:   [1, 34, 0],2, 1
13:27:21.466:   [1, 35, 0],1, 0
13:27:23.466:   [1, 35, 1],2, 0
13:27:25.466:   [2, 35, 1],0, 0
13:27:27.466:   [2, 35, 2],2, 0
13:27:28.279:   Low
13:27:29.466:   [0, 35, 2],0, -1
13:27:30.375:   High
13:27:31.467:   [0, 35, 0],2, 1
13:27:33.467:   [1, 35, 0],0, 0
13:27:34.528:   Low
13:27:35.467:   [0, 35, 0],0, 1
13:27:37.467:   [1, 35, 0],0, 0
13:27:39.467:   [1, 35, 1],2, 0
13:27:40.336:   Low
13:27:41.467:   [0, 35, 1],0, 1
13:27:43.467:   [0, 35, 2],2, 0
13:27:45.467:   [0, 36, 2],1, 0
13:27:46.367:   High
13:27:47.467:   [0, 36, 0],2, 1
13:27:49.468:   [1, 36, 0],0, 0
13:27:50.368:   Low
13:27:51.468:   [0, 36, 0],0, 1
13:27:53.468:   [1, 36, 0],0, 0
13:27:55.468:   [1, 37, 0],1, 0
13:27:57.468:   [1, 37, 1],2, 0
13:27:59.468:   [1, 37, 2],2, 0
13:28:01.468:   [1, 38, 2],1, 0
13:28:02.440:   Low
13:28:03.468:   [0, 38, 2],0, 1
