19:13:49.499
19:13:51.503:   [0, 0, 1],2, 0
19:13:53.504:   [1, 0, 1],0, 0
19:13:55.505:   [2, 0, 1],0, 0
19:13:57.506:   [2, 0, 2],2, 0
19:13:59.506:   [3, 0, 2],0, 0
19:14:01.507:   [3, 1, 2],1, 0
19:14:03.509:   [4, 1, 2],0, 0
19:14:05.510:   [4, 2, 2],1, 0
19:14:07.511:   [4, 2, 3],2, 0
19:14:09.512:   [4, 2, 4],2, 0
19:14:11.513:   [4, 3, 4],1, 0
19:14:13.514:   [5, 3, 4],0, 0
19:14:15.515:   [5, 4, 4],1, 0
19:14:16.804:   Medium
19:14:17.516:   [5, 0, 4],1, 1
19:14:19.517:   [5, 0, 5],2, 0
19:14:21.518:   [5, 0, 6],2, 0
19:14:23.518:   [5, 1, 6],1, 0
19:14:25.519:   [6, 1, 6],0, 0
19:14:27.519:   [7, 1, 6],0, 0
19:14:29.519:   [7, 2, 6],1, 0
19:14:31.519:   [7, 3, 6],1, 0
19:14:33.519:   [8, 3, 6],0, 0
19:14:35.519:   [8, 3, 7],2, 0
19:14:37.519:   [9, 3, 7],0, 0
19:14:39.520:   [9, 3, 8],2, 0
19:14:41.520:   [9, 3, 9],2, 0
19:14:43.520:   [10, 3, 9],0, 0
19:14:45.520:   [10, 3, 10],2, 0
19:14:47.520:   [11, 3, 10],0, 0
19:14:49.520:   [12, 3, 10],0, 0
19:14:50.764:   Medium
19:14:51.520:   [12, 0, 10],1, -1
19:14:53.520:   [12, 0, 11],2, 0
19:14:55.520:   [13, 0, 11],0, 0
19:14:57.521:   [13, 0, 12],2, 0
19:14:59.521:   [13, 1, 12],1, 0
19:15:01.521:   [13, 2, 12],1, 0
19:15:03.521:   [13, 3, 12],1, 0
19:15:05.521:   [13, 4, 12],1, 0
19:15:06.652:   Medium
19:15:07.521:   [13, 0, 12],1, 1
19:15:09.521:   [13, 1, 12],1, 0
19:15:11.521:   [14, 1, 12],0, 0
19:15:13.522:   [14, 1, 13],2, 0
19:15:14.517:   Medium
19:15:15.522:   [15, 0, 13],0, -1
19:15:17.522:   [16, 0, 13],0, 0
19:15:19.522:   [17, 0, 13],0, 0
19:15:21.522:   [17, 1, 13],1, 0
19:15:23.522:   [17, 2, 13],1, 0
19:15:25.522:   [17, 2, 14],2, 0
19:15:27.522:   [18, 2, 14],0, 0
19:15:29.522:   [19, 2, 14],0, 0
19:15:31.523:   [19, 3, 14],1, 0
19:15:33.523:   [19, 3, 15],2, 0
19:15:35.523:   [20, 3, 15],0, 0
19:15:37.523:   [20, 3, 16],2, 0
19:15:39.523:   [21, 3, 16],0, 0
19:15:41.523:   [22, 3, 16],0, 0
19:15:43.523:   [22, 3, 17],2, 0
19:15:45.523:   [23, 3, 17],0, 0
19:15:47.523:   [23, 3, 18],2, 0
19:15:49.524:   [23, 4, 18],1, 0
19:15:51.524:   [23, 4, 19],2, 0
19:15:52.756:   Medium
19:15:53.524:   [23, 0, 19],1, 1
19:15:55.524:   [23, 1, 19],1, 0
19:15:57.524:   [23, 1, 20],2, 0
19:15:59.524:   [23, 2, 20],1, 0
19:16:01.524:   [23, 3, 20],1, 0
19:16:03.524:   [24, 3, 20],0, 0
19:16:05.524:   [25, 3, 20],0, 0
19:16:07.525:   [25, 3, 21],2, 0
19:16:09.525:   [26, 3, 21],0, 0
19:16:11.525:   [27, 3, 21],0, 0
19:16:13.525:   [27, 4, 21],1, 0
19:16:15.525:   [28, 4, 21],0, 0
19:16:17.525:   [29, 4, 21],0, 0
19:16:19.404:   Medium
19:16:19.525:   [29, 0, 21],1, 1
19:16:21.525:   [30, 0, 21],0, 0
19:16:23.526:   [30, 1, 21],1, 0
19:16:25.526:   [31, 1, 21],0, 0
19:16:27.526:   [31, 1, 22],2, 0
19:16:29.526:   [31, 1, 23],2, 0
19:16:31.526:   [31, 2, 23],1, 0
19:16:33.526:   [32, 2, 23],0, 0
19:16:35.526:   [32, 3, 23],1, 0
19:16:37.526:   [32, 3, 24],2, 0
19:16:39.526:   [32, 3, 25],2, 0
19:16:41.527:   [32, 4, 25],1, 0
19:16:42.877:   Medium
19:16:43.527:   [32, 0, 25],1, 1
19:16:45.527:   [32, 1, 25],1, 0
19:16:47.527:   [32, 1, 26],2, 0
19:16:49.527:   [32, 2, 26],1, 0
19:16:51.527:   [32, 2, 27],2, 0
19:16:53.527:   [32, 3, 27],1, 0
19:16:55.527:   [32, 4, 27],1, 0
19:16:57.527:   [33, 4, 27],0, 0
19:16:59.528:   [34, 4, 27],0, 0
19:17:01.528:   [35, 4, 27],0, 0
19:17:03.528:   [36, 4, 27],0, 0
19:17:04.476:   Medium
19:17:05.528:   [36, 0, 27],1, 1
19:17:07.528:   [36, 1, 27],1, 0
19:17:09.528:   [37, 1, 27],0, 0
19:17:11.528:   [37, 2, 27],1, 0
19:17:13.528:   [38, 2, 27],0, 0
19:17:15.528:   [38, 3, 27],1, 0
19:17:17.529:   [39, 3, 27],0, 0
19:17:19.028:   Low
19:17:19.529:   [0, 3, 28],2, -1
19:17:21.529:   [0, 3, 29],2, 0
19:17:23.529:   [0, 3, 30],2, 0
19:17:25.529:   [0, 3, 31],2, 0
19:17:27.529:   [0, 4, 31],1, 0
19:17:29.529:   [1, 4, 31],0, 0
19:17:31.529:   [1, 4, 32],2, 0
19:17:33.530:   [1, 4, 33],2, 0
19:17:34.749:   Medium
19:17:35.530:   [1, 0, 33],1, 1
19:17:37.530:   [2, 0, 33],0, 0
19:17:39.530:   [2, 1, 33],1, 0
19:17:41.530:   [2, 1, 34],2, 0
19:17:43.530:   [2, 1, 35],2, 0
19:17:45.530:   [2, 1, 36],2, 0
19:17:47.530:   [3, 1, 36],0, 0
19:17:49.530:   [4, 1, 36],0, 0
19:17:51.531:   [5, 1, 36],0, 0
19:17:53.531:   [5, 1, 37],2, 0
19:17:55.531:   [6, 1, 37],0, 0
19:17:57.531:   [6, 2, 37],1, 0
19:17:59.531:   [6, 3, 37],1, 0
19:18:01.531:   [6, 3, 38],2, 0
19:18:03.531:   [7, 3, 38],0, 0
19:18:05.531:   [8, 3, 38],0, 0
19:18:07.531:   [8, 4, 38],1, 0
19:18:09.532:   [9, 4, 38],0, 0
19:18:10.917:   Medium
19:18:11.532:   [9, 0, 38],1, 1
19:18:13.532:   [9, 0, 39],2, 0
19:18:15.532:   [9, 0, 40],2, 0
19:18:17.532:   [9, 1, 40],1, 0
19:18:19.532:   [10, 1, 40],0, 0
19:18:21.532:   [10, 2, 40],1, 0
19:18:23.532:   [10, 3, 40],1, 0
19:18:25.533:   [11, 3, 40],0, 0
19:18:27.533:   [11, 4, 40],1, 0
19:18:28.637:   Medium
19:18:29.533:   [11, 0, 40],1, 1
19:18:31.533:   [11, 0, 41],2, 0
19:18:33.533:   [11, 1, 41],1, 0
19:18:35.533:   [12, 1, 41],0, 0
19:18:37.533:   [12, 2, 41],1, 0
19:18:39.533:   [12, 2, 42],2, 0
19:18:41.533:   [12, 3, 42],1, 0
19:18:43.534:   [12, 3, 43],2, 0
19:18:45.534:   [13, 3, 43],0, 0
19:18:47.534:   [13, 3, 44],2, 0
19:18:49.534:   [14, 3, 44],0, 0
19:18:51.534:   [15, 3, 44],0, 0
19:18:53.534:   [15, 3, 45],2, 0
19:18:55.534:   [15, 3, 46],2, 0
19:18:57.534:   [15, 3, 47],2, 0
19:18:59.534:   [16, 3, 47],0, 0
19:19:01.535:   [16, 3, 48],2, 0
19:19:03.535:   [16, 4, 48],1, 0
19:19:04.909:   Medium
19:19:05.535:   [16, 0, 48],1, 1
19:19:07.535:   [16, 1, 48],1, 0
19:19:09.535:   [16, 1, 49],2, 0
19:19:11.535:   [16, 2, 49],1, 0
19:19:13.535:   [16, 2, 50],2, 0
19:19:15.535:   [16, 2, 51],2, 0
19:19:17.535:   [17, 2, 51],0, 0
19:19:19.536:   [17, 3, 51],1, 0
19:19:21.536:   [17, 4, 51],1, 0
19:19:23.536:   [18, 4, 51],0, 0
19:19:25.084:   Medium
19:19:25.536:   [18, 0, 51],1, 1
19:19:27.536:   [18, 1, 51],1, 0
19:19:29.536:   [19, 1, 51],0, 0
19:19:31.536:   [20, 1, 51],0, 0
19:19:33.536:   [20, 1, 52],2, 0
19:19:35.537:   [21, 1, 52],0, 0
19:19:37.537:   [21, 2, 52],1, 0
19:19:39.537:   [21, 3, 52],1, 0
19:19:41.537:   [22, 3, 52],0, 0
19:19:43.537:   [23, 3, 52],0, 0
19:19:45.537:   [23, 3, 53],2, 0
19:19:47.537:   [23, 4, 53],1, 0
19:19:49.537:   [24, 4, 53],0, 0
19:19:51.537:   [25, 4, 53],0, 0
19:19:53.538:   [26, 4, 53],0, 0
19:19:54.997:   Medium
19:19:55.538:   [26, 0, 53],1, 1
19:19:57.538:   [26, 1, 53],1, 0
19:19:59.538:   [26, 2, 53],1, 0
19:20:01.538:   [26, 2, 54],2, 0
19:20:03.538:   [27, 2, 54],0, 0
19:20:05.538:   [28, 2, 54],0, 0
19:20:07.538:   [29, 2, 54],0, 0
19:20:09.538:   [29, 3, 54],1, 0
19:20:11.539:   [29, 3, 55],2, 0
19:20:13.539:   [30, 3, 55],0, 0
19:20:15.539:   [30, 3, 56],2, 0
19:20:17.539:   [30, 3, 57],2, 0
19:20:19.539:   [30, 4, 57],1, 0
19:20:21.539:   [31, 4, 57],0, 0
19:20:23.539:   [32, 4, 57],0, 0
19:20:25.539:   [32, 4, 58],2, 0
19:20:27.539:   [32, 4, 59],2, 0
19:20:28.959:   Medium
19:20:29.540:   [32, 0, 59],1, 1
19:20:31.540:   [33, 0, 59],0, 0
19:20:33.540:   [33, 0, 60],2, 0
19:20:35.540:   [33, 1, 60],1, 0
19:20:37.540:   [33, 1, 61],2, 0
19:20:39.540:   [33, 1, 62],2, 0
19:20:41.540:   [33, 2, 62],1, 0
19:20:43.540:   [33, 2, 63],2, 0
19:20:45.541:   [33, 3, 63],1, 0
19:20:47.541:   [33, 4, 63],1, 0
19:20:49.541:   [34, 4, 63],0, 0
19:20:51.541:   [35, 4, 63],0, 0
19:20:53.541:   [36, 4, 63],0, 0
19:20:55.541:   [37, 4, 63],0, 0
19:20:56.676:   Medium
19:20:57.541:   [37, 0, 63],1, 1
19:20:59.541:   [37, 1, 63],1, 0
19:21:01.541:   [38, 1, 63],0, 0
19:21:03.542:   [39, 1, 63],0, 0
19:21:05.542:   [40, 1, 63],0, 0
19:21:07.542:   [41, 1, 63],0, 0
19:21:09.542:   [42, 1, 63],0, 0
19:21:11.542:   [43, 1, 63],0, 0
19:21:13.542:   [43, 1, 64],2, 0
19:21:15.542:   [43, 2, 64],1, 0
19:21:17.542:   [43, 3, 64],1, 0
19:21:19.542:   [43, 4, 64],1, 0
19:21:21.543:   [44, 4, 64],0, 0
19:21:23.429:   Medium
19:21:23.543:   [44, 0, 64],1, 1
19:21:25.543:   [44, 0, 65],2, 0
19:21:27.543:   [44, 1, 65],1, 0
19:21:29.543:   [45, 1, 65],0, 0
19:21:31.543:   [45, 1, 66],2, 0
19:21:33.543:   [45, 1, 67],2, 0
19:21:35.543:   [45, 2, 67],1, 0
19:21:37.543:   [45, 3, 67],1, 0
19:21:39.544:   [45, 3, 68],2, 0
19:21:41.544:   [45, 4, 68],1, 0
19:21:43.260:   Medium
19:21:43.544:   [45, 0, 68],1, 1
19:21:45.544:   [45, 0, 69],2, 0
19:21:47.544:   [45, 0, 70],2, 0
19:21:49.544:   [45, 1, 70],1, 0
19:21:51.544:   [45, 1, 71],2, 0
19:21:53.544:   [45, 1, 72],2, 0
19:21:55.545:   [45, 1, 73],2, 0
19:21:57.545:   [46, 1, 73],0, 0
19:21:59.545:   [46, 2, 73],1, 0
19:22:01.545:   [47, 2, 73],0, 0
19:22:03.545:   [48, 2, 73],0, 0
19:22:05.545:   [49, 2, 73],0, 0
19:22:07.545:   [50, 2, 73],0, 0
19:22:09.545:   [51, 2, 73],0, 0
19:22:11.545:   [51, 3, 73],1, 0
19:22:13.546:   [51, 4, 73],1, 0
19:22:15.165:   Medium
19:22:15.546:   [51, 0, 73],1, 1
19:22:17.546:   [51, 1, 73],1, 0
19:22:19.546:   [52, 1, 73],0, 0
19:22:21.546:   [52, 2, 73],1, 0
19:22:23.546:   [52, 3, 73],1, 0
19:22:25.546:   [52, 3, 74],2, 0
19:22:27.546:   [52, 4, 74],1, 0
19:22:29.546:   [53, 4, 74],0, 0
19:22:31.365:   Medium
19:22:31.547:   [53, 0, 74],1, 1
19:22:33.547:   [54, 0, 74],0, 0
19:22:35.547:   [55, 0, 74],0, 0
19:22:37.547:   [56, 0, 74],0, 0
19:22:39.547:   [56, 1, 74],1, 0
19:22:41.547:   [57, 1, 74],0, 0
19:22:43.547:   [57, 1, 75],2, 0
19:22:45.547:   [58, 1, 75],0, 0
19:22:47.547:   [58, 2, 75],1, 0
19:22:49.548:   [58, 2, 76],2, 0
19:22:51.548:   [58, 2, 77],2, 0
19:22:53.548:   [59, 2, 77],0, 0
19:22:55.548:   [60, 2, 77],0, 0
19:22:57.548:   [60, 2, 78],2, 0
19:22:59.548:   [60, 3, 78],1, 0
19:23:01.548:   [61, 3, 78],0, 0
19:23:03.548:   [61, 3, 79],2, 0
19:23:05.549:   [61, 4, 79],1, 0
19:23:07.549:   [61, 4, 80],2, 0
19:23:09.549:   [62, 4, 80],0, 0
19:23:11.549:   [62, 5, 80],1, 0
19:23:12.804:   Medium
19:23:13.549:   [63, 0, 80],0, 1
19:23:15.549:   [63, 0, 81],2, 0
19:23:17.549:   [63, 1, 81],1, 0
19:23:19.549:   [63, 2, 81],1, 0
19:23:21.549:   [63, 3, 81],1, 0
19:23:23.550:   [64, 3, 81],0, 0
19:23:25.550:   [64, 4, 81],1, 0
19:23:26.901:   Medium
19:23:27.550:   [64, 0, 81],1, 1
19:23:29.550:   [65, 0, 81],0, 0
19:23:31.550:   [65, 1, 81],1, 0
19:23:33.550:   [66, 1, 81],0, 0
19:23:35.550:   [66, 1, 82],2, 0
19:23:37.550:   [67, 1, 82],0, 0
19:23:39.550:   [68, 1, 82],0, 0
19:23:41.551:   [69, 1, 82],0, 0
19:23:43.551:   [69, 2, 82],1, 0
19:23:45.551:   [70, 2, 82],0, 0
19:23:47.551:   [71, 2, 82],0, 0
19:23:49.551:   [71, 2, 83],2, 0
Tone 1 count: 110
Tone 2 count: 107
Tone 3 count: 83
Correct: 20; False Positive: 3
