Expected: 0, 5, 0
21:30:41.337
21:30:43.341:   [0, 1, 0],1, 0
21:30:45.343:   [0, 2, 0],1, 0
21:30:47.345:   [1, 2, 0],0, 0
21:30:49.346:   [1, 3, 0],1, 0
21:30:51.347:   [1, 3, 1],2, 0
21:30:53.348:   [2, 3, 1],0, 0
21:30:55.349:   [2, 3, 2],2, 0
21:30:57.350:   [3, 3, 2],0, 0
21:30:59.351:   [3, 4, 2],1, 0
21:31:01.352:   [4, 4, 2],0, 0
21:31:03.353:   [5, 4, 2],0, 0
21:31:05.355:   [5, 4, 3],2, 0
21:31:07.356:   [5, 4, 4],2, 0
21:31:09.357:   [6, 4, 4],0, 0
21:31:11.357:   [6, 4, 5],2, 0
21:31:12.689:   Medium
21:31:13.357:   [6, 0, 5],1, 1
21:31:15.358:   [7, 0, 5],0, 0
21:31:17.358:   [7, 1, 5],1, 0
21:31:19.358:   [7, 2, 5],1, 0
21:31:21.358:   [7, 3, 5],1, 0
21:31:23.359:   [8, 3, 5],0, 0
21:31:25.359:   [8, 3, 6],2, 0
21:31:27.359:   [8, 3, 7],2, 0
21:31:29.359:   [8, 3, 8],2, 0
21:31:31.359:   [8, 3, 9],2, 0
21:31:33.359:   [8, 4, 9],1, 0
21:31:34.752:   Medium
21:31:35.359:   [8, 0, 9],1, 1
21:31:37.359:   [8, 0, 10],2, 0
21:31:39.360:   [9, 0, 10],0, 0
21:31:41.360:   [9, 0, 11],2, 0
21:31:43.360:   [9, 0, 12],2, 0
21:31:45.360:   [10, 0, 12],0, 0
21:31:47.360:   [11, 0, 12],0, 0
21:31:49.360:   [11, 0, 13],2, 0
21:31:51.360:   [12, 0, 13],0, 0
21:31:53.360:   [12, 1, 13],1, 0
21:31:55.360:   [12, 1, 14],2, 0
21:31:57.361:   [12, 1, 15],2, 0
21:31:59.361:   [12, 1, 16],2, 0
21:32:01.361:   [13, 1, 16],0, 0
21:32:03.361:   [13, 2, 16],1, 0
21:32:05.361:   [13, 3, 16],1, 0
21:32:07.361:   [13, 4, 16],1, 0
21:32:08.224:   Medium
21:32:09.361:   [13, 0, 16],1, 1
21:32:11.361:   [13, 1, 16],1, 0
21:32:13.361:   [14, 1, 16],0, 0
21:32:15.362:   [15, 1, 16],0, 0
21:32:17.362:   [15, 1, 17],2, 0
21:32:19.362:   [16, 1, 17],0, 0
21:32:21.362:   [16, 1, 18],2, 0
21:32:23.362:   [17, 1, 18],0, 0
21:32:25.362:   [18, 1, 18],0, 0
21:32:27.362:   [18, 1, 19],2, 0
21:32:29.362:   [18, 2, 19],1, 0
21:32:31.362:   [19, 2, 19],0, 0
21:32:33.363:   [19, 2, 20],2, 0
21:32:35.363:   [19, 2, 21],2, 0
21:32:37.363:   [19, 3, 21],1, 0
21:32:39.363:   [20, 3, 21],0, 0
21:32:41.363:   [21, 3, 21],0, 0
21:32:43.363:   [22, 3, 21],0, 0
21:32:45.363:   [22, 3, 22],2, 0
21:32:47.363:   [22, 3, 23],2, 0
21:32:49.364:   [23, 3, 23],0, 0
21:32:51.364:   [23, 4, 23],1, 0
21:32:53.364:   [23, 4, 24],2, 0
21:32:55.364:   [23, 5, 24],1, 0
21:32:55.513:   Medium
21:32:57.364:   [24, 0, 24],0, 1
21:32:59.364:   [25, 0, 24],0, 0
21:33:01.364:   [26, 0, 24],0, 0
21:33:03.364:   [26, 0, 25],2, 0
21:33:05.364:   [26, 1, 25],1, 0
21:33:07.365:   [26, 2, 25],1, 0
21:33:09.365:   [26, 3, 25],1, 0
21:33:11.365:   [26, 3, 26],2, 0
21:33:13.365:   [26, 3, 27],2, 0
21:33:15.365:   [26, 3, 28],2, 0
21:33:17.365:   [27, 3, 28],0, 0
21:33:19.365:   [28, 3, 28],0, 0
21:33:21.365:   [29, 3, 28],0, 0
21:33:23.365:   [29, 3, 29],2, 0
21:33:25.366:   [29, 4, 29],1, 0
21:33:27.366:   [29, 4, 30],2, 0
21:33:29.366:   [29, 4, 31],2, 0
21:33:31.121:   Medium
21:33:31.366:   [29, 0, 31],1, 1
21:33:33.366:   [29, 0, 32],2, 0
21:33:35.366:   [29, 1, 32],1, 0
21:33:37.366:   [29, 2, 32],1, 0
21:33:39.366:   [29, 2, 33],2, 0
21:33:41.366:   [29, 3, 33],1, 0
21:33:43.367:   [29, 4, 33],1, 0
21:33:45.367:   [29, 4, 34],2, 0
21:33:47.367:   [30, 4, 34],0, 0
21:33:49.367:   [30, 4, 35],2, 0
21:33:50.569:   Medium
21:33:51.367:   [30, 0, 35],1, 1
