Expected: 2, 0, 3
13:50:22.292
13:50:24.295:   [0, 0, 1],2, 0
13:50:26.296:   [0, 1, 1],1, 0
13:50:28.297:   [1, 1, 1],0, 0
13:50:29.068:   Low
13:50:30.299:   [0, 1, 1],0, 1
13:50:32.300:   [0, 2, 1],1, 0
13:50:34.301:   [0, 3, 1],1, 0
13:50:36.302:   [0, 4, 1],1, 0
13:50:38.303:   [1, 4, 1],0, 0
13:50:39.436:   Low
13:50:40.304:   [0, 4, 1],0, 1
13:50:41.876:   High
13:50:42.305:   [0, 5, 0],1, -1
13:50:44.306:   [0, 5, 1],2, 0
13:50:46.308:   [0, 6, 1],1, 0
13:50:48.309:   [1, 6, 1],0, 0
13:50:49.444:   Low
13:50:50.310:   [0, 6, 1],0, 1
13:50:52.310:   [1, 6, 1],0, 0
13:50:54.310:   [1, 7, 1],1, 0
13:50:56.310:   [1, 8, 1],1, 0
13:50:58.310:   [1, 8, 2],2, 0
13:50:59.612:   High
13:51:00.310:   [1, 8, 0],2, 1
13:51:01.939:   Low
13:51:02.310:   [0, 8, 0],0, 1
13:51:04.311:   [0, 9, 0],1, 0
13:51:06.311:   [0, 10, 0],1, 0
13:51:08.311:   [0, 11, 0],1, 0
13:51:10.311:   [1, 11, 0],0, 0
13:51:12.311:   [1, 11, 1],2, 0
13:51:14.311:   [1, 12, 1],1, 0
13:51:16.311:   [1, 12, 2],2, 0
13:51:16.452:   High
13:51:18.299:   Low
13:51:18.311:   [0, 12, 0],0, 1
13:51:20.311:   [1, 12, 0],0, 0
13:51:22.312:   [1, 13, 0],1, 0
13:51:24.312:   [1, 14, 0],1, 0
13:51:25.532:   Low
13:51:26.312:   [0, 14, 0],0, 1
13:51:28.312:   [1, 14, 0],0, 0
13:51:29.620:   Low
13:51:30.312:   [0, 14, 0],0, 1
13:51:32.312:   [0, 15, 0],1, 0
13:51:34.312:   [0, 15, 1],2, 0
13:51:36.312:   [0, 16, 1],1, 0
13:51:38.312:   [0, 17, 1],1, 0
13:51:40.313:   [1, 17, 1],0, 0
13:51:42.313:   [1, 18, 1],1, 0
