Expected: 2, 0, 3
13:38:28.876
13:38:30.879:   [0, 1, 0],1, 0
13:38:32.881:   [0, 2, 0],1, 0
13:38:34.882:   [0, 3, 0],1, 0
13:38:36.883:   [0, 3, 1],2, 0
13:38:38.884:   [0, 3, 2],2, 0
13:38:39.605:   High
13:38:40.885:   [0, 3, 0],2, 1
13:38:42.886:   [0, 3, 1],2, 0
13:38:44.887:   [0, 3, 2],2, 0
13:38:45.700:   High
13:38:46.888:   [0, 3, 0],2, 1
13:38:48.889:   [1, 3, 0],0, 0
13:38:50.891:   [1, 3, 1],2, 0
13:38:52.397:   Low
13:38:52.892:   [0, 3, 1],0, 1
13:38:54.893:   [1, 3, 1],0, 0
13:38:55.949:   Low
13:38:56.893:   [0, 3, 1],0, 1
13:38:58.893:   [0, 4, 1],1, 0
13:39:00.893:   [0, 4, 2],2, 0
13:39:02.893:   [0, 5, 2],1, 0
13:39:04.893:   [0, 6, 2],1, 0
13:39:06.004:   High
13:39:06.894:   [0, 6, 0],2, 1
13:39:08.894:   [0, 6, 1],2, 0
13:39:10.894:   [0, 7, 1],1, 0
13:39:12.894:   [0, 7, 2],2, 0
13:39:14.069:   High
13:39:14.894:   [0, 7, 0],2, 1
13:39:16.894:   [0, 8, 0],1, 0
13:39:18.845:   Low
13:39:18.894:   [0, 8, 0],0, -1
13:39:20.894:   [0, 9, 0],1, 0
13:39:22.894:   [0, 9, 1],2, 0
13:39:24.895:   [1, 9, 1],0, 0
13:39:26.895:   [1, 9, 2],2, 0
13:39:28.165:   High
13:39:28.895:   [1, 9, 0],2, 1
13:39:30.895:   [1, 10, 0],1, 0
13:39:31.885:   Low
13:39:32.895:   [0, 10, 0],0, 1
13:39:34.895:   [0, 10, 1],2, 0
13:39:36.895:   [0, 11, 1],1, 0
13:39:38.895:   [1, 11, 1],0, 0
13:39:40.895:   [1, 12, 1],1, 0
13:39:42.896:   [1, 13, 1],1, 0
13:39:44.896:   [1, 13, 2],2, 0
13:39:45.605:   Low
13:39:46.896:   [0, 13, 2],0, 1
13:39:48.896:   [1, 13, 2],0, 0
13:39:50.896:   [1, 14, 2],1, 0
13:39:51.869:   High
13:39:52.896:   [1, 14, 0],2, 1
13:39:53.821:   Low
13:39:54.896:   [0, 14, 0],0, 1
13:39:56.896:   [1, 14, 0],0, 0
13:39:58.896:   [1, 15, 0],1, 0
13:40:00.061:   Low
13:40:00.897:   [0, 15, 0],0, 1
13:40:02.897:   [1, 15, 0],0, 0
13:40:04.897:   [1, 15, 1],2, 0
13:40:06.897:   [1, 15, 2],2, 0
13:40:07.749:   High
13:40:08.897:   [1, 15, 0],2, 1
13:40:10.897:   [1, 15, 1],2, 0
13:40:12.897:   [1, 16, 1],1, 0
13:40:14.897:   [1, 16, 2],2, 0
13:40:15.764:   Low
13:40:16.898:   [0, 16, 2],0, 1
13:40:18.898:   [0, 17, 2],1, 0
13:40:20.887:   High
13:40:20.898:   [0, 17, 0],2, 1
13:40:22.898:   [0, 17, 1],2, 0
13:40:24.898:   [0, 17, 2],2, 0
13:40:26.898:   [1, 17, 2],0, 0
13:40:28.898:   [1, 18, 2],1, 0
13:40:29.965:   Low
13:40:30.898:   [0, 18, 2],0, 1
13:40:32.898:   [0, 19, 2],1, 0
13:40:34.085:   High
13:40:34.899:   [0, 20, 0],1, -1
13:40:36.899:   [1, 20, 0],0, 0
13:40:38.899:   [1, 21, 0],1, 0
13:40:40.899:   [1, 22, 0],1, 0
13:40:42.899:   [1, 23, 0],1, 0
13:40:43.765:   Low
13:40:44.899:   [0, 23, 0],0, 1
13:40:46.899:   [0, 24, 0],1, 0
13:40:48.899:   [0, 25, 0],1, 0
13:40:50.899:   [1, 25, 0],0, 0
13:40:52.900:   [1, 26, 0],1, 0
13:40:54.900:   [1, 26, 1],2, 0
13:40:56.900:   [1, 27, 1],1, 0
13:40:58.900:   [1, 28, 1],1, 0
13:40:59.837:   Low
13:41:00.900:   [0, 28, 1],0, 1
13:41:02.900:   [0, 28, 2],2, 0
13:41:03.629:   High
13:41:04.900:   [0, 28, 0],2, 1
13:41:06.900:   [0, 28, 1],2, 0
13:41:08.900:   [0, 29, 1],1, 0
13:41:09.981:   Low
13:41:10.901:   [0, 29, 1],0, -1
13:41:12.149:   High
13:41:12.901:   [0, 29, 0],2, -1
13:41:14.901:   [1, 29, 0],0, 0
13:41:16.901:   [1, 30, 0],1, 0
13:41:18.069:   Low
13:41:18.901:   [0, 30, 0],0, 1
13:41:20.901:   [0, 31, 0],1, 0
13:41:22.901:   [1, 31, 0],0, 0
13:41:24.901:   [1, 31, 1],2, 0
13:41:26.902:   [1, 32, 1],1, 0
13:41:27.701:   Low
13:41:28.902:   [0, 32, 1],0, 1
13:41:30.902:   [0, 33, 1],1, 0
13:41:32.902:   [0, 34, 1],1, 0
13:41:33.693:   High
13:41:34.902:   [0, 34, 0],2, -1
13:41:36.902:   [0, 34, 1],2, 0
13:41:38.902:   [0, 35, 1],1, 0
13:41:40.902:   [0, 36, 1],1, 0
13:41:42.108:   Low
13:41:42.902:   [0, 36, 1],0, -1
13:41:44.903:   [0, 36, 2],2, 0
13:41:46.903:   [1, 36, 2],0, 0
13:41:48.903:   [2, 36, 2],0, 0
13:41:50.903:   [2, 36, 3],2, 0
13:41:52.903:   [3, 36, 3],0, 0
13:41:54.903:   [3, 37, 3],1, 0
13:41:55.933:   Low
13:41:56.903:   [0, 37, 3],0, -1
13:41:58.156:   High
13:41:58.903:   [0, 37, 0],2, -1
13:42:00.903:   [1, 37, 0],0, 0
13:42:02.904:   [1, 38, 0],1, 0
13:42:04.221:   Low
13:42:04.904:   [0, 38, 0],0, 1
13:42:06.904:   [0, 38, 1],2, 0
13:42:08.904:   [1, 38, 1],0, 0
13:42:10.765:   Low
13:42:10.904:   [0, 38, 1],0, 1
13:42:12.904:   [1, 38, 1],0, 0
13:42:14.904:   [1, 38, 2],2, 0
13:42:16.904:   [1, 39, 2],1, 0
13:42:17.900:   High
13:42:18.904:   [1, 39, 0],2, 1
13:42:20.013:   Low
13:42:20.905:   [0, 39, 0],0, 1
13:42:22.905:   [0, 39, 1],2, 0
13:42:24.905:   [0, 39, 2],2, 0
13:42:26.905:   [0, 40, 2],1, 0
13:42:28.077:   High
13:42:28.905:   [0, 40, 0],2, 1
13:42:30.905:   [0, 40, 1],2, 0
13:42:32.905:   [0, 40, 2],2, 0
13:42:34.905:   [0, 41, 2],1, 0
13:42:36.906:   [0, 42, 2],1, 0
13:42:38.906:   [0, 42, 3],2, 0
13:42:40.906:   [0, 43, 3],1, 0
13:42:42.906:   [0, 44, 3],1, 0
13:42:44.906:   [0, 44, 4],2, 0
13:42:46.125:   Low
13:42:46.906:   [0, 44, 4],0, -1
13:42:48.189:   High
13:42:48.906:   [0, 44, 0],2, -1
13:42:50.906:   [0, 44, 1],2, 0
13:42:52.906:   [0, 45, 1],1, 0
13:42:54.907:   [0, 46, 1],1, 0
13:42:56.907:   [0, 46, 2],2, 0
13:42:58.907:   [1, 46, 2],0, 0
13:43:00.907:   [1, 46, 3],2, 0
13:43:01.989:   Low
13:43:02.907:   [0, 46, 3],0, 1
13:43:04.907:   [1, 46, 3],0, 0
13:43:06.253:   Low
13:43:06.907:   [0, 46, 3],0, 1
13:43:08.508:   High
13:43:08.907:   [0, 46, 0],2, -1
13:43:10.907:   [0, 46, 1],2, 0
13:43:12.908:   [0, 46, 2],2, 0
13:43:14.908:   [0, 47, 2],1, 0
13:43:16.908:   [1, 47, 2],0, 0
13:43:18.908:   [1, 48, 2],1, 0
13:43:20.908:   [1, 49, 2],1, 0
13:43:22.908:   [1, 50, 2],1, 0
13:43:24.013:   Low
13:43:24.908:   [0, 50, 2],0, 1
13:43:26.908:   [1, 50, 2],0, 0
13:43:27.644:   Low
13:43:28.909:   [0, 50, 2],0, 1
13:43:30.077:   High
13:43:30.909:   [0, 50, 0],2, 1
13:43:32.909:   [0, 50, 1],2, 0
13:43:34.909:   [0, 50, 2],2, 0
13:43:35.749:   High
13:43:36.909:   [0, 50, 0],2, 1
13:43:38.909:   [0, 50, 1],2, 0
13:43:40.909:   [0, 50, 2],2, 0
13:43:42.909:   [0, 51, 2],1, 0
13:43:44.909:   [1, 51, 2],0, 0
13:43:45.652:   Low
13:43:46.910:   [0, 51, 2],0, 1
13:43:48.910:   [1, 51, 2],0, 0
13:43:50.910:   [1, 52, 2],1, 0
13:43:52.141:   Low
13:43:52.910:   [0, 52, 2],0, 1
13:43:54.910:   [0, 52, 3],2, 0
13:43:56.910:   [0, 53, 3],1, 0
13:43:57.765:   High
13:43:58.910:   [0, 53, 0],2, -1
13:44:00.910:   [0, 54, 0],1, 0
13:44:02.910:   [0, 54, 1],2, 0
13:44:04.911:   [0, 54, 2],2, 0
13:44:06.911:   [1, 54, 2],0, 0
13:44:07.989:   High
13:44:08.911:   [1, 54, 0],2, 1
13:44:09.805:   Low
13:44:10.911:   [0, 54, 0],0, 1
13:44:12.911:   [1, 54, 0],0, 0
13:44:14.911:   [1, 55, 0],1, 0
13:44:16.911:   [1, 56, 0],1, 0
13:44:18.911:   [1, 57, 0],1, 0
13:44:20.092:   Low
13:44:20.911:   [0, 57, 0],0, 1
13:44:22.912:   [1, 57, 0],0, 0
13:44:24.912:   [1, 58, 0],1, 0
13:44:26.109:   Low
13:44:26.912:   [0, 58, 0],0, 1
13:44:28.912:   [1, 58, 0],0, 0
13:44:29.669:   Low
13:44:30.912:   [0, 58, 0],0, 1
13:44:32.912:   [0, 58, 1],2, 0
13:44:34.912:   [1, 58, 1],0, 0
13:44:36.912:   [1, 59, 1],1, 0
13:44:38.913:   [1, 60, 1],1, 0
13:44:40.913:   [1, 60, 2],2, 0
13:44:41.533:   Low
13:44:42.913:   [0, 60, 2],0, 1
13:44:44.913:   [1, 60, 2],0, 0
13:44:45.941:   High
13:44:46.913:   [1, 60, 0],2, 1
13:44:48.913:   [1, 61, 0],1, 0
13:44:50.913:   [1, 61, 1],2, 0
13:44:52.913:   [1, 61, 2],2, 0
13:44:54.913:   [1, 62, 2],1, 0
13:44:56.914:   [1, 63, 2],1, 0
13:44:57.965:   Low
13:44:58.914:   [0, 63, 2],0, 1
13:45:00.914:   [0, 64, 2],1, 0
13:45:02.914:   [1, 64, 2],0, 0
13:45:04.061:   High
13:45:04.914:   [1, 64, 0],2, 1
13:45:06.914:   [1, 64, 1],2, 0
13:45:08.077:   Low
13:45:08.914:   [0, 64, 1],0, 1
13:45:10.914:   [1, 64, 1],0, 0
13:45:12.914:   [1, 65, 1],1, 0
13:45:14.125:   Low
13:45:14.915:   [0, 65, 1],0, 1
13:45:16.915:   [1, 65, 1],0, 0
13:45:18.093:   High
13:45:18.915:   [1, 65, 0],2, -1
13:45:20.915:   [1, 66, 0],1, 0
13:45:22.915:   [2, 66, 0],0, 0
13:45:23.877:   Low
13:45:24.915:   [0, 66, 0],0, -1
13:45:26.915:   [0, 66, 1],2, 0
13:45:28.915:   [0, 66, 2],2, 0
13:45:29.716:   High
13:45:30.915:   [0, 66, 0],2, 1
13:45:32.916:   [1, 66, 0],0, 0
13:45:33.805:   Low
13:45:34.916:   [0, 66, 0],0, 1
13:45:36.916:   [0, 67, 0],1, 0
13:45:38.916:   [1, 67, 0],0, 0
13:45:40.013:   Low
13:45:40.916:   [0, 67, 0],0, 1
13:45:42.916:   [0, 68, 0],1, 0
13:45:44.916:   [0, 69, 0],1, 0
13:45:46.916:   [1, 69, 0],0, 0
13:45:48.917:   [1, 70, 0],1, 0
13:45:50.917:   [1, 70, 1],2, 0
13:45:52.917:   [1, 71, 1],1, 0
13:45:54.917:   [1, 71, 2],2, 0
13:45:55.749:   Low
13:45:56.917:   [0, 71, 2],0, 1
13:45:58.917:   [0, 72, 2],1, 0
13:46:00.917:   [1, 72, 2],0, 0
13:46:02.917:   [1, 73, 2],1, 0
13:46:03.956:   Low
13:46:04.917:   [0, 73, 2],0, 1
13:46:06.918:   [0, 74, 2],1, 0
13:46:08.918:   [0, 74, 3],2, 0
13:46:10.918:   [0, 75, 3],1, 0
13:46:12.918:   [0, 76, 3],1, 0
13:46:14.918:   [1, 76, 3],0, 0
13:46:16.918:   [1, 77, 3],1, 0
13:46:18.918:   [1, 77, 4],2, 0
13:46:20.918:   [1, 78, 4],1, 0
13:46:21.724:   Low
13:46:22.918:   [0, 78, 4],0, 1
13:46:24.349:   High
13:46:24.919:   [0, 78, 0],2, -1
13:46:26.919:   [1, 78, 0],0, 0
13:46:28.919:   [1, 78, 1],2, 0
13:46:30.919:   [1, 78, 2],2, 0
13:46:31.765:   High
13:46:32.919:   [1, 78, 0],2, 1
13:46:34.919:   [1, 78, 1],2, 0
13:46:36.261:   Low
13:46:36.919:   [0, 78, 1],0, 1
13:46:38.919:   [1, 78, 1],0, 0
13:46:40.919:   [1, 79, 1],1, 0
13:46:42.920:   [1, 80, 1],1, 0
13:46:44.920:   [2, 80, 1],0, 0
13:46:46.920:   [2, 81, 1],1, 0
13:46:47.925:   Low
13:46:48.920:   [0, 81, 1],0, -1
13:46:50.920:   [0, 81, 2],2, 0
13:46:52.920:   [0, 82, 2],1, 0
13:46:54.920:   [0, 83, 2],1, 0
13:46:56.108:   Low
13:46:56.920:   [0, 83, 2],0, -1
13:46:58.921:   [0, 84, 2],1, 0
13:47:00.921:   [0, 84, 3],2, 0
13:47:02.921:   [0, 84, 4],2, 0
13:47:03.885:   Low
13:47:04.921:   [0, 84, 4],0, -1
13:47:06.921:   [1, 84, 4],0, 0
13:47:08.921:   [1, 85, 4],1, 0
13:47:10.021:   High
13:47:10.921:   [1, 85, 0],2, -1
13:47:12.036:   Low
13:47:12.921:   [0, 85, 0],0, 1
13:47:14.921:   [0, 86, 0],1, 0
13:47:16.922:   [1, 86, 0],0, 0
13:47:17.733:   Low
13:47:18.922:   [0, 86, 0],0, 1
13:47:20.922:   [1, 86, 0],0, 0
13:47:22.922:   [1, 87, 0],1, 0
13:47:24.922:   [1, 87, 1],2, 0
13:47:26.922:   [1, 87, 2],2, 0
13:47:28.922:   [1, 88, 2],1, 0
13:47:30.922:   [1, 89, 2],1, 0
13:47:32.052:   High
13:47:32.922:   [1, 89, 0],2, 1
13:47:34.923:   [1, 90, 0],1, 0
13:47:36.923:   [2, 90, 0],0, 0
13:47:37.741:   Low
13:47:38.923:   [0, 90, 0],0, -1
13:47:40.923:   [1, 90, 0],0, 0
13:47:41.597:   Low
13:47:42.923:   [0, 90, 0],0, 1
13:47:44.923:   [1, 90, 0],0, 0
13:47:46.923:   [1, 90, 1],2, 0
13:47:48.923:   [1, 90, 2],2, 0
13:47:49.868:   Low
13:47:50.923:   [0, 90, 2],0, 1
13:47:52.924:   [0, 91, 2],1, 0
13:47:54.924:   [1, 91, 2],0, 0
13:47:56.437:   High
13:47:56.924:   [1, 91, 0],2, 1
13:47:58.924:   [2, 91, 0],0, 0
13:48:00.924:   [2, 92, 0],1, 0
13:48:02.924:   [2, 93, 0],1, 0
13:48:04.924:   [2, 93, 1],2, 0
13:48:06.924:   [2, 94, 1],1, 0
13:48:08.925:   [2, 95, 1],1, 0
13:48:10.925:   [2, 96, 1],1, 0
13:48:12.925:   [2, 96, 2],2, 0
13:48:14.077:   Low
13:48:14.925:   [0, 96, 2],0, -1
13:48:16.925:   [0, 97, 2],1, 0
13:48:18.925:   [0, 98, 2],1, 0
13:48:20.925:   [0, 99, 2],1, 0
13:48:21.932:   High
13:48:22.925:   [0, 99, 0],2, 1
13:48:24.925:   [1, 99, 0],0, 0
13:48:26.926:   [1, 99, 1],2, 0
13:48:27.861:   Low
13:48:28.926:   [0, 99, 1],0, 1
Tone 1 count: 102
Tone 2 count: 99
Tone 3 count: 99
Correct: 61; False Positive: 21
