Expected: 2, 0, 3
15:07:52.075
15:07:54.078:   [0, 0, 1],2, 0
15:07:55.244:   Low
15:07:56.079:   [0, 0, 2],2, -1
15:07:58.080:   [0, 1, 2],1, 0
15:08:00.081:   [0, 2, 2],1, 0
15:08:02.081:   [0, 3, 2],1, 0
15:08:04.083:   [1, 3, 2],0, 0
15:08:06.084:   [1, 4, 2],1, 0
15:08:07.276:   Low
15:08:08.085:   [0, 5, 2],1, -1
15:08:10.086:   [0, 6, 2],1, 0
15:08:12.087:   [1, 6, 2],0, 0
15:08:13.284:   Low
15:08:14.088:   [0, 6, 3],2, -1
15:08:16.089:   [0, 6, 4],2, 0
15:08:17.572:   High
15:08:18.090:   [1, 6, 0],0, -1
15:08:20.090:   [1, 6, 1],2, 0
15:08:22.092:   [1, 6, 2],2, 0
15:08:24.092:   [2, 6, 2],0, 0
15:08:26.092:   [3, 6, 2],0, 0
15:08:28.092:   [3, 7, 2],1, 0
15:08:30.092:   [4, 7, 2],0, 0
15:08:32.092:   [4, 8, 2],1, 0
15:08:34.092:   [4, 9, 2],1, 0
15:08:36.092:   [5, 9, 2],0, 0
15:08:38.093:   [5, 10, 2],1, 0
15:08:40.004:   Low
15:08:40.093:   [0, 11, 2],1, -1
15:08:40.372:   High
15:08:42.093:   [1, 11, 0],0, -1
15:08:44.093:   [2, 11, 0],0, 0
15:08:46.093:   [3, 11, 0],0, 0
15:08:46.812:   High
15:08:48.093:   [4, 11, 0],0, -1
15:08:50.093:   [4, 11, 1],2, 0
15:08:52.093:   [4, 12, 1],1, 0
15:08:52.972:   Low
15:08:54.093:   [0, 12, 2],2, -1
15:08:56.094:   [0, 13, 2],1, 0
15:08:58.094:   [0, 13, 3],2, 0
15:09:00.094:   [0, 14, 3],1, 0
15:09:00.772:   Low
15:09:02.094:   [0, 14, 4],2, -1
15:09:04.094:   [0, 14, 5],2, 0
15:09:06.094:   [1, 14, 5],0, 0
15:09:08.094:   [2, 14, 5],0, 0
15:09:10.094:   [2, 15, 5],1, 0
15:09:12.094:   [2, 15, 6],2, 0
15:09:14.095:   [3, 15, 6],0, 0
15:09:16.095:   [3, 15, 7],2, 0
15:09:18.095:   [3, 16, 7],1, 0
15:09:20.095:   [3, 17, 7],1, 0
15:09:22.095:   [3, 18, 7],1, 0
15:09:24.095:   [3, 18, 8],2, 0
15:09:26.095:   [4, 18, 8],0, 0
15:09:28.095:   [5, 18, 8],0, 0
15:09:30.095:   [5, 19, 8],1, 0
15:09:32.096:   [6, 19, 8],0, 0
15:09:34.096:   [7, 19, 8],0, 0
15:09:36.096:   [7, 19, 9],2, 0
15:09:38.096:   [7, 20, 9],1, 0
15:09:40.096:   [7, 20, 10],2, 0
15:09:42.096:   [8, 20, 10],0, 0
15:09:44.096:   [9, 20, 10],0, 0
15:09:46.096:   [9, 20, 11],2, 0
15:09:48.097:   [9, 20, 12],2, 0
15:09:50.097:   [9, 21, 12],1, 0
15:09:52.097:   [10, 21, 12],0, 0
15:09:54.097:   [10, 22, 12],1, 0
15:09:56.097:   [11, 22, 12],0, 0
15:09:58.097:   [11, 23, 12],1, 0
15:10:00.097:   [11, 24, 12],1, 0
15:10:02.097:   [12, 24, 12],0, 0
15:10:03.052:   Low
15:10:03.244:   High
15:10:04.097:   [0, 24, 0],2, -1
15:10:06.098:   [0, 24, 1],2, 0
15:10:08.098:   [1, 24, 1],0, 0
15:10:10.098:   [1, 24, 2],2, 0
15:10:12.098:   [2, 24, 2],0, 0
15:10:13.716:   Low
15:10:14.098:   [0, 24, 3],2, 1
15:10:16.098:   [0, 25, 3],1, 0
15:10:18.098:   [0, 25, 4],2, 0
15:10:18.804:   Low
15:10:20.098:   [0, 25, 5],2, -1
15:10:22.098:   [0, 26, 5],1, 0
15:10:24.099:   [1, 26, 5],0, 0
15:10:26.099:   [1, 27, 5],1, 0
15:10:28.099:   [1, 27, 6],2, 0
15:10:28.556:   Low
15:10:30.099:   [0, 28, 6],1, -1
15:10:32.099:   [0, 28, 7],2, 0
15:10:34.099:   [0, 29, 7],1, 0
15:10:36.099:   [0, 29, 8],2, 0
15:10:38.099:   [0, 29, 9],2, 0
15:10:40.099:   [0, 29, 10],2, 0
15:10:42.100:   [1, 29, 10],0, 0
15:10:44.100:   [2, 29, 10],0, 0
15:10:46.100:   [3, 29, 10],0, 0
15:10:48.100:   [3, 30, 10],1, 0
15:10:50.100:   [3, 31, 10],1, 0
15:10:52.100:   [3, 32, 10],1, 0
15:10:54.100:   [4, 32, 10],0, 0
15:10:56.100:   [4, 32, 11],2, 0
15:10:58.101:   [4, 33, 11],1, 0
15:11:00.101:   [4, 33, 12],2, 0
15:11:02.101:   [5, 33, 12],0, 0
15:11:04.101:   [6, 33, 12],0, 0
15:11:04.948:   Low
15:11:05.254:   High
15:11:06.101:   [0, 33, 0],2, -1
15:11:08.101:   [0, 34, 0],1, 0
15:11:10.101:   [1, 34, 0],0, 0
15:11:12.101:   [1, 35, 0],1, 0
15:11:14.101:   [1, 35, 1],2, 0
15:11:16.102:   [2, 35, 1],0, 0
15:11:18.102:   [3, 35, 1],0, 0
15:11:19.492:   High
15:11:20.102:   [4, 35, 0],0, -1
15:11:22.102:   [4, 35, 1],2, 0
15:11:24.102:   [5, 35, 1],0, 0
15:11:26.102:   [6, 35, 1],0, 0
15:11:28.102:   [6, 36, 1],1, 0
15:11:30.102:   [6, 36, 2],2, 0
15:11:32.102:   [6, 36, 3],2, 0
15:11:34.103:   [6, 36, 4],2, 0
15:11:36.103:   [6, 36, 5],2, 0
15:11:38.103:   [6, 36, 6],2, 0
15:11:40.103:   [7, 36, 6],0, 0
15:11:42.103:   [7, 37, 6],1, 0
15:11:43.388:   Low
15:11:44.103:   [0, 37, 7],2, -1
15:11:46.103:   [0, 37, 8],2, 0
15:11:48.103:   [0, 37, 9],2, 0
15:11:49.828:   Low
