AF3_delta	AF3_theta	AF3_alpha	AF3_beta	AF3_gamma	AF4_delta	AF4_theta	AF4_alpha	AF4_beta	AF4_gamma	F3_delta	F3_theta	F3_alpha	F3_beta	F3_gamma	F4_delta	F4_theta	F4_alpha	F4_beta	F4_gamma	F7_delta	F7_theta	F7_alpha	F7_beta	F7_gamma	F8_delta	F8_theta	F8_alpha	F8_beta	F8_gamma	FC5_delta	FC5_theta	FC5_alpha	FC5_beta	FC5_gamma	FC6_delta	FC6_theta	FC6_alpha	FC6_beta	FC6_gamma	O1_delta	O1_theta	O1_alpha	O1_beta	O1_gamma	O2_delta	O2_theta	O2_alpha	O2_beta	O2_gamma	P7_delta	P7_theta	P7_alpha	P7_beta	P7_gamma	P8_delta	P8_theta	P8_alpha	P8_beta	P8_gamma	T7_delta	T7_theta	T7_alpha	T7_beta	T7_gamma	T8_delta	T8_theta	T8_alpha	T8_beta	T8_gamma
35.87232505856131	38.7511585872117	56.35357410792666	111.51286311841967	70.52066771187783	35.83901530157318	38.85130701200951	54.66396820017064	108.31518172250804	67.45385429091499	36.13723287700045	34.32024810030655	47.42298380897045	92.40651028381447	55.97984699185342	35.78821803198566	38.43214556295662	51.52935242157671	97.19948497707327	61.60259761008504	37.78397163712617	37.38830173822551	54.516796339890504	124.55872299205271	74.12267988547187	37.689454302950445	41.469112647427394	58.1458452612934	122.1577423260965	72.51397709458473	38.55005117118111	38.51596268377846	53.173809189371596	116.05067224948033	67.37296496615521	36.18930082871988	38.60818591307728	54.45693453789431	112.15840783884254	64.37303066879394	36.39497222987236	34.27613179168113	43.465374542097926	106.60234950878124	65.03635636827349	35.985328780095216	34.41420681353696	43.848821957099766	110.8532491997305	67.34306059125375	35.333152061268535	32.23224876159991	40.550540510242556	97.77570625976438	58.30320319725064	42.2233223053763	46.00234130009829	63.72467628969163	142.67766173004787	91.19825982330059	35.98089174419155	31.415926019635737	48.921036408696864	105.93998757024816	62.786253415370375	36.8392369047543	38.74903530443501	53.1538530123444	113.39138955117762	67.44359976626212
34.38085340304819	38.37642797111765	49.73247085829712	117.94674443714987	69.80781196467541	34.43905080013296	39.544182325801586	51.12370849787695	114.99489479794555	67.05994819349804	33.92718270854728	34.24399663385698	42.3089576892303	96.4086658441087	48.803805587470585	33.79150711165914	38.08430717332871	48.40762085790443	108.9403135747578	63.00711878780809	35.75031346537813	35.42667723398192	47.34859554721683	117.72181277623773	73.21368971528085	34.98684468726594	42.972579693142876	55.62152483739967	122.98696537958993	67.41388697908548	39.729004423154606	41.83413937741972	52.51075872900068	117.07163004547245	69.7234649493079	34.232959196597406	40.33969542785979	51.760402124202976	110.35287330778797	63.029503862464175	34.66368967099297	35.55829231449365	45.95632181271554	102.54733819705478	58.685108245475924	33.307393335278384	38.6439516988348	46.6799931871318	106.68071120686855	62.05845358610153	33.29431243438982	35.330534911189936	43.17419815352877	103.15842637123944	48.286397969945284	38.213942335152	49.26453082340815	62.17306584883513	144.65995325318724	89.14054714363992	35.59800520505748	35.0102419703386	43.330063893443445	103.61884836179024	53.99019999493793	35.26337849173472	41.23687608808894	52.996265174825446	111.95972387602662	62.27483792194306
33.63242934070309	37.15237168924034	50.17559066057851	115.25895104747437	65.38098217820671	33.507553318013166	37.268854488616974	48.59226739737613	111.85456668756895	60.42044241058711	33.595546426465205	36.787624214265676	44.244633493999025	99.58836660451337	54.32234912115855	33.51320400009624	35.70049546496915	48.49416644844513	104.35104774936576	61.30512301028474	36.15553229299618	39.34907755284877	50.75097985916942	114.65886889312408	74.59914737029897	35.00745722228273	39.70478949831992	50.991589152372605	120.5139719955854	74.58985085331547	38.99334447933126	42.93685461030577	55.24897312178	133.32181054231503	78.95899135750459	35.19653529203932	38.97602812431413	50.57488376598434	116.76573023353691	61.98528680784001	34.23755945495724	35.440815775231485	41.80923713550871	101.93285696153217	58.949051943909815	33.00242574197088	36.73916820636624	42.38971686273203	103.40097631636813	58.69840395730499	34.48206344588426	37.27773837289039	44.46020532139287	100.28703777537248	56.377994194996845	40.80904956524494	46.68780794337688	56.97771202854664	132.8043471256811	85.04560692686219	34.43568268208613	36.719966607011564	46.12389967728594	99.15965366125357	54.5004519000093	34.604486392354524	38.45491836121469	41.92928919393881	112.58599011296147	62.33059558929274
35.4135471152452	37.874123753147494	42.661967017088074	116.84088524877671	70.35297204109861	34.270138461265084	37.774322102128195	43.11662278535754	106.72506386043004	65.83828848114891	34.0242914299819	33.610914957247154	43.48097629630756	97.41665984248854	53.69705658820191	34.94576378447928	36.19914558409607	40.579762142656364	105.10665373165922	61.131412835553284	36.534463617014126	36.49250360847968	45.30563914630674	120.87869786673905	71.17526916392407	35.433130808703616	40.72713204301287	49.49552101504812	111.23966139974065	74.3959628549916	41.288858711976445	41.49398870635817	54.7643708602335	132.21452937275782	79.66777674867994	35.3801262158942	37.88206407920094	44.53769653193791	106.52487868102894	69.5642074401652	35.23955697952307	34.61725527474731	45.85538995815585	104.50509113094868	63.51413863093006	35.256760859713964	35.7638126032297	47.241895697011955	107.79941326427611	66.24308577139617	35.142708740820716	33.62403113809326	44.5598813587752	104.80841406890536	62.26570424402827	41.101972061267546	44.47666517652516	57.83498201861539	141.11670216839335	87.29593107910934	35.39127179062839	33.943355387168864	46.32483214806541	106.58660407420628	58.934867975792244	35.767327087879664	36.52707902654231	44.82210247373553	105.85108427903802	71.05649415002296
36.37396397756119	37.87338308536869	47.28235648180196	116.49903660630861	59.29123308209877	35.90647888871585	37.45672350258543	46.03554177875711	106.65246069945812	61.1867200190873	34.66748924210915	36.14584308702918	38.35959890502409	78.43750693164934	39.514865589706766	35.85810202908986	37.76291355326728	45.78893415347525	108.0939349633234	54.35443203324732	36.56352120237094	43.29613723408489	49.193920174349316	114.36352733091609	68.33266190851788	37.546441521753515	40.990990052883724	50.1394727853518	118.78526747995811	74.05606616337991	39.57487022096622	42.84668156564361	44.00447312730092	91.04237689994062	47.85689196755063	35.70069499122985	39.951327641739496	46.76533183136838	113.99300669339881	63.850407515593865	35.38480208618354	38.31682636956501	42.404406367171866	93.57134914598704	54.38536403340021	36.45105270701344	40.33521395087061	46.37940940781574	115.16826242036606	65.9828512720479	35.23089939603729	37.584479747428944	37.089268874682034	88.45516526418439	48.16429261691712	41.366695929129776	50.63816178434825	54.08649317193347	138.81897452266548	87.40792193028454	35.39164618477857	39.503539810338495	38.47576215571782	81.23111647476446	44.22905577973676	37.60153139322837	41.16697299178503	49.33648894838987	107.97938666240995	68.73309297967033
32.38375398068929	37.25612275462062	41.70889418483542	116.2927956361956	71.0971994489086	31.400513063153987	37.833061689570975	37.76261519510104	106.72174806218936	58.11063280340945	29.35505210406629	32.580238353921864	29.737102184565927	74.28439035029042	43.96895739101331	30.090400212550293	37.18237041938813	34.09728049034216	101.45342884207071	56.98641766659611	29.751396316402825	34.30495683220123	48.096030160116655	122.19322934226332	76.6844943917196	34.784304865189895	39.447391651310014	46.28291310619004	123.66975081496894	63.388074922311546	36.52863348088465	39.17423052780848	42.57124095189033	86.9019703324934	54.975988068679726	30.949930547166662	38.75813412736194	38.3934483382346	110.82269819087462	61.23314884355442	29.66641842236537	35.27307451370278	33.32937055782951	82.75009239354287	60.65741777165982	30.987099661928447	36.19567247988426	46.544224509026876	105.78875830881655	68.54439718256278	29.62969322840074	34.78211169248047	24.514316299928932	81.892249716922	51.59660276413485	33.56753897700045	43.43987944447286	53.898547071387796	141.77279823649033	75.04874432589922	30.050059624098708	33.83355940696016	34.675479881135615	80.44290386974488	53.05251080658977	31.141992746703217	38.91768550437121	32.98976622333781	106.88929967119167	49.46024742823812
31.723428835279044	36.1872882498333	50.32520888327301	116.89313905798096	74.15862283493115	31.12177370047326	36.39407889289538	50.482136439156214	122.01277801902746	73.3498982646405	29.278322461019513	31.736988313582522	38.36905546104269	84.99241709687132	43.684162782180856	31.701916850490583	34.61616252659488	47.34335550069555	116.98732119419414	68.01971955652257	33.755159817195135	30.834573692843733	46.12230732490139	113.5622319953039	70.04868094088962	33.97511713558809	40.00336739238559	56.47666276401587	133.77002617373975	80.88509282839357	37.453022608245526	33.14484922299416	44.96560713308938	109.84934122100147	59.767755152798095	30.811414836785886	38.24191840770063	51.03264453766894	125.51853867710838	73.80067337811768	31.75897356989493	33.58145071324884	44.4477629233049	109.97767990721186	65.44703342067469	33.17956751185028	34.562240158910726	45.19441326445922	113.79611484385079	62.195668567254685	32.89159913840189	32.42830481766048	42.24585539015654	94.65435888451292	53.45584971593926	41.72518212140407	45.23219678204353	64.78923359538125	155.84524606960906	97.49643111694974	33.333775000618466	30.878944453195402	39.83635130674755	82.63049949986467	40.83580644829078	33.50060112468529	36.412952779187044	49.83823111410896	124.37577043714302	73.44261698870616
35.58149993646067	40.930387078158134	49.36156552876397	116.92715802540215	70.8333048222686	36.015781082728665	40.78710301917156	50.6389239079786	117.89850542017759	68.21320955231907	32.2560111773103	35.43828637244789	37.144514545492754	92.4518762513875	53.06141571918191	35.14097087152491	39.02532672883673	49.26075586388799	109.8077359960604	63.74016434808998	37.164607914300404	38.061616527810976	48.46440290629087	124.52103897746717	69.49476993459416	36.64845950135269	43.21540064663811	53.4726620137395	132.2502895032835	69.60277115821653	41.35945267767263	40.85711648134839	49.603341979140275	107.07048307613515	64.27734553269354	37.18986205700939	39.7485596124512	50.40868894266181	118.7715257186443	66.81856348886221	34.129167107608296	38.4021785086785	44.25087947570256	92.70062060641465	59.53483128290421	34.42138399990804	39.067279946450306	43.101723381833324	97.83374025221066	65.34037909751622	33.84010734797413	38.43235541719316	43.25531565462676	88.68825912333358	57.92090639463608	41.455057279393536	52.777352655936184	62.95016080629259	158.03834264615003	91.96864877928707	34.63924422520821	35.18286046370117	41.083561712828846	95.08501750259262	56.93356111800777	35.91011756609122	41.3728683463913	48.742331706367956	120.37950940149688	66.75369388885
31.187929184630818	31.61325264302534	52.957761768255295	101.95916176862514	67.71988667416241	31.761984427354335	31.92927987346276	51.81799363024214	99.74868550571698	61.586975509175815	34.26656369162157	33.34455477733049	38.19286441258881	82.85167739436976	48.799922585767426	31.892864154796385	33.30354136316718	49.97457254234122	91.7027885773758	57.90419321656921	34.346480892113775	40.48502120462559	46.48676541450281	117.68544984942412	72.9248116119496	32.94270890788162	38.176022153522666	56.25390119899851	109.8165981112553	68.05723219377323	37.519827517677605	39.597115519542385	47.12463043888509	84.51480117977495	49.94379793281384	32.40523147604186	30.74743523410416	52.19888813443929	100.54023268249256	56.057819725935346	33.19102353210404	28.563003148762835	41.36903376693666	93.90052236219796	43.86146921231903	29.485714039951837	31.217182517222504	39.15232257323703	97.75307534148942	54.35645282358102	32.67851770002458	30.4939566046439	40.76589890147323	83.52772987935093	42.27406495933916	40.65296026846843	49.1629766517522	64.32710192542059	136.5003760695919	77.13326519230473	32.4181756893132	34.85818754863182	41.89044097061513	86.69092642568528	48.112240082110375	33.387912087182706	34.36937794838503	50.16013488199291	95.8933009344059	52.223416187744064
33.16548023671933	32.19760205133613	39.521639836418274	88.5227258196225	67.81344208237864	34.97761532942451	32.239832778225235	44.26551337195161	94.87905265274398	64.42547946444141	35.40559689889868	32.56874032088395	35.37856713683656	70.66096022014169	46.53335523239077	33.58444722208479	33.765524498141296	42.591910727639466	92.97050060682331	57.794719733370535	36.76609506117407	39.682148124482836	47.59638406251294	106.80994199839472	65.93028027102721	36.026122865096646	36.03484899439588	50.49298012627007	112.66754085896967	74.8038649139383	40.78842827695506	43.574287968148035	44.28617832967954	111.89045083892144	64.4277139519015	34.89365347236166	33.117573193985656	48.38278088720251	105.12733548015275	69.99686108694759	35.210387941972144	34.01421977079256	42.52911005510547	96.33197626569192	49.07618736593462	34.61200486521623	36.186909763355985	42.80546939289139	94.28264955642996	54.26936815402729	35.26974869811203	34.80037208534232	39.169922191953525	78.62116034285174	47.00007156974769	41.44189304163874	47.24906795299664	55.9138167758035	129.3621001017408	89.2778479924766	35.972556487220956	35.97351302816194	33.989434589768756	77.48543267449782	46.8234693581075	35.85960839144197	35.37386716705931	49.201695942802765	105.225767391305	66.07664530694038
