Expected: 2, 2, 3
13:13:13.707
13:13:15.710:   [1, 0, 0],0, 0
13:13:17.711:   [1, 1, 0],1, 0
13:13:19.712:   [1, 1, 1],2, 0
13:13:21.075:   Medium
13:13:21.714:   [1, 0, 1],1, 1
13:13:22.548:   Low
13:13:23.715:   [0, 0, 1],0, 1
13:13:25.716:   [0, 0, 2],2, 0
13:13:26.796:   High
13:13:27.717:   [0, 0, 0],2, 1
13:13:29.718:   [0, 1, 0],1, 0
13:13:31.719:   [0, 1, 1],2, 0
13:13:33.524:   Medium
13:13:33.720:   [0, 0, 1],1, 1
13:13:35.721:   [1, 0, 1],0, 0
13:13:36.523:   Low
13:13:37.722:   [0, 0, 1],0, 1
13:13:39.724:   [0, 1, 1],1, 0
13:13:41.725:   [1, 1, 1],0, 0
13:13:42.580:   Low
13:13:43.725:   [0, 1, 1],0, 1
13:13:44.740:   Medium
13:13:45.725:   [0, 0, 1],1, 1
13:13:47.725:   [1, 0, 1],0, 0
13:13:49.725:   [1, 1, 1],1, 0
13:13:51.725:   [1, 1, 2],2, 0
13:13:52.867:   High
13:13:53.725:   [1, 1, 0],2, 1
13:13:55.027:   Medium
13:13:55.725:   [1, 0, 0],1, 1
13:13:56.500:   Low
13:13:57.726:   [0, 0, 0],0, 1
13:13:59.726:   [1, 0, 0],0, 0
13:14:00.788:   Low
13:14:01.726:   [0, 0, 0],0, 1
13:14:03.726:   [0, 1, 0],1, 0
13:14:04.660:   Medium
13:14:05.726:   [0, 0, 0],1, 1
13:14:07.726:   [0, 0, 1],2, 0
13:14:09.726:   [0, 1, 1],1, 0
13:14:11.163:   Medium
13:14:11.726:   [0, 0, 1],1, 1
13:14:13.726:   [0, 0, 2],2, 0
13:14:15.727:   [1, 0, 2],0, 0
13:14:16.844:   Low
13:14:17.727:   [0, 0, 2],0, 1
13:14:19.727:   [1, 0, 2],0, 0
13:14:20.652:   Low
13:14:21.727:   [0, 0, 2],0, 1
13:14:23.727:   [0, 1, 2],1, 0
13:14:25.198:   Medium
13:14:25.727:   [0, 0, 2],1, 1
13:14:27.727:   [1, 0, 2],0, 0
13:14:29.355:   High
13:14:29.727:   [1, 0, 0],2, 1
13:14:30.723:   Low
13:14:31.728:   [0, 0, 0],0, 1
13:14:33.728:   [0, 0, 1],2, 0
13:14:35.728:   [0, 1, 1],1, 0
13:14:37.728:   [1, 1, 1],0, 0
13:14:39.124:   Medium
13:14:39.728:   [1, 0, 1],1, 1
13:14:41.728:   [1, 1, 1],1, 0
13:14:42.492:   Low
13:14:43.728:   [0, 1, 1],0, 1
13:14:45.728:   [1, 1, 1],0, 0
13:14:46.755:   Medium
13:14:47.728:   [1, 0, 1],1, 1
13:14:48.603:   Low
13:14:49.729:   [0, 0, 1],0, 1
13:14:51.729:   [1, 0, 1],0, 0
13:14:53.729:   [1, 0, 2],2, 0
13:14:55.729:   [1, 1, 2],1, 0
13:14:56.860:   High
13:14:57.729:   [1, 1, 0],2, 1
13:14:59.729:   [1, 1, 1],2, 0
13:15:00.708:   Low
13:15:01.729:   [0, 1, 1],0, 1
13:15:02.675:   Medium
13:15:03.729:   [0, 0, 1],1, 1
13:15:05.729:   [0, 1, 1],1, 0
13:15:07.730:   [1, 1, 1],0, 0
13:15:09.730:   [1, 1, 2],2, 0
13:15:11.012:   Medium
13:15:11.730:   [1, 0, 2],1, 1
13:15:13.730:   [1, 1, 2],1, 0
13:15:15.100:   High
13:15:15.730:   [1, 1, 0],2, 1
13:15:16.964:   Medium
13:15:17.730:   [1, 0, 0],1, 1
13:15:18.555:   Low
13:15:19.730:   [0, 0, 0],0, 1
